
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
16075.7,-375.065,-193.269,um,Spot,Position,1,DP,1000000001,1,
16090.6,-372.313,-191.458,um,Spot,Position,1,DP,1000000377,377,
16082.6,-357.508,-180.594,um,Spot,Position,1,PRE,1000000000,0,
16065.7,-352.062,-181.09,um,Spot,Position,1,PRE,1000000002,2,
16069.7,-370.571,-192.854,um,Spot,Position,2,DP,1000000001,3,
16085.4,-367.966,-191.094,um,Spot,Position,2,DP,1000000377,378,
16077.8,-351.786,-180.826,um,Spot,Position,2,PRE,1000000000,121,
16059.2,-347.911,-183.561,um,Spot,Position,2,PRE,1000000002,157,
16066,-364.145,-190.854,um,Spot,Position,3,DP,1000000001,158,
16082.6,-360.725,-188.453,um,Spot,Position,3,DP,1000000377,379,
16075.9,-345.143,-181.318,um,Spot,Position,3,PRE,1000000000,159,
16059.1,-340.162,-183.379,um,Spot,Position,3,PRE,1000000002,160,
16063.1,-352.718,-190.854,um,Spot,Position,4,DP,1000000001,161,
16080.7,-352.364,-191.851,um,Spot,Position,4,DP,1000000377,380,
16076.4,-335.734,-183.475,um,Spot,Position,4,PRE,1000000000,162,
16061.5,-329.092,-185.998,um,Spot,Position,4,PRE,1000000002,163,
16060.8,-352.339,-189.921,um,Spot,Position,5,DP,1000000001,164,
16076.5,-352.785,-189.938,um,Spot,Position,5,DP,1000000377,381,
16073.9,-336.287,-181.694,um,Spot,Position,5,PRE,1000000000,165,
16060,-328.538,-185.608,um,Spot,Position,5,PRE,1000000002,166,
16059.5,-350.402,-191.508,um,Spot,Position,6,DP,1000000001,167,
16075.1,-348.863,-189.612,um,Spot,Position,6,DP,1000000377,382,
16070.8,-332.689,-182.133,um,Spot,Position,6,PRE,1000000000,168,
16056.1,-327.431,-185.421,um,Spot,Position,6,PRE,1000000002,169,
16057.8,-349.295,-185.184,um,Spot,Position,7,DP,1000000001,170,
16073.8,-348.626,-189.3,um,Spot,Position,7,DP,1000000377,383,
16074,-332.966,-181.245,um,Spot,Position,7,PRE,1000000000,171,
16058.6,-325.494,-185.06,um,Spot,Position,7,PRE,1000000002,172,
16059.2,-347.911,-187.855,um,Spot,Position,8,DP,1000000001,173,
16075.1,-348.801,-186.75,um,Spot,Position,8,DP,1000000377,384,
16073.2,-332.413,-178.553,um,Spot,Position,8,PRE,1000000000,174,
16058.5,-324.664,-184.474,um,Spot,Position,8,PRE,1000000002,175,
16060.5,-345.697,-192.003,um,Spot,Position,9,DP,1000000001,176,
16075.7,-347.092,-185.922,um,Spot,Position,9,DP,1000000377,385,
16072.1,-329.922,-179.877,um,Spot,Position,9,PRE,1000000000,177,
16057.2,-323.557,-184.761,um,Spot,Position,9,PRE,1000000002,178,
16059.9,-344.036,-186.773,um,Spot,Position,10,DP,1000000001,179,
16074.3,-344.509,-183.137,um,Spot,Position,10,DP,1000000377,386,
16072.6,-328.815,-179.451,um,Spot,Position,10,PRE,1000000000,180,
16057.6,-321.896,-185.358,um,Spot,Position,10,PRE,1000000002,181,
16061.9,-342.653,-190.52,um,Spot,Position,11,DP,1000000001,182,
16075.4,-343.219,-187.741,um,Spot,Position,11,DP,1000000377,387,
16076.8,-329.092,-180.293,um,Spot,Position,11,PRE,1000000000,183,
16059.4,-321.896,-185.876,um,Spot,Position,11,PRE,1000000002,184,
16061.9,-339.608,-192.191,um,Spot,Position,12,DP,1000000001,185,
16074.9,-343.538,-186.574,um,Spot,Position,12,DP,1000000377,388,
16075.8,-327.431,-180.655,um,Spot,Position,12,PRE,1000000000,186,
16059.4,-321.619,-185.994,um,Spot,Position,12,PRE,1000000002,187,
16061.5,-339.332,-191.949,um,Spot,Position,13,DP,1000000001,188,
16074.9,-342.38,-184.789,um,Spot,Position,13,DP,1000000377,389,
16075.4,-327.708,-179.35,um,Spot,Position,13,PRE,1000000000,189,
16058.8,-319.682,-186.365,um,Spot,Position,13,PRE,1000000002,190,
16060,-338.778,-187.661,um,Spot,Position,14,DP,1000000001,191,
16075.1,-340.391,-187.021,um,Spot,Position,14,DP,1000000377,390,
16076.2,-326.878,-179.215,um,Spot,Position,14,PRE,1000000000,192,
16059.6,-319.405,-186.711,um,Spot,Position,14,PRE,1000000002,193,
16060.3,-339.055,-191.457,um,Spot,Position,15,DP,1000000001,194,
16075,-340.992,-188.894,um,Spot,Position,15,DP,1000000377,391,
16077.6,-327.431,-180.438,um,Spot,Position,15,PRE,1000000000,195,
16062.1,-318.575,-187.315,um,Spot,Position,15,PRE,1000000002,196,
16059.3,-337.948,-190.741,um,Spot,Position,16,DP,1000000001,197,
16073.7,-337.671,-188.417,um,Spot,Position,16,DP,1000000377,392,
