
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
7942.53,-6809.02,257.208,um,Spot,Position,1,DP,1000000001,1,
7926.19,-6797.72,253.385,um,Spot,Position,1,DP,1000000002,2,
7917.89,-6804.32,256.015,um,Spot,Position,1,DP,1000000004,4,
7935.69,-6792.14,272.444,um,Spot,Position,1,DP,1000000005,5,
7909.02,-6804.32,276.08,um,Spot,Position,1,DP,1000000006,6,
7909.64,-6792.42,264.796,um,Spot,Position,1,DP,1000000007,7,
7936.52,-6795.74,258.98,um,Spot,Position,1,DP,1000000067,67,
7918.45,-6813.97,243.289,um,Spot,Position,1,DP,1000000523,523,
7923.63,-6800.72,253.609,um,Spot,Position,2,DP,1000000004,68,
7933.8,-6795.18,253.553,um,Spot,Position,2,DP,1000000002,69,
7944.17,-6794.63,258.83,um,Spot,Position,2,DP,1000000067,70,
7943.15,-6789.65,271.141,um,Spot,Position,2,DP,1000000005,131,
7948.31,-6808.19,255.692,um,Spot,Position,2,DP,1000000001,159,
7917.59,-6788.27,265.44,um,Spot,Position,2,DP,1000000007,195,
7915.4,-6799.15,278.668,um,Spot,Position,2,DP,1000000006,258,
7922.52,-6809.58,239.443,um,Spot,Position,2,DP,1000000523,524,
7928.76,-6799.06,253.312,um,Spot,Position,3,DP,1000000004,259,
7940.25,-6796.29,251.199,um,Spot,Position,3,DP,1000000002,260,
7951.58,-6795.74,256.475,um,Spot,Position,3,DP,1000000067,261,
7949.93,-6790.2,270.201,um,Spot,Position,3,DP,1000000005,262,
7952.19,-6809.3,254.718,um,Spot,Position,3,DP,1000000001,263,
7924.46,-6785.77,262.82,um,Spot,Position,3,DP,1000000007,264,
7919.28,-6798.89,276.293,um,Spot,Position,3,DP,1000000006,265,
7926.03,-6808.75,238.911,um,Spot,Position,3,DP,1000000523,525,
7931.72,-6795.46,253.339,um,Spot,Position,4,DP,1000000004,266,
7942.36,-6792.69,252.166,um,Spot,Position,4,DP,1000000002,267,
7954.42,-6790.48,257.454,um,Spot,Position,4,DP,1000000067,268,
7953.73,-6784.94,270.934,um,Spot,Position,4,DP,1000000005,269,
7952.21,-6804.56,254.007,um,Spot,Position,4,DP,1000000001,270,
7926.5,-6781.07,265.439,um,Spot,Position,4,DP,1000000007,271,
7921.49,-6792.05,277.44,um,Spot,Position,4,DP,1000000006,272,
7926.76,-6804.32,238.305,um,Spot,Position,4,DP,1000000523,526,
7930.78,-6793.8,253.116,um,Spot,Position,5,DP,1000000004,273,
7941.12,-6789.93,251.091,um,Spot,Position,5,DP,1000000002,274,
7953.38,-6787.16,255.473,um,Spot,Position,5,DP,1000000067,275,
7953.57,-6782.18,270.163,um,Spot,Position,5,DP,1000000005,276,
7949.4,-6798.78,253.418,um,Spot,Position,5,DP,1000000001,277,
7927.27,-6779.69,265.017,um,Spot,Position,5,DP,1000000007,278,
7923.98,-6789.09,278.087,um,Spot,Position,5,DP,1000000006,279,
7927.07,-6802.1,237.877,um,Spot,Position,5,DP,1000000523,527,
7934.96,-6791.03,250.773,um,Spot,Position,6,DP,1000000004,280,
7946.58,-6788.27,246.991,um,Spot,Position,6,DP,1000000002,281,
7958.7,-6782.73,256.066,um,Spot,Position,6,DP,1000000067,282,
7957.61,-6778.3,268.971,um,Spot,Position,6,DP,1000000005,283,
7953.82,-6797.68,251.39,um,Spot,Position,6,DP,1000000001,284,
7930.56,-6777.2,259.918,um,Spot,Position,6,DP,1000000007,285,
7927,-6785.22,273.1,um,Spot,Position,6,DP,1000000006,286,
7929.92,-6799.89,238.086,um,Spot,Position,6,DP,1000000523,528,
7938.23,-6786.88,248.909,um,Spot,Position,7,DP,1000000004,287,
7950.25,-6784.67,246.225,um,Spot,Position,7,DP,1000000002,288,
7961.82,-6780.79,256.374,um,Spot,Position,7,DP,1000000067,289,
7959.24,-6774.71,268.138,um,Spot,Position,7,DP,1000000005,290,
7956.44,-6793.25,252.359,um,Spot,Position,7,DP,1000000001,291,
7931.93,-6772.49,256.519,um,Spot,Position,7,DP,1000000007,292,
7927.31,-6779.13,272.865,um,Spot,Position,7,DP,1000000006,293,
7932.45,-6796.02,238.235,um,Spot,Position,7,DP,1000000523,529,
7941.69,-6784.24,249.486,um,Spot,Position,8,DP,1000000004,294,
7953.35,-6782.73,246.586,um,Spot,Position,8,DP,1000000002,295,
7965.61,-6777.75,255.827,um,Spot,Position,8,DP,1000000067,296,
7963.78,-6771.66,269.177,um,Spot,Position,8,DP,1000000005,297,
7959.45,-6788.82,252.773,um,Spot,Position,8,DP,1000000001,298,
7934.47,-6770,257.521,um,Spot,Position,8,DP,1000000007,299,
7931.21,-6774.43,274.548,um,Spot,Position,8,DP,1000000006,300,
7937.25,-6792.14,237.761,um,Spot,Position,8,DP,1000000523,530,
7947.23,-6783.54,250.14,um,Spot,Position,9,DP,1000000004,301,
7958.26,-6782.18,246.538,um,Spot,Position,9,DP,1000000002,302,
7971.86,-6776.28,256.447,um,Spot,Position,9,DP,1000000067,303,
7970.55,-6770.83,269.949,um,Spot,Position,9,DP,1000000005,304,
7964.98,-6787.71,251.844,um,Spot,Position,9,DP,1000000001,305,
7939.75,-6770.28,259.66,um,Spot,Position,9,DP,1000000007,306,
7937.68,-6774.43,277.389,um,Spot,Position,9,DP,1000000006,307,
7940.7,-6790.48,237.746,um,Spot,Position,9,DP,1000000523,531,
7947.33,-6782.09,247.744,um,Spot,Position,10,DP,1000000004,308,
7959.41,-6780.55,243.877,um,Spot,Position,10,DP,1000000002,309,
7971.58,-6775.35,256.035,um,Spot,Position,10,DP,1000000067,310,
7970.23,-6769.72,268.68,um,Spot,Position,10,DP,1000000005,311,
7963.95,-6787.71,251.035,um,Spot,Position,10,DP,1000000001,312,
7938.31,-6768.89,256.778,um,Spot,Position,10,DP,1000000007,313,
7935.47,-6773.04,276.208,um,Spot,Position,10,DP,1000000006,314,
7941.97,-6790.34,237.961,um,Spot,Position,10,DP,1000000523,532,
7950.59,-6782.15,247.744,um,Spot,Position,11,DP,1000000004,315,
7960.71,-6780.24,244.151,um,Spot,Position,11,DP,1000000002,316,
7972.41,-6775.69,256.037,um,Spot,Position,11,DP,1000000067,317,
7971.11,-6770.28,270.32,um,Spot,Position,11,DP,1000000005,318,
7965.57,-6788.82,251.317,um,Spot,Position,11,DP,1000000001,319,
7941.39,-6768.06,258.961,um,Spot,Position,11,DP,1000000007,320,
7938.86,-6772.21,278.418,um,Spot,Position,11,DP,1000000006,321,
7944.74,-6790.01,237.874,um,Spot,Position,11,DP,1000000523,533,
7954.13,-6782.87,247.744,um,Spot,Position,12,DP,1000000004,322,
7966.05,-6782.21,246.148,um,Spot,Position,12,DP,1000000002,323,
7977.72,-6776.64,257.555,um,Spot,Position,12,DP,1000000067,324,
7974.9,-6771.94,271.112,um,Spot,Position,12,DP,1000000005,325,
7969.96,-6790.48,252.968,um,Spot,Position,12,DP,1000000001,326,
7946.62,-6768.34,258.309,um,Spot,Position,12,DP,1000000007,327,
7942.22,-6771.11,281.824,um,Spot,Position,12,DP,1000000006,328,
7948.29,-6790.48,238.198,um,Spot,Position,12,DP,1000000523,534,
7957.19,-6780.02,246.392,um,Spot,Position,13,DP,1000000004,329,
7968.26,-6778.75,245.699,um,Spot,Position,13,DP,1000000002,330,
7980.99,-6776.16,256.685,um,Spot,Position,13,DP,1000000067,331,
7978.45,-6770,271.259,um,Spot,Position,13,DP,1000000005,332,
7972.14,-6786.64,250.496,um,Spot,Position,13,DP,1000000001,333,
7949.42,-6764.46,259.735,um,Spot,Position,13,DP,1000000007,334,
7945.64,-6767.79,284.881,um,Spot,Position,13,DP,1000000006,335,
7950.05,-6786.05,238.184,um,Spot,Position,13,DP,1000000523,535,
7955.81,-6778.15,246.527,um,Spot,Position,14,DP,1000000004,336,
7966.05,-6776.06,248.668,um,Spot,Position,14,DP,1000000002,337,
7978.5,-6772.24,260.652,um,Spot,Position,14,DP,1000000067,338,
