
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE,1000000000,0,
1,,Spot,1,DP,1000000116,116,
1,,Spot,1,DP,1000000245,245,
1,,Spot,1,DP,1000000269,269,
1,,Spot,1,DP,1000000325,325,
1,,Spot,1,DP,1000000433,433,
1,,Spot,1,DP,1000000591,591,
2,,Spot,2,PRE,1000000000,592,
2,,Spot,2,DP,1000000116,593,
2,,Spot,2,DP,1000000245,594,
2,,Spot,2,DP,1000000269,595,
2,,Spot,2,DP,1000000325,596,
2,,Spot,2,DP,1000000433,597,
2,,Spot,2,DP,1000000591,598,
3,,Spot,3,PRE,1000000000,599,
3,,Spot,3,DP,1000000116,600,
3,,Spot,3,DP,1000000245,601,
3,,Spot,3,DP,1000000269,602,
3,,Spot,3,DP,1000000325,603,
3,,Spot,3,DP,1000000433,604,
3,,Spot,3,DP,1000000591,605,
4,,Spot,4,PRE,1000000000,606,
4,,Spot,4,DP,1000000116,607,
4,,Spot,4,DP,1000000245,608,
4,,Spot,4,DP,1000000269,609,
4,,Spot,4,DP,1000000325,610,
4,,Spot,4,DP,1000000433,611,
4,,Spot,4,DP,1000000591,612,
5,,Spot,5,PRE,1000000000,613,
5,,Spot,5,DP,1000000116,614,
5,,Spot,5,DP,1000000245,615,
5,,Spot,5,DP,1000000269,616,
5,,Spot,5,DP,1000000325,617,
5,,Spot,5,DP,1000000433,618,
5,,Spot,5,DP,1000000591,619,
6,,Spot,6,PRE,1000000000,620,
6,,Spot,6,DP,1000000116,621,
6,,Spot,6,DP,1000000245,622,
6,,Spot,6,DP,1000000269,623,
6,,Spot,6,DP,1000000325,624,
6,,Spot,6,DP,1000000433,625,
6,,Spot,6,DP,1000000591,626,
7,,Spot,7,PRE,1000000000,627,
7,,Spot,7,DP,1000000116,628,
7,,Spot,7,DP,1000000245,629,
7,,Spot,7,DP,1000000269,630,
7,,Spot,7,DP,1000000325,631,
7,,Spot,7,DP,1000000433,632,
7,,Spot,7,DP,1000000591,633,
8,,Spot,8,PRE,1000000000,634,
8,,Spot,8,DP,1000000116,635,
8,,Spot,8,DP,1000000245,636,
8,,Spot,8,DP,1000000269,637,
8,,Spot,8,DP,1000000325,638,
8,,Spot,8,DP,1000000433,639,
8,,Spot,8,DP,1000000591,640,
9,,Spot,9,PRE,1000000000,641,
9,,Spot,9,DP,1000000116,642,
9,,Spot,9,DP,1000000591,643,
9,,Spot,9,DP,1000000245,644,
9,,Spot,9,DP,1000000269,645,
9,,Spot,9,DP,1000000325,646,
9,,Spot,9,DP,1000000433,647,
10,,Spot,10,PRE,1000000000,648,
10,,Spot,10,DP,1000000116,649,
10,,Spot,10,DP,1000000591,650,
10,,Spot,10,DP,1000000245,651,
10,,Spot,10,DP,1000000269,652,
10,,Spot,10,DP,1000000325,653,
10,,Spot,10,DP,1000000433,654,
11,,Spot,11,PRE,1000000000,655,
11,,Spot,11,DP,1000000116,656,
11,,Spot,11,DP,1000000591,657,
11,,Spot,11,DP,1000000245,658,
11,,Spot,11,DP,1000000269,659,
11,,Spot,11,DP,1000000325,660,
11,,Spot,11,DP,1000000433,661,
12,,Spot,12,PRE,1000000000,662,
12,,Spot,12,DP,1000000116,663,
12,,Spot,12,DP,1000000591,664,
12,,Spot,12,DP,1000000245,665,
12,,Spot,12,DP,1000000269,666,
12,,Spot,12,DP,1000000325,667,
12,,Spot,12,DP,1000000433,668,
13,,Spot,13,PRE,1000000000,669,
13,,Spot,13,DP,1000000116,670,
13,,Spot,13,DP,1000000591,671,
13,,Spot,13,DP,1000000245,672,
13,,Spot,13,DP,1000000269,673,
13,,Spot,13,DP,1000000325,674,
13,,Spot,13,DP,1000000433,675,
14,,Spot,14,PRE,1000000000,676,
14,,Spot,14,DP,1000000116,677,
14,,Spot,14,DP,1000000591,678,
14,,Spot,14,DP,1000000245,679,
14,,Spot,14,DP,1000000269,680,
14,,Spot,14,DP,1000000325,681,
14,,Spot,14,DP,1000000433,682,
15,,Spot,15,PRE,1000000000,683,
15,,Spot,15,DP,1000000116,684,
15,,Spot,15,DP,1000000591,685,
15,,Spot,15,DP,1000000245,686,
15,,Spot,15,DP,1000000269,687,
15,,Spot,15,DP,1000000325,688,
15,,Spot,15,DP,1000000433,689,
16,,Spot,16,PRE,1000000000,690,
16,,Spot,16,DP,1000000116,691,
16,,Spot,16,DP,1000000591,692,
16,,Spot,16,DP,1000000245,693,
16,,Spot,16,DP,1000000269,694,
16,,Spot,16,DP,1000000325,695,
16,,Spot,16,DP,1000000433,696,
17,,Spot,17,PRE,1000000000,697,
17,,Spot,17,DP,1000000116,698,
17,,Spot,17,DP,1000000591,699,
17,,Spot,17,DP,1000000245,700,
17,,Spot,17,DP,1000000269,701,
17,,Spot,17,DP,1000000325,702,
17,,Spot,17,DP,1000000433,703,
18,,Spot,18,PRE,1000000000,704,
18,,Spot,18,DP,1000000116,705,
18,,Spot,18,DP,1000000591,706,
18,,Spot,18,DP,1000000245,707,
18,,Spot,18,DP,1000000269,708,
18,,Spot,18,DP,1000000325,709,
18,,Spot,18,DP,1000000433,710,
19,,Spot,19,PRE,1000000000,711,
19,,Spot,19,DP,1000000116,712,
19,,Spot,19,DP,1000000591,713,
19,,Spot,19,DP,1000000245,714,
19,,Spot,19,DP,1000000269,715,
19,,Spot,19,DP,1000000325,716,
19,,Spot,19,DP;Mito,1000000433,717,
20,,Spot,20,PRE,1000000000,718,
20,,Spot,20,DP,1000000116,719,
20,,Spot,20,DP,1000000591,720,
20,,Spot,20,DP,1000000245,721,
20,,Spot,20,DP,1000000269,722,
20,,Spot,20,DP,1000000325,723,
20,,Spot,20,DP;d1,1000000433,724,
20,,Spot,20,DP;d2,1000000433,725,
21,,Spot,21,PRE,1000000000,726,
21,,Spot,21,DP,1000000116,727,
21,,Spot,21,DP,1000000591,728,
21,,Spot,21,DP,1000000245,729,
21,,Spot,21,DP,1000000269,730,
21,,Spot,21,DP,1000000325,731,
21,,Spot,21,DP;d1,1000000433,732,
21,,Spot,21,DP;d2,1000000433,733,
22,,Spot,22,PRE,1000000000,734,
22,,Spot,22,DP,1000000116,735,
22,,Spot,22,DP,1000000591,736,
22,,Spot,22,DP,1000000245,737,
22,,Spot,22,DP,1000000269,738,
22,,Spot,22,DP,1000000325,739,
22,,Spot,22,DP;d1,1000000433,740,
22,,Spot,22,DP;d2,1000000433,741,
23,,Spot,23,PRE,1000000000,742,
23,,Spot,23,DP,1000000116,743,
23,,Spot,23,DP,1000000591,744,
23,,Spot,23,DP,1000000245,745,
23,,Spot,23,DP,1000000269,746,
23,,Spot,23,DP,1000000325,747,
23,,Spot,23,DP;d1,1000000433,748,
23,,Spot,23,DP;d2,1000000433,749,
24,,Spot,24,PRE,1000000000,750,
24,,Spot,24,DP,1000000116,751,
24,,Spot,24,DP,1000000591,752,
24,,Spot,24,Apoptosis;DP,1000000245,753,
24,,Spot,24,DP,1000000269,754,
24,,Spot,24,DP,1000000325,755,
24,,Spot,24,DP;d1,1000000433,756,
24,,Spot,24,DP;d2,1000000433,757,
25,,Spot,25,PRE,1000000000,758,
25,,Spot,25,DP,1000000116,759,
25,,Spot,25,DP,1000000269,760,
25,,Spot,25,DP,1000000325,761,
25,,Spot,25,DP;d1,1000000433,762,
25,,Spot,25,DP;d2,1000000433,763,
25,,Spot,25,DP,1000000591,764,
26,,Spot,26,PRE,1000000000,765,
26,,Spot,26,DP,1000000116,766,
26,,Spot,26,DP,1000000269,767,
26,,Spot,26,DP,1000000325,768,
26,,Spot,26,DP;d1,1000000433,769,
26,,Spot,26,DP;d2,1000000433,770,
26,,Spot,26,DP,1000000591,771,
27,,Spot,27,PRE,1000000000,772,
27,,Spot,27,DP,1000000116,773,
27,,Spot,27,DP,1000000269,774,
27,,Spot,27,DP,1000000325,775,
27,,Spot,27,DP;d1,1000000433,776,
27,,Spot,27,DP;d2,1000000433,777,
27,,Spot,27,DP,1000000591,778,
28,,Spot,28,PRE,1000000000,779,
28,,Spot,28,DP,1000000116,780,
28,,Spot,28,DP,1000000269,781,
28,,Spot,28,DP,1000000325,782,
28,,Spot,28,DP;d1,1000000433,783,
28,,Spot,28,DP;d2,1000000433,784,
28,,Spot,28,DP,1000000591,785,
29,,Spot,29,PRE,1000000000,786,
29,,Spot,29,DP,1000000116,787,
29,,Spot,29,DP,1000000269,788,
29,,Spot,29,DP,1000000325,789,
29,,Spot,29,DP;d1,1000000433,790,
29,,Spot,29,DP;d2,1000000433,791,
29,,Spot,29,DP,1000000591,792,
30,,Spot,30,PRE,1000000000,793,
30,,Spot,30,DP,1000000116,794,
30,,Spot,30,DP,1000000269,795,
30,,Spot,30,DP,1000000325,796,
30,,Spot,30,DP;d1,1000000433,797,
30,,Spot,30,DP;d2,1000000433,798,
30,,Spot,30,DP,1000000591,799,
31,,Spot,31,PRE,1000000000,800,
31,,Spot,31,DP,1000000116,801,
31,,Spot,31,DP,1000000269,802,
31,,Spot,31,DP,1000000325,803,
31,,Spot,31,DP;d1,1000000433,804,
31,,Spot,31,DP;d2,1000000433,805,
31,,Spot,31,Apoptosis;DP,1000000591,806,
32,,Spot,32,PRE,1000000000,807,
32,,Spot,32,DP,1000000116,808,
32,,Spot,32,DP,1000000269,809,
32,,Spot,32,DP,1000000325,810,
32,,Spot,32,DP;d1,1000000433,811,
32,,Spot,32,DP;d2,1000000433,812,
33,,Spot,33,PRE,1000000000,813,
33,,Spot,33,DP,1000000116,814,
33,,Spot,33,DP,1000000269,815,
33,,Spot,33,DP,1000000325,816,
33,,Spot,33,DP;d1,1000000433,817,
33,,Spot,33,DP;d2,1000000433,818,
34,,Spot,34,PRE,1000000000,819,
34,,Spot,34,DP,1000000116,820,
34,,Spot,34,DP,1000000269,821,
34,,Spot,34,DP,1000000325,822,
34,,Spot,34,DP;d1,1000000433,823,
34,,Spot,34,DP;d2,1000000433,824,
35,,Spot,35,PRE,1000000000,825,
35,,Spot,35,DP,1000000116,826,
35,,Spot,35,DP,1000000269,827,
35,,Spot,35,DP,1000000325,828,
35,,Spot,35,DP;d1,1000000433,829,
35,,Spot,35,DP;d2,1000000433,830,
36,,Spot,36,PRE,1000000000,831,
36,,Spot,36,DP,1000000116,832,
36,,Spot,36,DP,1000000269,833,
36,,Spot,36,DP,1000000325,834,
36,,Spot,36,DP;d1,1000000433,835,
36,,Spot,36,DP;d2,1000000433,836,
37,,Spot,37,PRE,1000000000,837,
37,,Spot,37,DP,1000000116,838,
37,,Spot,37,DP,1000000269,839,
37,,Spot,37,DP,1000000325,840,
37,,Spot,37,DP;d1,1000000433,841,
37,,Spot,37,DP;d2,1000000433,842,
38,,Spot,38,PRE,1000000000,843,
38,,Spot,38,DP,1000000116,844,
38,,Spot,38,DP,1000000269,845,
38,,Spot,38,DP,1000000325,846,
38,,Spot,38,DP;d1,1000000433,847,
38,,Spot,38,DP;d2,1000000433,848,
39,,Spot,39,PRE,1000000000,849,
39,,Spot,39,DP,1000000116,850,
39,,Spot,39,DP,1000000269,851,
39,,Spot,39,DP,1000000325,852,
39,,Spot,39,DP;d1,1000000433,853,
39,,Spot,39,DP;d2,1000000433,854,
40,,Spot,40,PRE,1000000000,855,
