Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032017Abl_E4,2,9703,TE,238.59,241.16,4.5552,2637.3,2.56E+07,49.701,4.82E+05,30.058,2.92E+05,864.01,8.38E+06,387.88,3.76E+06,
032017Abl_E4,3,16883,TE,298.43,229.73,5.7989,1465.2,2.47E+07,118.47,2.00E+06,57.572,9.72E+05,875.4,1.48E+07,292.51,4.94E+06,
032017Abl_E4,4,10069,TE,202.45,222.12,6.011,2173.1,2.19E+07,83.497,8.41E+05,47.945,4.83E+05,869.61,8.76E+06,444.52,4.48E+06,
032017Abl_E4,6,10613,TE,229.22,172.85,7.9128,1553.9,1.65E+07,58.635,6.22E+05,34.293,3.64E+05,809.63,8.59E+06,407.46,4.32E+06,
032017Abl_E4,7,9934,TE,244.95,286.82,7.2673,1906.9,1.89E+07,127.77,1.27E+06,59.667,5.93E+05,883.25,8.77E+06,406.44,4.04E+06,
032017Abl_E4,8,15218,TE,270.96,155.49,9.6339,1440.8,2.19E+07,64.092,9.75E+05,37.116,5.65E+05,867.19,1.32E+07,273.12,4.16E+06,
032017Abl_E4,9,16410,ICM,194.23,268.2,14.051,1856.1,3.05E+07,1074.4,1.76E+07,419.6,6.89E+06,841.59,1.38E+07,216.34,3.55E+06,
032017Abl_E4,10,13733,TE,145.89,227.97,10.716,1548.9,2.13E+07,63.913,8.78E+05,33.596,4.61E+05,879.04,1.21E+07,295.64,4.06E+06,
032017Abl_E4,11,14424,ICM,194.41,311.69,14.525,2403.7,3.47E+07,39.503,5.70E+05,28.167,4.06E+05,807.66,1.17E+07,382.87,5.52E+06,
032017Abl_E4,12,10485,ICM,185.12,219.5,15.39,2026.6,2.12E+07,551.1,5.78E+06,234.12,2.45E+06,825.7,8.66E+06,462.56,4.85E+06,
032017Abl_E4,13,11291,ICM,204.76,174.85,17.978,1663.1,1.88E+07,50.501,5.70E+05,38.586,4.36E+05,763.84,8.62E+06,964.45,1.09E+07,
