Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_H8,1,14957,TE,218.45,217.55,7.0144,2261.4,3.38E+07,38.754,5.80E+05,22.946,3.43E+05,793.51,1.19E+07,22.793,3.41E+05,
032317Abl_H8,2,43123,TE,300.45,323.85,10.288,1310.2,5.65E+07,36.534,1.58E+06,21.272,9.17E+05,803.11,3.46E+07,22.184,9.57E+05,
032317Abl_H8,2.2,43123,TE,300.45,323.85,10.288,1726.909,5.65E+07,31.332,1.58E+06,20.569,9.17E+05,817.817,3.46E+07,21.123,9.57E+05,
032317Abl_H8,3,10973,TE,272.63,256.77,8.2739,1771.8,1.94E+07,34.916,3.83E+05,21.271,2.33E+05,789.95,8.67E+06,21.516,2.36E+05,
032317Abl_H8,4,18019,TE,281.31,196.77,9.3451,1287.8,2.32E+07,36.369,6.55E+05,20.934,3.77E+05,809.6,1.46E+07,21.506,3.88E+05,
032317Abl_H8,5,15769,TE,211.61,283.92,9.0538,2033.6,3.21E+07,37.248,5.87E+05,22.092,3.48E+05,826.11,1.30E+07,22.109,3.49E+05,
032317Abl_H8,6,30985,TE,328.05,261.13,12.297,874.88,2.71E+07,29.882,9.26E+05,19.76,6.12E+05,807.07,2.50E+07,20.455,6.34E+05,
032317Abl_H8,7,1590,TE,383.39,249.25,9.727,169.85,2.70E+05,33.421,53140,22.24,35361,748.2,1.19E+06,21.966,34926,
032317Abl_H8,8,8625,ICM,239.67,196.98,20.051,1556.3,1.34E+07,25.563,2.20E+05,17.617,1.52E+05,852.93,7.36E+06,18.481,1.59E+05,
032317Abl_H8,9,10301,TE,196.89,237.7,20.299,1474.9,1.52E+07,24.79,2.55E+05,17.941,1.85E+05,767.03,7.90E+06,18.487,1.90E+05,
032317Abl_H8,10,13568,TE,351.01,224.25,22.179,797.3,1.08E+07,24.514,3.33E+05,17.224,2.34E+05,809.33,1.10E+07,18.526,2.51E+05,
032317Abl_H8,11,6298,TE,377.55,332.13,23.044,203.99,1.28E+06,30.27,1.91E+05,20.667,1.30E+05,802.45,5.05E+06,20.409,1.29E+05,
032317Abl_H8,12,22671,TE,323.17,166.64,25.47,918.72,2.08E+07,29.944,6.79E+05,19.05,4.32E+05,792.82,1.80E+07,19.81,4.49E+05,
032317Abl_H8,13,11380,ICM,280.37,197.29,24.318,774.64,8.82E+06,21.819,2.48E+05,16.293,1.85E+05,771.99,8.79E+06,17.681,2.01E+05,
032317Abl_H8,14,15407,TE,375.83,287.35,27.78,687.42,1.06E+07,26.125,4.03E+05,17.79,2.74E+05,822.47,1.27E+07,18.653,2.87E+05,
032317Abl_H8,15,16252,TE,228.73,323.67,23.912,833.73,1.36E+07,27.009,4.39E+05,18.048,2.93E+05,795.08,1.29E+07,18.921,3.08E+05,
032317Abl_H8,16,17071,TE,198,192.99,27.254,696.95,1.19E+07,23.17,3.96E+05,16.853,2.88E+05,734.36,1.25E+07,18.087,3.09E+05,
032317Abl_H8,17,17983,ICM,303.53,258.99,29.14,621.6,1.12E+07,20.036,3.60E+05,15.63,2.81E+05,781.81,1.41E+07,16.883,3.04E+05,
032317Abl_H8,18,6332,ICM,271.05,239.9,27.122,868.62,5.50E+06,17.609,1.12E+05,14.457,91542,773.8,4.90E+06,16.021,1.01E+05,
032317Abl_H8,19,17758,TE,170.32,258.14,31.051,886.41,1.57E+07,22.314,3.96E+05,16.823,2.99E+05,831.29,1.48E+07,17.766,3.15E+05,
032317Abl_H8,20,32104,TE,269.04,340.98,28.713,503.75,1.62E+07,27.773,8.92E+05,17.89,5.74E+05,766.77,2.46E+07,18.979,6.09E+05,
032317Abl_H8,21,15657,TE,262.03,157.81,34.2,654.5,1.02E+07,24.851,3.89E+05,17.216,2.70E+05,793.82,1.24E+07,18.234,2.85E+05,
032317Abl_H8,22,15268,ICM,230.21,240.77,32.825,503.54,7.69E+06,17.019,2.60E+05,14.54,2.22E+05,800.79,1.22E+07,15.928,2.43E+05,
032317Abl_H8,23,12288,TE,347.49,209.46,35.403,489.39,6.01E+06,20.53,2.52E+05,15.836,1.95E+05,749.54,9.21E+06,17.154,2.11E+05,
032317Abl_H8,24,22139,TE,206.45,295.17,37.436,489.99,1.08E+07,21.773,4.82E+05,16.42,3.64E+05,765.84,1.70E+07,17.399,3.85E+05,
032317Abl_H8,25,38201,TE,302.5,201.15,44.933,268.27,1.02E+07,16.816,6.42E+05,14.429,5.51E+05,759.91,2.90E+07,15.973,6.10E+05,
032317Abl_H8,26,33895,TE,336.26,271.28,45.354,304.94,1.03E+07,17.576,5.96E+05,14.712,4.99E+05,819.1,2.78E+07,16.33,5.54E+05,
032317Abl_H8,27,19394,ICM,240.42,277.81,48.718,261.77,5.08E+06,16.26,3.15E+05,14.316,2.78E+05,774.68,1.50E+07,15.741,3.05E+05,
032317Abl_H8,28,13640,TE,199.62,159.97,48.029,119.38,1.63E+06,16.951,2.31E+05,15.637,2.13E+05,794.45,1.08E+07,16.432,2.24E+05,
032317Abl_H8,29,19932,TE,245.02,180.05,54.356,239.54,4.77E+06,14.588,2.91E+05,13.724,2.74E+05,817.81,1.63E+07,15.454,3.08E+05,
