Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I5,1,9855,TE,257.21,245.14,4.6088,2836.5,2.80E+07,67.188,6.62E+05,48.419,4.77E+05,1060.8,1.05E+07,449.15,4.43E+06,
032317Abl_I5,2,11082,TE,307.46,271.47,4.324,2167.2,2.40E+07,39.767,4.41E+05,36.455,4.04E+05,1087.2,1.20E+07,467.04,5.18E+06,
032317Abl_I5,3,12882,TE,340.92,244.25,7.175,1843.7,2.38E+07,42.7,5.50E+05,37.779,4.87E+05,1075,1.38E+07,304.91,3.93E+06,
032317Abl_I5,4,18625,TE,166.34,259.69,7.102,2110.2,3.93E+07,51.243,9.54E+05,45.624,8.50E+05,1057.3,1.97E+07,390.5,7.27E+06,
032317Abl_I5,5,15807,TE,261.44,305.47,6.6719,2253.6,3.56E+07,41.8,6.61E+05,74.729,1.18E+06,1072,1.69E+07,468.18,7.40E+06,
032317Abl_I5,6,17180,TE,286.56,195.43,8.1593,1606.2,2.76E+07,35.093,6.03E+05,61.148,1.05E+06,1105.1,1.90E+07,448.17,7.70E+06,
032317Abl_I5,7,14129,ICM,225.59,241.81,9.2527,1974.2,2.79E+07,155.08,2.19E+06,559.08,7.90E+06,1093,1.54E+07,251.86,3.56E+06,
032317Abl_I5,8,16410,TE,229.29,187.67,10.966,2427.1,3.98E+07,42.239,6.93E+05,60.373,9.91E+05,997.85,1.64E+07,551.98,9.06E+06,
032317Abl_I5,9,17709,TE,215.53,325.82,10.675,2002.1,3.55E+07,43.435,7.69E+05,56.817,1.01E+06,1040.3,1.84E+07,464.42,8.22E+06,
032317Abl_I5,10,9094,ICM,229.29,294.34,13.475,1882.7,1.71E+07,181.45,1.65E+06,407.44,3.71E+06,1060.4,9.64E+06,485.97,4.42E+06,
032317Abl_I5,11,13194,ICM,183.49,224.55,12.499,2447.2,3.23E+07,318.73,4.21E+06,117.96,1.56E+06,1102.1,1.45E+07,1103.6,1.46E+07,
032317Abl_I5,12,10040,ICM,195.63,276.01,14.242,1927,1.93E+07,273.39,2.74E+06,119.24,1.20E+06,1049.6,1.05E+07,786.49,7.90E+06,
032317Abl_I5,13,13535,ICM,159.03,307.85,21.215,2055.7,2.78E+07,139.76,1.89E+06,160.27,2.17E+06,1038.5,1.41E+07,798.49,1.08E+07,
032317Abl_I5,14,14164,TE,383.14,192.37,21.859,1663.6,2.36E+07,37.262,5.28E+05,31.138,4.41E+05,1052.2,1.49E+07,315.75,4.47E+06,
