Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR8,1,TE,I,16351,289.58,225.56,6.8294,2585.3,4.23E+07,52.193,8.53E+05,701.68,1.15E+07,1510.8,2.47E+07,62.215,1.02E+06
092217Pdgfra_BR8,2,TE,I,16475,217.78,236.97,6.9866,2842,4.68E+07,51.65,8.51E+05,354.27,5.84E+06,1395.4,2.30E+07,69.175,1.14E+06
092217Pdgfra_BR8,3,TE,I,10270,247.74,280.57,8.0235,2264,2.33E+07,47.279,4.86E+05,146.77,1.51E+06,1353.2,1.39E+07,59.321,6.09E+05
092217Pdgfra_BR8,4,TE,M,14827,252.52,172.37,14.653,2307.3,3.42E+07,41.189,6.11E+05,127.87,1.90E+06,1510.4,2.24E+07,50.946,7.55E+05
092217Pdgfra_BR8,5,TE,I,9026,333.73,300.09,13.851,1970.1,1.78E+07,36.48,3.29E+05,786.36,7.10E+06,1478.2,1.33E+07,52.79,4.76E+05
092217Pdgfra_BR8,6,TE,I,10594,251.55,316.59,15.334,1906.6,2.02E+07,41.778,4.43E+05,283.67,3.01E+06,1374.2,1.46E+07,52.273,5.54E+05
092217Pdgfra_BR8,7,TE,I,8239,159.29,223.77,17.158,2222.4,1.83E+07,40.546,3.34E+05,149.41,1.23E+06,1470.8,1.21E+07,53.295,4.39E+05
092217Pdgfra_BR8,8,ICM,I,13633,255.06,231.93,17.25,1626.1,2.22E+07,94.071,1.28E+06,2007.5,2.74E+07,1343.9,1.83E+07,51.132,6.97E+05
092217Pdgfra_BR8,9,TE,I,10505,302.95,169.54,19.441,1773.5,1.86E+07,44.825,4.71E+05,217.23,2.28E+06,1450.8,1.52E+07,52.458,5.51E+05
092217Pdgfra_BR8,10,ICM,I,15336,195.92,208.72,19.68,1792,2.75E+07,64.845,9.94E+05,806.69,1.24E+07,1424.2,2.18E+07,57.81,8.87E+05
092217Pdgfra_BR8,11,ICM,M,3968,207.26,251.71,17.371,3206.3,1.27E+07,97.237,3.86E+05,734.52,2.91E+06,1347.4,5.35E+06,43.523,1.73E+05
092217Pdgfra_BR8,12,TE,I,9038,371.08,208.69,23.975,1811.2,1.64E+07,34.711,3.14E+05,624.61,5.65E+06,1419.6,1.28E+07,47.204,4.27E+05
092217Pdgfra_BR8,13,TE,I,8500,174.49,170.94,25.266,1981.8,1.68E+07,39.065,3.32E+05,65.554,5.57E+05,1501.3,1.28E+07,45.988,3.91E+05
092217Pdgfra_BR8,14,ICM,I,15113,224.29,295.1,26.563,1365.8,2.06E+07,83.495,1.26E+06,489.39,7.40E+06,1415.9,2.14E+07,67.46,1.02E+06
092217Pdgfra_BR8,15,TE,I,15595,211.46,151.67,28.561,1943.9,3.03E+07,35.832,5.59E+05,126.5,1.97E+06,1443.3,2.25E+07,52.85,8.24E+05
092217Pdgfra_BR8,16,TE,I,9058,134.96,289.33,29.698,1950.9,1.77E+07,35.339,3.20E+05,123.91,1.12E+06,1391.5,1.26E+07,47.072,4.26E+05
092217Pdgfra_BR8,17,ICM,I,15753,225.53,235.08,30.772,981.12,1.55E+07,71.601,1.13E+06,396.57,6.25E+06,1311.5,2.07E+07,144.01,2.27E+06
