Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I3,1,20525,TE,162.38,295.9,7.0043,2631.4,5.40E+07,44.765,9.19E+05,37.577,7.71E+05,971.83,1.99E+07,107.84,2.21E+06,
032317Abl_I3,3,13056,TE,352.04,172.18,6.9149,3488.5,4.55E+07,45.26,5.91E+05,33.531,4.38E+05,971.29,1.27E+07,214.73,2.80E+06,
032317Abl_I3,4,16063,TE,208.12,230.24,9.0448,2248.1,3.61E+07,59.556,9.57E+05,41.248,6.63E+05,984.45,1.58E+07,390.8,6.28E+06,
032317Abl_I3,5,12977,TE,340.44,238.81,10.699,3095.9,4.02E+07,39.511,5.13E+05,30.662,3.98E+05,962.58,1.25E+07,155.8,2.02E+06,
032317Abl_I3,6,16686,ICM,384.9,256.74,10.549,3156.6,5.27E+07,36.959,6.17E+05,28.754,4.80E+05,1024.2,1.71E+07,161.73,2.70E+06,
032317Abl_I3,7,9509,ICM,144.7,259.9,10.845,1986.9,1.89E+07,155.1,1.47E+06,112.43,1.07E+06,929.14,8.84E+06,1092.1,1.04E+07,
032317Abl_I3,8,15479,TE,144.23,220.31,11.273,1451,2.25E+07,74.53,1.15E+06,313.91,4.86E+06,948.51,1.47E+07,372.93,5.77E+06,
032317Abl_I3,9,14684,ICM,196.34,286.16,12.567,1595.9,2.34E+07,120.03,1.76E+06,412.2,6.05E+06,977.57,1.44E+07,232.82,3.42E+06,
032317Abl_I3,10,10922,TE,130.96,175.68,16.305,2742.4,3.00E+07,37.336,4.08E+05,29.614,3.23E+05,977.57,1.07E+07,200.59,2.19E+06,
032317Abl_I3,11,11456,ICM,182.65,179.01,16.301,2003.7,2.30E+07,67.382,7.72E+05,413.48,4.74E+06,976.63,1.12E+07,341.67,3.91E+06,
032317Abl_I3,12,14116,TE,244.61,259.3,16.833,2100.8,2.97E+07,36.44,5.14E+05,35.847,5.06E+05,956.22,1.35E+07,295.07,4.17E+06,
032317Abl_I3,13,15695,TE,232.36,190.24,18.03,2569.8,4.03E+07,43.663,6.85E+05,32.326,5.07E+05,909.67,1.43E+07,244.04,3.83E+06,
032317Abl_I3,14,10575,TE,378.71,213.17,15.918,2290.2,2.42E+07,43.056,4.55E+05,30.699,3.25E+05,939.93,9.94E+06,150.78,1.59E+06,
032317Abl_I3,15,25324,TE,331.67,200.76,22.108,1973.5,5.00E+07,39.673,1.00E+06,27.188,6.89E+05,994.08,2.52E+07,194.19,4.92E+06,
032317Abl_I3,16,15584,TE,356.72,311.24,19.016,3209.6,5.00E+07,36.407,5.67E+05,27.347,4.26E+05,1031.9,1.61E+07,134.15,2.09E+06,
032317Abl_I3,17,17319,TE,282.41,148.28,20.561,3141.1,5.44E+07,33.349,5.78E+05,28.159,4.88E+05,1018.2,1.76E+07,139.83,2.42E+06,
032317Abl_I3,18,10964,TE,291.12,292.99,20.259,2863.2,3.14E+07,40.488,4.44E+05,35.032,3.84E+05,982.38,1.08E+07,170.26,1.87E+06,
032317Abl_I3,19,8473,TE,241.6,304.27,20.219,2433.2,2.06E+07,46.537,3.94E+05,39.916,3.38E+05,899.3,7.62E+06,374.38,3.17E+06,
032317Abl_I3,20,7167,ICM,168.65,243.67,19.029,1142.3,8.19E+06,101.16,7.25E+05,291.71,2.09E+06,970.08,6.95E+06,197.47,1.42E+06,
032317Abl_I3,21,8616,TE,291.26,249.7,21.737,3092.4,2.66E+07,37.2,3.21E+05,45.224,3.90E+05,1010.3,8.70E+06,205.8,1.77E+06,
032317Abl_I3,22,7900,TE,211.85,229.14,21.26,2184.1,1.73E+07,133.11,1.05E+06,67.882,5.36E+05,928.15,7.33E+06,385.73,3.05E+06,
032317Abl_I3,23,16296,ICM,182.63,322.18,23.41,1802.6,2.94E+07,88.362,1.44E+06,324.9,5.29E+06,957.16,1.56E+07,726.06,1.18E+07,
032317Abl_I3,24,16580,TE,222.89,337.89,23.415,1813.3,3.01E+07,38.576,6.40E+05,30.784,5.10E+05,1038.4,1.72E+07,288.48,4.78E+06,
032317Abl_I3,25,9229,TE,194.59,150.22,24.282,2206.8,2.04E+07,39.225,3.62E+05,60.304,5.57E+05,1068.5,9.86E+06,382.13,3.53E+06,
032317Abl_I3,26,10166,ICM,147.95,209.12,23.089,1301.7,1.32E+07,166.65,1.69E+06,70.111,7.13E+05,946.11,9.62E+06,859.88,8.74E+06,
032317Abl_I3,27,8300,TE,101.03,230.07,24.497,1990.1,1.65E+07,34.476,2.86E+05,32.248,2.68E+05,1035.8,8.60E+06,170.25,1.41E+06,
032317Abl_I3,28,11862,ICM,149.15,292.15,22.179,1426.8,1.69E+07,205.41,2.44E+06,64.417,7.64E+05,1006.4,1.19E+07,937.55,1.11E+07,
032317Abl_I3,29,10467,TE,286.61,328.44,24.194,2291.7,2.40E+07,40.65,4.25E+05,35.441,3.71E+05,993.28,1.04E+07,297.13,3.11E+06,
032317Abl_I3,30,8203,TE,325.94,153.57,24.766,2428.7,1.99E+07,32.286,2.65E+05,28.124,2.31E+05,1042.2,8.55E+06,129.85,1.07E+06,
032317Abl_I3,31,12738,TE,273.49,208.86,25.358,1919.1,2.44E+07,39.729,5.06E+05,30.533,3.89E+05,1056.3,1.35E+07,262.57,3.34E+06,
032317Abl_I3,32,19152,TE,134.5,325.31,28.15,1584,3.03E+07,28.234,5.41E+05,26.23,5.02E+05,996.28,1.91E+07,150.7,2.89E+06,
032317Abl_I3,33,12833,ICM,209.49,279.91,25.904,1394.9,1.79E+07,65.295,8.38E+05,163.04,2.09E+06,978.04,1.26E+07,817.74,1.05E+07,
032317Abl_I3,34,8997,TE,236.54,150.96,28.972,2061.9,1.86E+07,36.699,3.30E+05,35.771,3.22E+05,1020.8,9.18E+06,225.23,2.03E+06,
032317Abl_I3,35,14571,TE,379.39,269.87,28.842,2396.2,3.49E+07,27.137,3.95E+05,22,3.21E+05,972.27,1.42E+07,125.68,1.83E+06,
032317Abl_I3,36,4365,ICM,188.28,209.98,26.19,1412.4,6.17E+06,104.96,4.58E+05,51.645,2.25E+05,984.69,4.30E+06,509.24,2.22E+06,
032317Abl_I3,37,11705,ICM,172.23,272.33,29.305,1190.7,1.39E+07,75.49,8.84E+05,99.747,1.17E+06,958.09,1.12E+07,784.62,9.18E+06,
032317Abl_I3,38,13195,ICM,173.25,181.75,31.405,1294.5,1.71E+07,60.473,7.98E+05,163.2,2.15E+06,974.05,1.29E+07,504.37,6.66E+06,
