Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I10,1,7505,TE,254.37,232.93,3.6155,2440.1,1.83E+07,61.726,4.63E+05,33.882,2.54E+05,627.82,4.71E+06,384.77,2.89E+06,
032317Abl_I10,2,17100,TE,263.23,287.82,6.886,2052.9,3.51E+07,43.88,7.50E+05,31.116,5.32E+05,668.77,1.14E+07,301.37,5.15E+06,
032317Abl_I10,3,7386,TE,211.88,230.55,7.6756,2466.1,1.82E+07,44.31,3.27E+05,31.677,2.34E+05,738.04,5.45E+06,263.98,1.95E+06,
032317Abl_I10,4,6713,TE,225.4,193.35,9.1157,2876.9,1.93E+07,46.787,3.14E+05,32.673,2.19E+05,569.94,3.83E+06,425.43,2.86E+06,
032317Abl_I10,6,5740,TE,224,296.58,12.952,2648.1,1.52E+07,35.681,2.05E+05,22.883,1.31E+05,701.61,4.03E+06,254.83,1.46E+06,
032317Abl_I10,7,3855,TE,254.41,153.53,11.483,495.48,1.91E+06,50.405,1.94E+05,31.738,1.22E+05,665.78,2.57E+06,182.77,7.05E+05,
032317Abl_I10,8,12640,TE,339.44,223.05,13.383,2270.2,2.87E+07,40.327,5.10E+05,20.534,2.60E+05,659.24,8.33E+06,121.54,1.54E+06,
032317Abl_I10,9,16423,TE,193.4,178.64,17.225,2460.5,4.04E+07,41.255,6.78E+05,30.074,4.94E+05,715.74,1.18E+07,396.56,6.51E+06,
032317Abl_I10,10,8876,TE,191.29,300.18,15.911,2232.1,1.98E+07,55.437,4.92E+05,36.217,3.21E+05,647.27,5.75E+06,414.4,3.68E+06,
032317Abl_I10,11,16764,ICM,197.27,226.71,18.661,2085.8,3.50E+07,497.48,8.34E+06,243.46,4.08E+06,635.19,1.06E+07,283.39,4.75E+06,
032317Abl_I10,12,11601,TE,268.99,347.08,18.97,1732.2,2.01E+07,47.977,5.57E+05,29.781,3.45E+05,706.85,8.20E+06,209.06,2.43E+06,
032317Abl_I10,13,8359,TE,330.77,161.2,20.885,1879.4,1.57E+07,43.07,3.60E+05,28.984,2.42E+05,642.48,5.37E+06,337.99,2.83E+06,
032317Abl_I10,14,13623,TE,371.37,262.85,21.796,1656.2,2.26E+07,49.526,6.75E+05,28.839,3.93E+05,643.34,8.76E+06,186.29,2.54E+06,
032317Abl_I10,15,11895,TE,142.93,251.99,22.39,2293.6,2.73E+07,43.888,5.22E+05,30.374,3.61E+05,667.29,7.94E+06,310.19,3.69E+06,
032317Abl_I10,16,7432,TE,292.62,131.09,22.825,2294.6,1.71E+07,36.187,2.69E+05,28.617,2.13E+05,621.66,4.62E+06,322.92,2.40E+06,
032317Abl_I10,17,10168,ICM,177.67,255.96,25.591,1575.5,1.60E+07,383.4,3.90E+06,191.9,1.95E+06,673.37,6.85E+06,460.39,4.68E+06,
032317Abl_I10,18,13178,TE,210.96,341.49,23.88,1361.4,1.79E+07,40.848,5.38E+05,29.777,3.92E+05,615.15,8.11E+06,294.88,3.89E+06,
032317Abl_I10,19,8544,ICM,159.3,291.04,29.597,1683.6,1.44E+07,317.75,2.71E+06,164.5,1.41E+06,662.06,5.66E+06,468.06,4.00E+06,
032317Abl_I10,20,10761,TE,377.2,207.98,29.733,1098.9,1.18E+07,48.694,5.24E+05,32.279,3.47E+05,634.24,6.83E+06,284.88,3.07E+06,
032317Abl_I10,21,17276,ICM,221.63,294.25,30.018,1190.6,2.06E+07,30.06,5.19E+05,28.767,4.97E+05,623.82,1.08E+07,690.93,1.19E+07,
032317Abl_I10,22,7214,TE,159.53,332.86,30.202,2383.7,1.72E+07,54.638,3.94E+05,37.218,2.68E+05,695.05,5.01E+06,183.94,1.33E+06,
032317Abl_I10,23,7784,ICM,195.83,186.64,29.955,1590.1,1.24E+07,40.266,3.13E+05,33.827,2.63E+05,699.19,5.44E+06,646.52,5.03E+06,
032317Abl_I10,24,11360,ICM,184.19,306.03,31.722,1453.9,1.65E+07,568.56,6.46E+06,285.48,3.24E+06,682.07,7.75E+06,276.28,3.14E+06,
032317Abl_I10,25,10762,TE,203.44,133.95,35.593,2205.8,2.37E+07,26.105,2.81E+05,19.151,2.06E+05,652.4,7.02E+06,127.17,1.37E+06,
