Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
033017Abl_P1,39,7537,ICM,178.42,246.51,40.346,1191,8.98E+06,152.94,1.15E+06,120.87,9.11E+05,978.99,7.38E+06,332.89,2.51E+06,
033017Abl_P1,40,9977,TE,336.53,375.77,41.883,1094.2,1.09E+07,31.189,3.11E+05,29.338,2.93E+05,1017.9,1.02E+07,108.91,1.09E+06,
033017Abl_P1,41,8560,TE,208.84,117.92,42.581,1004.3,8.60E+06,20.526,1.76E+05,26.55,2.27E+05,1135.6,9.72E+06,90.34,7.73E+05,
033017Abl_P1,42,6354,TE,402.34,170.21,41.645,2010.2,1.28E+07,35.292,2.24E+05,48.898,3.11E+05,994.31,6.32E+06,167.28,1.06E+06,
033017Abl_P1,43,7605,ICM,130.76,294.8,42.968,1386.1,1.05E+07,47.22,3.59E+05,320.67,2.44E+06,1034,7.86E+06,69.154,5.26E+05,
033017Abl_P1,44,11765,ICM,202.08,304.76,42.028,1151.3,1.35E+07,256.4,3.02E+06,42.252,4.97E+05,1010.1,1.19E+07,565.4,6.65E+06,
033017Abl_P1,45,8542,TE,395.83,339.66,43.54,927.2,7.92E+06,24.797,2.12E+05,46.91,4.01E+05,1183.8,1.01E+07,93.886,8.02E+05,
033017Abl_P1,46,10249,TE,178.81,361.47,46.19,1027.1,1.05E+07,31.92,3.27E+05,34.298,3.52E+05,931.95,9.55E+06,122.74,1.26E+06,
033017Abl_P1,47,8445,TE,434.21,286.28,46.256,990.3,8.36E+06,29.072,2.46E+05,30.581,2.58E+05,1088.6,9.19E+06,138.69,1.17E+06,
033017Abl_P1,49,7628,ICM,179.39,213.72,45.967,1112.9,8.49E+06,211.09,1.61E+06,42.003,3.20E+05,1018.2,7.77E+06,438.86,3.35E+06,
033017Abl_P1,50,15673,ICM,134.08,186.03,49.767,1119.5,1.75E+07,33.515,5.25E+05,215.16,3.37E+06,1072.5,1.68E+07,52.173,8.18E+05,
033017Abl_P1,51,9017,ICM,163.44,327.67,48.762,958.22,8.64E+06,98.881,8.92E+05,141.15,1.27E+06,997.93,9.00E+06,338.98,3.06E+06,
033017Abl_P1,52,12642,TE,170.9,139.06,55.361,725.4,9.17E+06,22.488,2.84E+05,22.296,2.82E+05,992.35,1.25E+07,55.119,6.97E+05,
033017Abl_P1,53,8144,ICM,179.46,179.65,50.357,816.27,6.65E+06,97.309,7.92E+05,85.518,6.96E+05,1181.7,9.62E+06,209.12,1.70E+06,
033017Abl_P1,54,5392,ICM,155.98,237.21,50.806,865.27,4.67E+06,129.2,6.97E+05,57.84,3.12E+05,1050.8,5.67E+06,407.43,2.20E+06,
033017Abl_P1,55,8044,TE,438.67,255.51,53.194,1025.6,8.25E+06,26.348,2.12E+05,27.413,2.21E+05,1146.8,9.22E+06,114.05,9.17E+05,
033017Abl_P1,56,8202,ICM,172.57,288.88,51.823,834.95,6.85E+06,107.58,8.82E+05,42.375,3.48E+05,992.81,8.14E+06,318.47,2.61E+06,
033017Abl_P1,57,7260,TE,417.57,330.3,54.148,967.18,7.02E+06,23.487,1.71E+05,28.42,2.06E+05,1065.2,7.73E+06,77.975,5.66E+05,
033017Abl_P1,58,7018,TE,288.36,94.374,54.526,1489.5,1.05E+07,24.285,1.70E+05,28.576,2.01E+05,1048.5,7.36E+06,106.04,7.44E+05,
033017Abl_P1,59,15019,ICM,134.7,272.61,55.083,1050,1.58E+07,72.218,1.08E+06,103.63,1.56E+06,1090.8,1.64E+07,286.78,4.31E+06,
033017Abl_P1,60,7145,TE,397.49,142.3,56.17,1510.8,1.08E+07,29.847,2.13E+05,47.132,3.37E+05,1127.9,8.06E+06,109.47,7.82E+05,
033017Abl_P1,61,6129,ICM,122.98,237.25,53.653,1053.6,6.46E+06,77.613,4.76E+05,180.63,1.11E+06,1038.7,6.37E+06,134.96,8.27E+05,
033017Abl_P1,62,11809,TE,122.41,300.15,57.69,847.04,1.00E+07,26.524,3.13E+05,47.676,5.63E+05,1020.6,1.21E+07,88.458,1.04E+06,
033017Abl_P1,63,7450,TE,265.66,384.84,56.896,990.21,7.38E+06,21.098,1.57E+05,23.394,1.74E+05,1033.4,7.70E+06,108.81,8.11E+05,
033017Abl_P1,64,10389,ICM,177.24,265.65,60.171,582.24,6.05E+06,138.87,1.44E+06,29.251,3.04E+05,945.38,9.82E+06,218.34,2.27E+06,
033017Abl_P1,65,8564,TE,423.99,180.47,61.826,946.35,8.10E+06,25.393,2.17E+05,28.265,2.42E+05,1025.3,8.78E+06,99.273,8.50E+05,
033017Abl_P1,66,9228,ICM,167.82,214.43,61.04,694.45,6.41E+06,86.637,7.99E+05,38.295,3.53E+05,1011.5,9.33E+06,273.46,2.52E+06,
033017Abl_P1,67,6579,TE,336.47,106.02,62.046,1372.5,9.03E+06,24.834,1.63E+05,41.18,2.71E+05,895,5.89E+06,89.949,5.92E+05,
033017Abl_P1,68,6284,ICM,148.45,177.45,61.164,691.04,4.34E+06,56.578,3.56E+05,132.12,8.30E+05,1080.7,6.79E+06,98.311,6.18E+05,
033017Abl_P1,69,10417,TE,114.64,220.85,64.016,662.24,6.90E+06,27.255,2.84E+05,40.008,4.17E+05,987.55,1.03E+07,68.264,7.11E+05,
033017Abl_P1,70,15136,ICM,163.61,316.87,63.847,606.55,9.18E+06,27.318,4.13E+05,31.423,4.76E+05,1014.2,1.54E+07,123.72,1.87E+06,
033017Abl_P1,71,8301,TE,382.53,348.26,64.344,819.48,6.80E+06,22.025,1.83E+05,23.864,1.98E+05,985.35,8.18E+06,74.219,6.16E+05,
033017Abl_P1,72,8594,TE,246.81,108.4,67.364,781.82,6.72E+06,19.38,1.67E+05,22.253,1.91E+05,1010.2,8.68E+06,75.295,6.47E+05,
033017Abl_P1,73,12555,ICM,183.7,174.71,65.871,481.93,6.05E+06,94.78,1.19E+06,28.519,3.58E+05,1026.7,1.29E+07,170.05,2.13E+06,
033017Abl_P1,74,8272,ICM,152,246.58,65.945,618.41,5.12E+06,75.703,6.26E+05,112.82,9.33E+05,1038.9,8.59E+06,208.62,1.73E+06,
033017Abl_P1,75,23205,TE,200.12,359.4,67.41,493.74,1.15E+07,18.31,4.25E+05,19.713,4.57E+05,1050.8,2.44E+07,59.81,1.39E+06,
033017Abl_P1,76,19561,TE,435.98,258.12,71.597,677.96,1.33E+07,22.949,4.49E+05,24.366,4.77E+05,898.78,1.76E+07,81.458,1.59E+06,
033017Abl_P1,77,11486,TE,310.58,372.57,71.102,584.27,6.71E+06,19.589,2.25E+05,19.76,2.27E+05,1080.7,1.24E+07,52.901,6.08E+05,
033017Abl_P1,78,8276,TE,283.32,103.28,71.654,892.24,7.38E+06,21.388,1.77E+05,23.536,1.95E+05,854.78,7.07E+06,67.899,5.62E+05,
033017Abl_P1,79,14139,TE,396.18,151.89,75.324,728.9,1.03E+07,20.732,2.93E+05,24.248,3.43E+05,807.27,1.14E+07,61.561,8.70E+05,
033017Abl_P1,80,22501,TE,144.07,270.78,76.115,423.48,9.53E+06,23.535,5.30E+05,28.83,6.49E+05,1049.1,2.36E+07,73.432,1.65E+06,
033017Abl_P1,81,9559,TE,155.06,206.67,75.961,404.79,3.87E+06,23.789,2.27E+05,24.857,2.38E+05,1031.4,9.86E+06,58.371,5.58E+05,
033017Abl_P1,82,8526,TE,397.83,325.29,75.918,674.84,5.75E+06,21.331,1.82E+05,24.162,2.06E+05,1025.5,8.74E+06,74.352,6.34E+05,
033017Abl_P1,83,9967,TE,186.45,166.28,79.413,397.77,3.96E+06,26.404,2.63E+05,19.014,1.90E+05,958.77,9.56E+06,56.149,5.60E+05,
033017Abl_P1,84,8372,TE,355.28,132.23,82.073,701.15,5.87E+06,18.774,1.57E+05,20.989,1.76E+05,1050.4,8.79E+06,68.76,5.76E+05,
033017Abl_P1,85,23022,TE,235.45,155.86,87.449,459.81,1.06E+07,13.875,3.19E+05,15.678,3.61E+05,1209.1,2.78E+07,26.329,6.06E+05,
033017Abl_P1,86,11585,TE,293.8,131.3,87.36,557.98,6.46E+06,17.939,2.08E+05,18.892,2.19E+05,1149.8,1.33E+07,77.892,9.02E+05,
033017Abl_P1,87,11569,TE,346.92,334.46,87.04,413.56,4.78E+06,17.052,1.97E+05,17.966,2.08E+05,1132.2,1.31E+07,47.462,5.49E+05,
033017Abl_P1,88,12652,TE,197.45,305.24,88.08,306.07,3.87E+06,15.549,1.97E+05,16.832,2.13E+05,1056.1,1.34E+07,40.331,5.10E+05,
033017Abl_P1,89,4696,TE,379.94,322.06,85.532,450.23,2.11E+06,24.178,1.14E+05,21.935,1.03E+05,1072.8,5.04E+06,113.82,5.34E+05,
033017Abl_P1,90,13300,TE,253.19,327.74,89.134,408.11,5.43E+06,14.929,1.99E+05,16.438,2.19E+05,1160.1,1.54E+07,54.56,7.26E+05,
033017Abl_P1,91,15116,TE,354.98,163.24,93.579,448.1,6.77E+06,17.674,2.67E+05,20.57,3.11E+05,1123.6,1.70E+07,58.727,8.88E+05,
033017Abl_P1,92,27927,TE,389.07,224.38,94.056,413.7,1.16E+07,15.576,4.35E+05,16.463,4.60E+05,1176.5,3.29E+07,47.105,1.32E+06,
033017Abl_P1,93,19831,TE,218.56,219.21,94.207,269.45,5.34E+06,13.154,2.61E+05,14.455,2.87E+05,1204.2,2.39E+07,29.866,5.92E+05,
033017Abl_P1,94,6777,TE,345.44,292.55,96.193,417.06,2.83E+06,21.322,1.45E+05,20.09,1.36E+05,1073.6,7.28E+06,117.66,7.97E+05,
033017Abl_P1,95,11985,TE,258.61,286.38,98.245,425.24,5.10E+06,13.225,1.59E+05,14.589,1.75E+05,1211.9,1.45E+07,29.129,3.49E+05,
033017Abl_P1,96,22226,TE,307.13,193.46,100.19,544.83,1.21E+07,15.007,3.34E+05,16.762,3.73E+05,1122.8,2.50E+07,55.035,1.22E+06,
033017Abl_P1,97,10964,TE,327.2,254.31,100.58,482.83,5.29E+06,16.118,1.77E+05,16.669,1.83E+05,1082.1,1.19E+07,55.44,6.08E+05,
