Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032017Abl_E2,2,8756,TE,270.58,241.19,4.6918,2534.8,2.22E+07,46.098,4.04E+05,52.394,4.59E+05,1053.7,9.23E+06,724.03,6.34E+06,
032017Abl_E2,3,13622,TE,228.87,289.03,5.6178,2323.4,3.16E+07,81.564,1.11E+06,110.7,1.51E+06,1088.4,1.48E+07,631.72,8.61E+06,
032017Abl_E2,6,12336,TE,221.09,187.32,6.8671,1869.8,2.31E+07,45.159,5.57E+05,51.191,6.31E+05,1113.5,1.37E+07,521.35,6.43E+06,
032017Abl_E2,7,8923,TE,282.4,188.48,8.4393,2324,2.07E+07,47.965,4.28E+05,113.79,1.02E+06,1113.8,9.94E+06,747.18,6.67E+06,
032017Abl_E2,9,14028,TE,313.04,285.22,8.3961,1948.8,2.73E+07,35.936,5.04E+05,60.82,8.53E+05,1106,1.55E+07,308.7,4.33E+06,
032017Abl_E2,10,7117,ICM,232.37,234.84,12.568,1672.9,1.19E+07,92.19,6.56E+05,636.66,4.53E+06,1054.7,7.51E+06,213.87,1.52E+06,
032017Abl_E2,11,7610,ICM,184.27,239.71,12.338,1740,1.32E+07,89.925,6.84E+05,886.49,6.75E+06,1020.1,7.76E+06,581.97,4.43E+06,
032017Abl_E2,12,7930,ICM,158.95,257.37,14.629,1510.6,1.20E+07,91.936,7.29E+05,452.5,3.59E+06,994.49,7.89E+06,819.18,6.50E+06,
032017Abl_E2,13,4406,ICM,233.44,269.66,11.132,2006.5,8.84E+06,233,1.03E+06,623.45,2.75E+06,1053.3,4.64E+06,1583.1,6.98E+06,
032017Abl_E2,14,17717,TE,250.23,353.01,17.95,1649.6,2.92E+07,39.468,6.99E+05,65.82,1.17E+06,1067.5,1.89E+07,368.96,6.54E+06,
032017Abl_E2,15,8673,ICM,201.34,202.11,16.408,1498.1,1.30E+07,117.58,1.02E+06,646.25,5.60E+06,1094.3,9.49E+06,708.01,6.14E+06,
032017Abl_E2,16,9461,ICM,246.83,192.56,17.533,1221.5,1.16E+07,73.823,6.98E+05,419.72,3.97E+06,1076.3,1.02E+07,544.85,5.15E+06,
032017Abl_E2,17,5456,ICM,221.74,285.71,15.528,1976.4,1.08E+07,310.16,1.69E+06,221.04,1.21E+06,1100.9,6.01E+06,1272.6,6.94E+06,
032017Abl_E2,18,15541,TE,197.58,342.14,19.174,1585,2.46E+07,41.475,6.45E+05,39.68,6.17E+05,1136,1.77E+07,331.71,5.16E+06,
032017Abl_E2,20,7020,ICM,178.65,291.7,20.291,1429.8,1.00E+07,73.458,5.16E+05,719.95,5.05E+06,1059.7,7.44E+06,462.8,3.25E+06,
032017Abl_E2,21,11105,TE,253.28,156.99,20.94,1760.4,1.95E+07,41.411,4.60E+05,40.867,4.54E+05,1079.3,1.20E+07,388.78,4.32E+06,
032017Abl_E2,22,11347,ICM,150.8,213.48,20.914,1443.8,1.64E+07,37.927,4.30E+05,50.567,5.74E+05,1133,1.29E+07,372.83,4.23E+06,
032017Abl_E2,23,12922,TE,142.82,306.04,22.882,1575.7,2.04E+07,41.031,5.30E+05,65.323,8.44E+05,1129.3,1.46E+07,342.63,4.43E+06,
032017Abl_E2,24,6677,ICM,203.02,305.34,22.989,1238,8.27E+06,130.6,8.72E+05,356.72,2.38E+06,1011.3,6.75E+06,1013.3,6.77E+06,
032017Abl_E2,25,8958,ICM,230.31,310.07,26.565,1097.2,9.83E+06,81.191,7.27E+05,345.14,3.09E+06,1045,9.36E+06,564.93,5.06E+06,
032017Abl_E2,26,12829,TE,347.45,334.18,31.828,2057.3,2.64E+07,31.159,4.00E+05,59.335,7.61E+05,1148,1.47E+07,267.03,3.43E+06,
032017Abl_E2,27,9446,ICM,212.61,194.28,30.938,916.58,8.66E+06,63.107,5.96E+05,277.85,2.62E+06,1047.4,9.89E+06,426.54,4.03E+06,
032017Abl_E2,28,4402,ICM,250.61,194.36,32.059,1146.8,5.05E+06,89.981,3.96E+05,61.894,2.72E+05,1024.2,4.51E+06,304.28,1.34E+06,
032017Abl_E2,29,9455,ICM,174.51,223.31,31.923,794.25,7.51E+06,207.05,1.96E+06,121.79,1.15E+06,981.79,9.28E+06,655.03,6.19E+06,
032017Abl_E2,30,5847,ICM,239.03,223.9,32.497,768.15,4.49E+06,113.94,6.66E+05,37.128,2.17E+05,963.07,5.63E+06,206.11,1.21E+06,
032017Abl_E2,31,8558,ICM,203.6,252.11,32.827,633.05,5.42E+06,42.554,3.64E+05,253.95,2.17E+06,1165.4,9.97E+06,111.36,9.53E+05,
032017Abl_E2,32,11301,TE,296.09,143.45,36.107,1090.4,1.23E+07,28.425,3.21E+05,78.596,8.88E+05,1148.7,1.30E+07,310.25,3.51E+06,
032017Abl_E2,33,14460,TE,366.76,224.25,36.575,1477.2,2.14E+07,28.446,4.11E+05,52.584,7.60E+05,1112.1,1.61E+07,324.99,4.70E+06,
032017Abl_E2,34,12874,TE,128.26,243.93,35.485,1031.5,1.33E+07,31.083,4.00E+05,72.43,9.32E+05,1073.6,1.38E+07,229.47,2.95E+06,
032017Abl_E2,35,10560,ICM,185.01,165.87,36.166,801.4,8.46E+06,61.896,6.54E+05,322.19,3.40E+06,1154.9,1.22E+07,346.41,3.66E+06,
032017Abl_E2,36,5063,TE,243.62,248.78,32.384,709.19,3.59E+06,100.92,5.11E+05,38.087,1.93E+05,970,4.91E+06,219.59,1.11E+06,
032017Abl_E2,37,7303,ICM,149.45,289.78,33.258,1036.9,7.57E+06,73.536,5.37E+05,393.17,2.87E+06,1071.1,7.82E+06,326.91,2.39E+06,
032017Abl_E2,38,4522,ICM,239.52,168.86,35.584,1207.2,5.46E+06,97.857,4.43E+05,61.28,2.77E+05,929.61,4.20E+06,341.2,1.54E+06,
032017Abl_E2,39,16317,TE,262.46,371.84,37.837,1271.7,2.08E+07,30.064,4.91E+05,33.803,5.52E+05,1030.8,1.68E+07,199.1,3.25E+06,
032017Abl_E2,40,15678,TE,245.41,134.18,38.626,1070,1.68E+07,27.636,4.33E+05,31.788,4.98E+05,1131.6,1.77E+07,257.19,4.03E+06,
