Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_I4,1,9824,TE,216.92,278.16,4.138,2589,2.54E+07,71.659,7.04E+05,89.468,8.79E+05,1009.8,9.92E+06,559.1,5.49E+06,
032317Abl_I4,2,2795,TE,163.42,274.79,3.9127,1682.4,4.70E+06,56.619,1.58E+05,41.842,1.17E+05,1064.4,2.98E+06,66.797,1.87E+05,
032317Abl_I4,3,8420,TE,267.27,265.8,6.1401,2161,1.82E+07,69.745,5.87E+05,259.49,2.18E+06,1045.7,8.81E+06,513.61,4.32E+06,
032317Abl_I4,4,13332,TE,305.19,290.47,8.4679,2128.5,2.84E+07,49.233,6.56E+05,61.806,8.24E+05,1099,1.47E+07,549,7.32E+06,
032317Abl_I4,5,18595,TE,304.56,221.81,9.3285,1612,3.00E+07,34.595,6.43E+05,148.59,2.76E+06,1089.5,2.03E+07,346.48,6.44E+06,
032317Abl_I4,6,11054,TE,254.82,319.64,9.2689,2008.1,2.22E+07,56.601,6.26E+05,51.848,5.73E+05,1073.2,1.19E+07,481.39,5.32E+06,
032317Abl_I4,7,10112,TE,257.18,186.18,10.058,1954.4,1.98E+07,49.626,5.02E+05,208.59,2.11E+06,1027.6,1.04E+07,428.51,4.33E+06,
032317Abl_I4,8,10494,ICM,178.52,219.44,8.9901,1756,1.84E+07,50.157,5.26E+05,178.57,1.87E+06,1043.6,1.10E+07,443.38,4.65E+06,
032317Abl_I4,9,9027,ICM,215,214.89,9.642,1962.6,1.77E+07,309.04,2.79E+06,325.28,2.94E+06,1030.3,9.30E+06,873.19,7.88E+06,
032317Abl_I4,11,7363,ICM,196.15,282.57,12.124,1887.1,1.39E+07,110.79,8.16E+05,586.09,4.32E+06,1062.2,7.82E+06,476.39,3.51E+06,
032317Abl_I4,12,10009,ICM,131.64,242.84,18.531,1764.4,1.77E+07,48.006,4.80E+05,156.65,1.57E+06,1119.6,1.12E+07,449.59,4.50E+06,
032317Abl_I4,13,7775,ICM,206.3,250.07,16.252,1700.9,1.32E+07,135.99,1.06E+06,425.14,3.31E+06,1044.1,8.12E+06,464.18,3.61E+06,
032317Abl_I4,14,9172,ICM,244.34,261.63,16.643,1575.3,1.44E+07,91.287,8.37E+05,460.98,4.23E+06,1088.4,9.98E+06,365.17,3.35E+06,
032317Abl_I4,15,7221,ICM,184.65,326.12,16.581,1950.3,1.41E+07,39.552,2.86E+05,102.99,7.44E+05,1100,7.94E+06,517.31,3.74E+06,
032317Abl_I4,16,8014,ICM,227.54,313.87,16.768,1470.1,1.18E+07,66.754,5.35E+05,286.51,2.30E+06,1004.9,8.05E+06,908.03,7.28E+06,
032317Abl_I4,17,9089,TE,156.5,195.91,19.099,2244.3,2.04E+07,49.791,4.53E+05,67.638,6.15E+05,1051.5,9.56E+06,277.88,2.53E+06,
032317Abl_I4,18,10027,ICM,153.58,278.2,21.323,1427.8,1.43E+07,105.1,1.05E+06,242.77,2.43E+06,988.06,9.91E+06,658.95,6.61E+06,
032317Abl_I4,19,10025,TE,239.03,356.97,20.847,1674.4,1.68E+07,41.407,4.15E+05,39.547,3.96E+05,1038.7,1.04E+07,352,3.53E+06,
