Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032017Abl_E7,1,11178,TE,315.26,234.57,3.5785,2318.9,2.59E+07,41.227,4.61E+05,23.045,2.58E+05,829.09,9.27E+06,201.84,2.26E+06,
032017Abl_E7,2,21487,TE,220.92,233.12,8.3115,2232.8,4.80E+07,139.38,2.99E+06,73.993,1.59E+06,817.28,1.76E+07,359.19,7.72E+06,
032017Abl_E7,3,18907,TE,300.05,310.81,7.8398,1292.3,2.44E+07,39.958,7.55E+05,25.589,4.84E+05,827.05,1.56E+07,256.15,4.84E+06,
032017Abl_E7,4,16168,TE,232.84,295.46,8.4742,2071.5,3.35E+07,52.024,8.41E+05,30.757,4.97E+05,786.35,1.27E+07,333.07,5.39E+06,
032017Abl_E7,5,12711,ICM,242.96,338.75,16.188,2293.8,2.92E+07,76.636,9.74E+05,49.232,6.26E+05,811.7,1.03E+07,361.51,4.60E+06,
032017Abl_E7,6,12668,TE,243.09,167.28,17.36,2501.4,3.17E+07,76.394,9.68E+05,50.133,6.35E+05,804.07,1.02E+07,315.57,4.00E+06,
032017Abl_E7,7,5552,ICM,206.24,238.8,16.059,2454.4,1.36E+07,1058.3,5.88E+06,474.7,2.64E+06,797.47,4.43E+06,349.62,1.94E+06,
032017Abl_E7,8,15858,ICM,192.04,301.56,17.4,1540.6,2.44E+07,661.64,1.05E+07,307.54,4.88E+06,928.35,1.47E+07,169.25,2.68E+06,
032017Abl_E7,9,10571,TE,387.78,236.68,18.38,1782.9,1.88E+07,42.7,4.51E+05,27.55,2.91E+05,787.31,8.32E+06,207.46,2.19E+06,
032017Abl_E7,10,5125,TE,139.98,271.21,19.245,2160.7,1.11E+07,34.495,1.77E+05,24.418,1.25E+05,824.48,4.23E+06,153.55,7.87E+05,
032017Abl_E7,11,14173,ICM,177.63,230.6,21.581,2145.4,3.04E+07,659.55,9.35E+06,313.2,4.44E+06,821.93,1.16E+07,493.48,6.99E+06,
032017Abl_E7,12,10320,TE,396.15,280.87,22.597,1113.4,1.15E+07,55.078,5.68E+05,37.489,3.87E+05,800.64,8.26E+06,294,3.03E+06,
032017Abl_E7,13,13097,ICM,231,212.76,22.905,1967.1,2.58E+07,44.86,5.88E+05,40.366,5.29E+05,786.35,1.03E+07,1195.3,1.57E+07,
032017Abl_E7,14,15433,TE,343.47,354.77,25.931,1434.4,2.21E+07,39.101,6.03E+05,25.898,4.00E+05,812.27,1.25E+07,259.48,4.00E+06,
032017Abl_E7,15,13675,TE,384.58,184.94,27.75,1718.5,2.35E+07,31.923,4.37E+05,21.908,3.00E+05,816.04,1.12E+07,194.07,2.65E+06,
032017Abl_E7,16,12881,TE,290.66,146.93,27.905,2310.6,2.98E+07,34.578,4.45E+05,24.272,3.13E+05,779.74,1.00E+07,264.65,3.41E+06,
032017Abl_E7,17,7258,ICM,214.42,267.91,24.047,1188.2,8.62E+06,190.49,1.38E+06,100.7,7.31E+05,813.69,5.91E+06,576.85,4.19E+06,
032017Abl_E7,18,10283,ICM,217.69,322.35,25.683,1476.2,1.52E+07,70.413,7.24E+05,52.697,5.42E+05,762.92,7.85E+06,852.58,8.77E+06,
032017Abl_E7,19,7186,ICM,222.57,172.65,27.11,1577.9,1.13E+07,1016.9,7.31E+06,495.74,3.56E+06,847.23,6.09E+06,140.72,1.01E+06,
032017Abl_E7,20,10770,TE,147.83,203.97,32.933,2507.8,2.70E+07,43.751,4.71E+05,30.019,3.23E+05,825.36,8.89E+06,240.21,2.59E+06,
032017Abl_E7,21,2537,ICM,170.26,276.3,27.926,868.84,2.20E+06,129.13,3.28E+05,73.128,1.86E+05,892.49,2.26E+06,522.46,1.33E+06,
032017Abl_E7,22,2452,TE,189.36,191.24,30.261,2033,4.98E+06,109.66,2.69E+05,62.116,1.52E+05,728.12,1.79E+06,145,3.56E+05,
032017Abl_E7,23,2709,TE,138.35,229.66,29.027,2429.5,6.58E+06,47.666,1.29E+05,26.56,71950,844.8,2.29E+06,101.96,2.76E+05,
032017Abl_E7,24,7105,ICM,199.3,295.78,30.045,1137.8,8.08E+06,453.44,3.22E+06,212.99,1.51E+06,947.52,6.73E+06,283.83,2.02E+06,
032017Abl_E7,25,8785,TE,200.54,209.97,32.661,1354.2,1.19E+07,315.65,2.77E+06,169.03,1.48E+06,882.51,7.75E+06,489.54,4.30E+06,
032017Abl_E7,26,5718,TE,135.84,331.1,32.767,1383.1,7.91E+06,31.849,1.82E+05,21.47,1.23E+05,633.39,3.62E+06,106.15,6.07E+05,
032017Abl_E7,27,6132,TE,235.07,135.64,35.798,2040.8,1.25E+07,34.446,2.11E+05,23.304,1.43E+05,837.66,5.14E+06,238.86,1.46E+06,
032017Abl_E7,28,17792,ICM,138.92,288.47,37.012,824.49,1.47E+07,120.8,2.15E+06,69.075,1.23E+06,691.2,1.23E+07,273.29,4.86E+06,
032017Abl_E7,29,14081,TE,182.36,370.93,39.728,936.22,1.32E+07,52.121,7.34E+05,33.486,4.72E+05,861.49,1.21E+07,166.16,2.34E+06,
032017Abl_E7,30,21567,ICM,205.2,255.24,36.863,778.27,1.68E+07,66.226,1.43E+06,44.762,9.65E+05,761.54,1.64E+07,369.01,7.96E+06,
032017Abl_E7,31,15385,ICM,215.78,170.19,41.004,1161.7,1.79E+07,93.468,1.44E+06,63.376,9.75E+05,809.56,1.25E+07,587.38,9.04E+06,
032017Abl_E7,32,1505,ICM,170.5,311.44,36.657,721.1,1.09E+06,296.37,4.46E+05,154.03,2.32E+05,757.37,1.14E+06,105.73,1.59E+05,
032017Abl_E7,33,14951,TE,239.89,396.31,43.423,1206.7,1.80E+07,38.444,5.75E+05,27.873,4.17E+05,826.56,1.24E+07,212.44,3.18E+06,
032017Abl_E7,34,1801,ICM,179.64,200.16,40.485,904.86,1.63E+06,550.42,9.91E+05,323.14,5.82E+05,852.05,1.53E+06,112.82,2.03E+05,
032017Abl_E7,35,2492,ICM,207.47,310.14,40.816,745.89,1.86E+06,73.126,1.82E+05,48.518,1.21E+05,858.01,2.14E+06,404,1.01E+06,
032017Abl_E7,36,12780,TE,176.24,167.68,47.61,1285.5,1.64E+07,45.31,5.79E+05,29.431,3.76E+05,848.38,1.08E+07,144,1.84E+06,
032017Abl_E7,37,15597,TE,431.12,234.87,50.035,1035.6,1.62E+07,37.495,5.85E+05,29.484,4.60E+05,735.4,1.15E+07,187.11,2.92E+06,
032017Abl_E7,38,2217,ICM,177.48,242.54,42.286,729.08,1.62E+06,159.45,3.54E+05,97.346,2.16E+05,843.88,1.87E+06,199.74,4.43E+05,
032017Abl_E7,39,8083,TE,169.19,338.62,44.036,622.53,5.03E+06,416.3,3.36E+06,224.05,1.81E+06,750.74,6.07E+06,71.852,5.81E+05,
032017Abl_E7,40,5959,TE,311.77,127.83,49.489,1479.1,8.81E+06,23.996,1.43E+05,18.62,1.11E+05,805.68,4.80E+06,157.05,9.36E+05,
032017Abl_E7,41,18715,ICM,203.42,291.28,50.08,581.18,1.09E+07,38.222,7.15E+05,30.487,5.71E+05,851.32,1.59E+07,347.42,6.50E+06,
032017Abl_E7,41.2,18715,ICM,163,282,47,485.611,1.09E+07,113.594,7.15E+05,69.738,5.71E+05,758.618,1.59E+07,235.131,6.50E+06,
032017Abl_E7,42,17268,TE,130.33,306.6,52.142,657.27,1.14E+07,34.855,6.02E+05,24.456,4.22E+05,620.78,1.07E+07,128.48,2.22E+06,
032017Abl_E7,43,13369,TE,412.47,307.64,53.895,718.62,9.61E+06,26.251,3.51E+05,20.637,2.76E+05,706.71,9.45E+06,133.91,1.79E+06,
032017Abl_E7,44,10259,ICM,216.02,213.45,52.136,478.58,4.91E+06,38.856,3.99E+05,31.722,3.25E+05,799.71,8.20E+06,251.4,2.58E+06,
032017Abl_E7,45,12270,ICM,172.94,217.54,52.309,672.81,8.26E+06,85.61,1.05E+06,64.65,7.93E+05,870.38,1.07E+07,363.33,4.46E+06,
032017Abl_E7,46,16308,TE,391.46,178.71,54.942,1012.7,1.65E+07,27.41,4.47E+05,19.964,3.26E+05,741.44,1.21E+07,101.8,1.66E+06,
032017Abl_E7,47,4304,TE,126.55,260.01,54.023,953.88,4.11E+06,27.063,1.16E+05,18.837,81073,717.52,3.09E+06,43.45,1.87E+05,
032017Abl_E7,48,464,TE,127.08,244.53,51.116,970.75,4.50E+05,29.554,13713,19.213,8915,751.75,3.49E+05,45.834,21267,
032017Abl_E7,49,7115,TE,207.85,171.94,56.789,626.42,4.46E+06,295.95,2.11E+06,190.94,1.36E+06,704.76,5.01E+06,133.24,9.48E+05,
032017Abl_E7,50,15800,ICM,178.5,337.85,59.366,354.72,5.60E+06,80.634,1.27E+06,55.287,8.74E+05,710.94,1.12E+07,197,3.11E+06,
032017Abl_E7,51,8991,ICM,208.91,263.31,58.419,368.03,3.31E+06,35.721,3.21E+05,28.756,2.59E+05,696.83,6.27E+06,236.49,2.13E+06,
032017Abl_E7,52,12612,ICM,161.6,211.55,63.443,408,5.15E+06,151.63,1.91E+06,101.82,1.28E+06,821.28,1.04E+07,157.6,1.99E+06,
032017Abl_E7,53,8297,ICM,164.46,257.3,62.056,304.29,2.52E+06,65.969,5.47E+05,46.366,3.85E+05,728.75,6.05E+06,187.19,1.55E+06,
032017Abl_E7,54,25573,TE,241.57,155.08,67.879,377.25,9.65E+06,20.912,5.35E+05,18.189,4.65E+05,824.03,2.11E+07,80.723,2.06E+06,
