Embryo_ID,Cell_ID,TE_ICM,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,CH4-Avg,CH4-Sum,CH5-Avg,CH5-Sum
092217Pdgfra_BR9,1,TE,I,7889,210.28,251.72,3.9634,2813.9,2.22E+07,180.37,1.42E+06,259.59,2.05E+06,1254.4,9.90E+06,65.893,5.20E+05
092217Pdgfra_BR9,2,TE,I,14843,303.72,240.07,6.5875,2227.7,3.31E+07,54.309,8.06E+05,172.07,2.55E+06,1357.9,2.02E+07,56.42,8.37E+05
092217Pdgfra_BR9,3,TE,I,7320,174.65,235.7,10.195,2796.6,2.05E+07,53.163,3.89E+05,131.16,9.60E+05,1372.2,1.00E+07,64.916,4.75E+05
092217Pdgfra_BR9,4,ICM,I,8290,188.03,276.55,9.6364,2200,1.82E+07,510.4,4.23E+06,340.56,2.82E+06,1252.5,1.04E+07,69.966,5.80E+05
092217Pdgfra_BR9,5,TE,M,15809,290.83,355.24,9.464,1937.8,3.06E+07,35.848,5.67E+05,34.389,5.44E+05,1408.2,2.23E+07,34.89,5.52E+05
092217Pdgfra_BR9,6,TE,I,9183,203.95,354.73,12.97,2330.8,2.14E+07,169.66,1.56E+06,213.85,1.96E+06,1330.5,1.22E+07,64.066,5.88E+05
092217Pdgfra_BR9,7,TE,M,11962,152.57,350.87,16.994,2761.1,3.30E+07,45.428,5.43E+05,46.411,5.55E+05,1423,1.70E+07,42.88,5.13E+05
092217Pdgfra_BR9,8,ICM,I,16575,183.47,324.29,18.865,1589.7,2.64E+07,691.59,1.15E+07,209.34,3.47E+06,1369.1,2.27E+07,58.235,9.65E+05
092217Pdgfra_BR9,9,TE,I,8569,230.31,178.06,17.596,2392,2.05E+07,39.767,3.41E+05,124.9,1.07E+06,1289.5,1.11E+07,52.528,4.50E+05
092217Pdgfra_BR9,10,TE,I,11031,173.58,192.56,17.742,2402.8,2.65E+07,110.29,1.22E+06,266.55,2.94E+06,1448.7,1.60E+07,56.779,6.26E+05
092217Pdgfra_BR9,12,ICM,I,5501,159.75,251.48,17.29,2484.5,1.37E+07,258.59,1.42E+06,599.68,3.30E+06,1386.9,7.63E+06,474.69,2.61E+06
092217Pdgfra_BR9,13,TE,I,10313,317.73,180.19,21.294,2187,2.26E+07,181.32,1.87E+06,158.29,1.63E+06,1308.9,1.35E+07,45.696,4.71E+05
092217Pdgfra_BR9,14,ICM,I,14527,120.97,283.36,20.172,2314.3,3.36E+07,324.58,4.72E+06,461.57,6.71E+06,1451.7,2.11E+07,60.176,8.74E+05
