Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032017Abl_E11,3,11260,TE,253.53,242.99,5.5629,2425.1,2.73E+07,81.377,9.16E+05,50.164,5.65E+05,716.49,8.07E+06,585.77,6.60E+06,
032017Abl_E11,4,13615,TE,214.98,299.23,7.9746,2270.6,3.09E+07,53.359,7.26E+05,35.497,4.83E+05,718.36,9.78E+06,530.26,7.22E+06,
032017Abl_E11,5,8360,ICM,217.83,248.33,10.214,1615.7,1.35E+07,602.73,5.04E+06,296.15,2.48E+06,773.14,6.46E+06,530.82,4.44E+06,
032017Abl_E11,6,13405,TE,175.92,233.52,10.856,1294.5,1.74E+07,70.81,9.49E+05,44.535,5.97E+05,730.69,9.79E+06,360.94,4.84E+06,
032017Abl_E11,7,14537,TE,302.19,231.91,11.605,2011.5,2.92E+07,58.022,8.43E+05,39.413,5.73E+05,762.04,1.11E+07,451.89,6.57E+06,
032017Abl_E11,8,9856,ICM,219.43,205.57,13.047,1545.5,1.52E+07,495.2,4.88E+06,230.49,2.27E+06,757.83,7.47E+06,463.35,4.57E+06,
032017Abl_E11,9,17440,TE,318.95,284.41,12.648,2107.9,3.68E+07,41.653,7.26E+05,27.794,4.85E+05,780.08,1.36E+07,383.4,6.69E+06,
032017Abl_E11,10,14569,TE,151.97,296.57,14.228,1471.5,2.14E+07,69.882,1.02E+06,40.393,5.88E+05,738.44,1.08E+07,361,5.26E+06,
032017Abl_E11,11,8943,TE,252.49,347.52,13.838,1655.5,1.48E+07,66.473,5.94E+05,40.384,3.61E+05,763.34,6.83E+06,348.16,3.11E+06,
032017Abl_E11,13,6899,ICM,179.13,273.97,15.943,1405.7,9.70E+06,688.18,4.75E+06,330.31,2.28E+06,727.3,5.02E+06,620.64,4.28E+06,
032017Abl_E11,14,16902,ICM,205.59,343.71,14.906,1390.9,2.35E+07,64.231,1.09E+06,39.823,6.73E+05,696.91,1.18E+07,378.51,6.40E+06,
032017Abl_E11,16,8388,ICM,241.18,265.83,16.505,1460.8,1.23E+07,403.35,3.38E+06,218.67,1.83E+06,729.67,6.12E+06,548.66,4.60E+06,
032017Abl_E11,17,10934,TE,282.65,183.8,19.95,2490.8,2.72E+07,41.294,4.52E+05,25.862,2.83E+05,742,8.11E+06,243.5,2.66E+06,
032017Abl_E11,18,3749,TE,270.01,226.85,15.826,1816.3,6.81E+06,130.54,4.89E+05,52.13,1.95E+05,723.92,2.71E+06,107.12,4.02E+05,
032017Abl_E11,19,6380,ICM,202.07,303.81,20.657,1357.1,8.66E+06,49.767,3.18E+05,42.412,2.71E+05,696.8,4.45E+06,689.17,4.40E+06,
032017Abl_E11,20,12131,TE,216.66,167,25.215,1637.2,1.99E+07,56.09,6.80E+05,34.196,4.15E+05,823.66,9.99E+06,302.02,3.66E+06,
032017Abl_E11,21,6748,TE,206.4,246.97,21.806,1094.1,7.38E+06,179.76,1.21E+06,110.18,7.43E+05,695.53,4.69E+06,794.92,5.36E+06,
032017Abl_E11,22,7474,ICM,184.48,207.64,24.768,1301.5,9.73E+06,586.87,4.39E+06,287.33,2.15E+06,805.42,6.02E+06,417.53,3.12E+06,
032017Abl_E11,23,8798,ICM,230.83,211.57,24.197,1179.4,1.04E+07,415.63,3.66E+06,229.46,2.02E+06,724.12,6.37E+06,507.96,4.47E+06,
032017Abl_E11,24,7795,ICM,161.8,240.45,23.479,1273.8,9.93E+06,445.64,3.47E+06,223.49,1.74E+06,706.72,5.51E+06,728.33,5.68E+06,
032017Abl_E11,25,10765,ICM,155.53,327.32,26.992,963.82,1.04E+07,256.6,2.76E+06,134.11,1.44E+06,727.38,7.83E+06,572.23,6.16E+06,
032017Abl_E11,26,14665,TE,207.71,375.28,29.383,1143,1.68E+07,31.07,4.56E+05,23.952,3.51E+05,712.73,1.05E+07,277.24,4.07E+06,
032017Abl_E11,27,10801,TE,357.71,217.73,30.997,2611.3,2.82E+07,29.794,3.22E+05,21.052,2.27E+05,722.52,7.80E+06,204.85,2.21E+06,
032017Abl_E11,28,6987,ICM,193.96,335.57,28.982,1122.8,7.84E+06,388.44,2.71E+06,224.96,1.57E+06,689.15,4.82E+06,293.55,2.05E+06,
032017Abl_E11,29,8866,TE,340.91,350.27,31.172,1722.5,1.53E+07,77.301,6.85E+05,45.883,4.07E+05,773.39,6.86E+06,319.52,2.83E+06,
032017Abl_E11,30,7161,ICM,157.14,293.16,31.155,874.31,6.26E+06,294.24,2.11E+06,160.73,1.15E+06,717.52,5.14E+06,460.64,3.30E+06,
032017Abl_E11,32,7657,TE,278.18,155.35,34.434,1490.8,1.14E+07,170.66,1.31E+06,101.79,7.79E+05,777.26,5.95E+06,196.94,1.51E+06,
032017Abl_E11,33,6531,ICM,220.41,259.51,32.918,819.78,5.35E+06,47.455,3.10E+05,41.897,2.74E+05,756.49,4.94E+06,546.57,3.57E+06,
032017Abl_E11,34,11683,TE,119.75,286.65,35.378,1092.8,1.28E+07,47.955,5.60E+05,31.286,3.66E+05,753.93,8.81E+06,346.1,4.04E+06,
032017Abl_E11,35,9303,ICM,215.65,192.89,34.738,960.96,8.94E+06,57.761,5.37E+05,44.739,4.16E+05,695.14,6.47E+06,538.07,5.01E+06,
032017Abl_E11,36,13697,TE,289.02,385.85,36.874,1489.9,2.04E+07,32.682,4.48E+05,25.333,3.47E+05,772.8,1.06E+07,201.58,2.76E+06,
032017Abl_E11,37,8437,ICM,195.65,296.75,37.011,566.67,4.78E+06,95.128,8.03E+05,64.612,5.45E+05,692.1,5.84E+06,409.4,3.45E+06,
032017Abl_E11,38,7653,ICM,146.16,259.04,36.234,671.87,5.14E+06,356.84,2.73E+06,211.39,1.62E+06,684.53,5.24E+06,513.16,3.93E+06,
032017Abl_E11,39,7831,ICM,164.09,192.71,38.334,691.21,5.41E+06,227.75,1.78E+06,143.16,1.12E+06,679.03,5.32E+06,361.69,2.83E+06,
032017Abl_E11,40,8135,ICM,186.55,217.25,37.615,752.28,6.12E+06,226.19,1.84E+06,131.57,1.07E+06,769.88,6.26E+06,486.84,3.96E+06,
032017Abl_E11,41,8297,ICM,186.06,257.42,39.522,507.19,4.21E+06,238.91,1.98E+06,150.04,1.24E+06,712.88,5.91E+06,298.99,2.48E+06,
032017Abl_E11,42,11072,TE,218.23,160.63,43.662,997.84,1.10E+07,35.946,3.98E+05,26.23,2.90E+05,729.45,8.08E+06,167.2,1.85E+06,
032017Abl_E11,43,8695,ICM,150.99,319.72,40.636,718.28,6.25E+06,110.05,9.57E+05,71.755,6.24E+05,695.52,6.05E+06,494.21,4.30E+06,
032017Abl_E11,44,8366,ICM,178.89,338.94,42.608,644.24,5.39E+06,286.37,2.40E+06,174.89,1.46E+06,748.86,6.26E+06,232.92,1.95E+06,
