Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_J2,2,23591,TE,161.42,263.64,6.7404,2383.4,5.62E+07,338.77,7.99E+06,38.453,9.07E+05,1106.9,2.61E+07,599.14,1.41E+07,
032317Abl_J2,2.2,23591,ICM,161.42,263.64,6.7404,2371.983,5.62E+07,899.917,7.99E+06,56.957,9.07E+05,1116.468,2.61E+07,1541.605,1.41E+07,
032317Abl_J2,5,12863,TE,307.9,271.74,9.5776,2707.6,3.48E+07,29.127,3.75E+05,24.501,3.15E+05,1126.1,1.45E+07,153.72,1.98E+06,
032317Abl_J2,6,13230,TE,202.79,307.63,9.7887,2515.8,3.33E+07,69.234,9.16E+05,34.283,4.54E+05,1141.2,1.51E+07,389.18,5.15E+06,
032317Abl_J2,7,9300,TE,287.53,247.79,12.878,2680.7,2.49E+07,30.939,2.88E+05,48.33,4.49E+05,1129.3,1.05E+07,211,1.96E+06,
032317Abl_J2,8,8778,TE,337.49,292.6,11.87,1641.3,1.44E+07,36.491,3.20E+05,26.071,2.29E+05,1027.3,9.02E+06,109.18,9.58E+05,
032317Abl_J2,9,15977,TE,263.13,297.58,12.75,2416.8,3.86E+07,38.271,6.11E+05,24.989,3.99E+05,1200.1,1.92E+07,142.25,2.27E+06,
032317Abl_J2,10,7999,TE,249.59,338.74,12.294,2605.3,2.08E+07,43.517,3.48E+05,40.827,3.27E+05,1096.4,8.77E+06,424.95,3.40E+06,
032317Abl_J2,11,11081,TE,188.18,348.42,10.663,2604.9,2.89E+07,42.211,4.68E+05,30.57,3.39E+05,1037.6,1.15E+07,296.59,3.29E+06,
032317Abl_J2,12,10284,TE,224.12,193.41,13.274,2134.3,2.20E+07,39.145,4.03E+05,26.43,2.72E+05,1171.3,1.20E+07,170.7,1.76E+06,
032317Abl_J2,13,14827,TE,261.02,233.51,14.154,2135,3.17E+07,41.464,6.15E+05,27.704,4.11E+05,1100.6,1.63E+07,234.68,3.48E+06,
