Embryo_ID,Cell_ID, Size,TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032017Abl_E10,1,16007,TE,325.59,314.15,6.1033,2296.5,3.68E+07,54.479,8.72E+05,25.115,4.02E+05,785.58,1.26E+07,80.823,1.29E+06,
032017Abl_E10,2,10379,ICM,175.62,269.49,5.9629,2103.1,2.18E+07,199.97,2.08E+06,95,9.86E+05,718.81,7.46E+06,586.98,6.09E+06,
032017Abl_E10,3,12262,ICM,167.05,328.01,8.9368,1812.7,2.22E+07,86.993,1.07E+06,44.218,5.42E+05,707.02,8.67E+06,450.08,5.52E+06,
032017Abl_E10,4,18365,TE,230.19,366.81,10.989,1504,2.76E+07,70.99,1.30E+06,38.221,7.02E+05,777.24,1.43E+07,269.83,4.96E+06,
032017Abl_E10,5,9244,TE,236.41,253.83,10.585,1996.6,1.85E+07,71.798,6.64E+05,35.047,3.24E+05,667.61,6.17E+06,391.33,3.62E+06,
032017Abl_E10,6,8614,ICM,134.86,257.6,11.376,2100.2,1.81E+07,54.748,4.72E+05,35.959,3.10E+05,788.29,6.79E+06,543.6,4.68E+06,
032017Abl_E10,7,15607,ICM,159.3,214.85,13.702,1984.4,3.10E+07,82.82,1.29E+06,48.163,7.52E+05,744.99,1.16E+07,480.05,7.49E+06,
032017Abl_E10,8,15135,TE,274.66,259.08,14.965,2091,3.16E+07,86.019,1.30E+06,46.913,7.10E+05,745.97,1.13E+07,264.7,4.01E+06,
032017Abl_E10,9,9912,TE,245.13,212.63,14.765,2158.1,2.14E+07,97.389,9.65E+05,53.908,5.34E+05,709.33,7.03E+06,271.13,2.69E+06,
032017Abl_E10,10,12169,TE,287.98,361.07,17.833,2239.2,2.72E+07,77.799,9.47E+05,37.535,4.57E+05,772.99,9.41E+06,73.979,9.00E+05,
032017Abl_E10,11,11188,ICM,157.19,285.44,16.628,1919.3,2.15E+07,1146.7,1.28E+07,510.93,5.72E+06,768.83,8.60E+06,270.7,3.03E+06,
032017Abl_E10,12,10326,ICM,200.64,293.75,16.205,1641.2,1.69E+07,280.61,2.90E+06,141.9,1.47E+06,724.35,7.48E+06,832.39,8.60E+06,
032017Abl_E10,13,7378,ICM,242.94,322.59,17.368,1987.7,1.47E+07,490.3,3.62E+06,220.22,1.62E+06,709.67,5.24E+06,406.84,3.00E+06,
032017Abl_E10,14,8541,TE,343.49,289.72,17.908,1912.9,1.63E+07,52.336,4.47E+05,31.994,2.73E+05,729.57,6.23E+06,178.84,1.53E+06,
032017Abl_E10,15,9002,TE,279.98,325.19,20.142,2108,1.90E+07,86.807,7.81E+05,45.422,4.09E+05,781.78,7.04E+06,289,2.60E+06,
032017Abl_E10,16,9583,TE,314.63,237.9,18.921,2292.5,2.20E+07,62.344,5.97E+05,36.693,3.52E+05,756.64,7.25E+06,230.6,2.21E+06,
032017Abl_E10,17,5419,TE,278.3,293.93,19.864,2134.4,1.16E+07,41.234,2.23E+05,28.063,1.52E+05,754.73,4.09E+06,338.95,1.84E+06,
032017Abl_E10,18,10349,TE,148.34,348.44,22.112,1779.2,1.84E+07,51.395,5.32E+05,29.409,3.04E+05,766.07,7.93E+06,287.95,2.98E+06,
032017Abl_E10,19,13450,TE,205.52,378.76,23.707,1039.9,1.40E+07,48.681,6.55E+05,30.035,4.04E+05,721.67,9.71E+06,273.26,3.68E+06,
032017Abl_E10,20,7171,ICM,154.95,241.35,21.041,1804.1,1.29E+07,915.14,6.56E+06,378.74,2.72E+06,766.27,5.49E+06,575.68,4.13E+06,
032017Abl_E10,21,7950,ICM,194.41,236.94,22.445,1304.8,1.04E+07,99.012,7.87E+05,57.208,4.55E+05,791.64,6.29E+06,524.01,4.17E+06,
032017Abl_E10,22,8375,TE,289.51,209.95,25.897,1916,1.60E+07,510.95,4.28E+06,240.21,2.01E+06,750.5,6.29E+06,252.74,2.12E+06,
032017Abl_E10,23,8827,TE,352.65,266.79,26.157,1629.3,1.44E+07,97.021,8.56E+05,56.874,5.02E+05,781.17,6.90E+06,227.17,2.01E+06,
032017Abl_E10,24,4349,ICM,189.24,346.54,23.903,1069.7,4.65E+06,403.18,1.75E+06,183.75,7.99E+05,666.73,2.90E+06,447.19,1.94E+06,
032017Abl_E10,25,10473,TE,225.17,177.01,26.823,1826.8,1.91E+07,84.614,8.86E+05,41.726,4.37E+05,769.62,8.06E+06,269.5,2.82E+06,
032017Abl_E10,26,13100,TE,333.19,318.9,28.515,1259.8,1.65E+07,270.27,3.54E+06,135.14,1.77E+06,696.45,9.12E+06,308.03,4.04E+06,
032017Abl_E10,27,12101,TE,170.1,182.17,31.693,1874.6,2.27E+07,49.866,6.03E+05,31.891,3.86E+05,756.37,9.15E+06,297.47,3.60E+06,
032017Abl_E10,28,8136,ICM,225.53,231.7,27.909,1261.7,1.03E+07,89.641,7.29E+05,55.03,4.48E+05,762.09,6.20E+06,530.76,4.32E+06,
032017Abl_E10,29,6793,ICM,220.8,266.09,28.153,1534.2,1.04E+07,51.899,3.53E+05,40.782,2.77E+05,733.03,4.98E+06,877.84,5.96E+06,
032017Abl_E10,30,11268,ICM,155.92,314.31,28.636,1383.9,1.56E+07,491.28,5.54E+06,232.12,2.62E+06,703.18,7.92E+06,668.09,7.53E+06,
032017Abl_E10,31,7271,ICM,168.64,207.92,27.556,1832.3,1.33E+07,676.5,4.92E+06,312.48,2.27E+06,714.86,5.20E+06,270,1.96E+06,
032017Abl_E10,32,17098,TE,245.78,372.61,30.533,828.36,1.42E+07,42.813,7.32E+05,26.923,4.60E+05,701.49,1.20E+07,218.36,3.73E+06,
032017Abl_E10,33,9919,TE,319.32,217.32,31.889,1559.6,1.55E+07,90.908,9.02E+05,46.981,4.66E+05,746.52,7.40E+06,213.69,2.12E+06,
032017Abl_E10,34,8930,ICM,207.41,313.27,29.182,1145.5,1.02E+07,169.71,1.52E+06,87.65,7.83E+05,766.14,6.84E+06,665.88,5.95E+06,
032017Abl_E10,35,10344,ICM,229.87,335.37,31.261,1060,1.10E+07,228.28,2.36E+06,124.33,1.29E+06,736.73,7.62E+06,336.27,3.48E+06,
032017Abl_E10,36,9447,TE,362.73,301.32,31.998,1210.6,1.14E+07,52.263,4.94E+05,33.028,3.12E+05,725.72,6.86E+06,182.18,1.72E+06,
