
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
256.254,1301.45,216.169,um,Spot,Position,1,DP,1000000000,0,
257.915,1288.53,232.292,um,Spot,Position,1,DP,1000000149,149,
262.555,1303.84,196.081,um,Spot,Position,1,DP,1000000214,214,
273.69,1289.03,186.796,um,Spot,Position,1,DP,1000000656,656,
277.734,1305.32,191.941,um,Spot,Position,1,DP,1000000737,737,
275.074,1325.43,208.672,um,Spot,Position,1,DP,1000000745,745,
262.554,1321.55,219.578,um,Spot,Position,1,DP,1000000746,746,
278.402,1318.78,197.479,um,Spot,Position,1,DP,1000001078,1078,
253.754,1291.66,221.032,um,Spot,Position,1,EPI,1000000736,736,
269.262,1280.5,190.442,um,Spot,Position,1,EPI,1000000738,738,
270.369,1298,192.28,um,Spot,Position,1,EPI,1000000739,739,
262.507,1316.57,207.139,um,Spot,Position,1,EPI,1000000743,743,
270.092,1314.44,201.588,um,Spot,Position,1,EPI,1000000744,744,
257.085,1306.29,219.169,um,Spot,Position,2,DP,1000000000,215,
257.915,1292.11,234.158,um,Spot,Position,2,DP,1000000149,216,
261.806,1306.61,199.775,um,Spot,Position,2,DP,1000000214,217,
273.137,1289.14,185.39,um,Spot,Position,2,DP,1000000656,657,
275.351,1328.67,210.83,um,Spot,Position,2,DP,1000000745,747,
264.035,1324.04,220.811,um,Spot,Position,2,DP,1000000746,1141,
277.677,1306.6,191.941,um,Spot,Position,2,DP,1000000737,1168,
254.04,1296.9,225.327,um,Spot,Position,2,EPI,1000000736,770,
268.424,1281.7,191.393,um,Spot,Position,2,EPI,1000000738,898,
262.227,1315.74,210.925,um,Spot,Position,2,EPI,1000000743,983,
269.111,1315.46,202.33,um,Spot,Position,2,EPI,1000000744,1071,
269.816,1300.11,192.878,um,Spot,Position,2,EPI,1000000739,1249,
278.355,1320.16,198.795,um,Spot,Position,2,DP;Mito,1000001078,1079,
257.915,1307.02,220.08,um,Spot,Position,3,DP,1000000000,218,
257.085,1292.77,234.443,um,Spot,Position,3,DP,1000000149,219,
260.333,1307.71,202.436,um,Spot,Position,3,DP,1000000214,220,
272.306,1290.66,184.802,um,Spot,Position,3,DP,1000000656,658,
275.627,1326.73,212.431,um,Spot,Position,3,DP,1000000745,748,
264.717,1324.32,223.121,um,Spot,Position,3,DP,1000000746,1142,
276.725,1309.65,192.329,um,Spot,Position,3,DP,1000000737,1169,
253.764,1297.77,226.832,um,Spot,Position,3,EPI,1000000736,771,
266.623,1283.08,192.052,um,Spot,Position,3,EPI,1000000738,899,
261.699,1316.84,214.199,um,Spot,Position,3,EPI,1000000743,984,
268.493,1314.08,202.937,um,Spot,Position,3,EPI,1000000744,1072,
