
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
270.092,1316.85,214.924,um,Spot,Position,1,DP,1000000690,690,
287.479,1314.36,192.422,um,Spot,Position,1,PRE,1000000000,0,
275.551,1313.8,188.583,um,Spot,Position,1,PRE,1000000001,1,
271.476,1292.95,201.49,um,Spot,Position,1,PRE,1000000002,2,
264.834,1272.2,209.229,um,Spot,Position,1,PRE,1000000003,3,
268.155,1305,205.297,um,Spot,Position,1,PRE,1000000004,4,
267.45,1301.9,217.624,um,Spot,Position,1,PRE,1000000005,5,
258.192,1274.36,225.175,um,Spot,Position,1,PRE,1000000691,691,
270.005,1317.68,215.224,um,Spot,Position,2,DP,1000000690,797,
286.749,1313.2,191.941,um,Spot,Position,2,PRE,1000000000,692,
278.88,1316.29,187.086,um,Spot,Position,2,PRE,1000000001,693,
270.922,1294.5,201.37,um,Spot,Position,2,PRE,1000000002,694,
262.897,1273.94,210.717,um,Spot,Position,2,PRE,1000000003,695,
271.199,1304.32,204.378,um,Spot,Position,2,PRE,1000000004,696,
266.218,1300.59,218.964,um,Spot,Position,2,PRE,1000000005,697,
257.638,1276.39,227.614,um,Spot,Position,2,PRE,1000000691,698,
270.897,1315.46,216.27,um,Spot,Position,3,DP,1000000690,805,
285.362,1308.89,193.941,um,Spot,Position,3,PRE,1000000000,798,
281.453,1318.51,186.781,um,Spot,Position,3,PRE,1000000001,799,
268.432,1292.98,200.87,um,Spot,Position,3,PRE,1000000002,800,
261.236,1276.87,210.206,um,Spot,Position,3,PRE,1000000003,801,
272.583,1305.59,203.441,um,Spot,Position,3,PRE,1000000004,802,
266.494,1302.78,223.063,um,Spot,Position,3,PRE,1000000005,803,
257.085,1279.29,226.536,um,Spot,Position,3,PRE,1000000691,804,
273.137,1315.86,214.017,um,Spot,Position,4,DP,1000000690,813,
285.653,1309.18,189.941,um,Spot,Position,4,PRE,1000000000,806,
281.41,1320.17,188.384,um,Spot,Position,4,PRE,1000000001,807,
267.601,1293.37,199.652,um,Spot,Position,4,PRE,1000000002,808,
259.299,1278.97,212.615,um,Spot,Position,4,PRE,1000000003,809,
272.306,1307.54,204.48,um,Spot,Position,4,PRE,1000000004,810,
265.111,1305.91,226.429,um,Spot,Position,4,PRE,1000000005,811,
254.871,1279.85,229.548,um,Spot,Position,4,PRE,1000000691,812,
274.797,1317.31,210.883,um,Spot,Position,5,DP,1000000690,821,
285.252,1308.78,187.941,um,Spot,Position,5,PRE,1000000000,814,
279.635,1320.44,189.698,um,Spot,Position,5,PRE,1000000001,815,
266.494,1293.39,201.386,um,Spot,Position,5,PRE,1000000002,816,
259.299,1279.37,212.328,um,Spot,Position,5,PRE,1000000003,817,
271.753,1307.71,203.706,um,Spot,Position,5,PRE,1000000004,818,
264.557,1306.47,229.495,um,Spot,Position,5,PRE,1000000005,819,
253.764,1277.09,230.331,um,Spot,Position,5,PRE,1000000691,820,
273.137,1316.66,213.939,um,Spot,Position,6,DP,1000000690,829,
284.012,1309.04,189.941,um,Spot,Position,6,PRE,1000000000,822,
277.199,1320.44,193.299,um,Spot,Position,6,PRE,1000000001,823,
263.727,1293.92,203.409,um,Spot,Position,6,PRE,1000000002,824,
255.701,1278.67,209.754,um,Spot,Position,6,PRE,1000000003,825,
270.922,1310.36,203.925,um,Spot,Position,6,PRE,1000000004,826,
249.612,1275.8,224.792,um,Spot,Position,6,PRE,1000000691,828,
261.236,1308.51,231.95,um,Spot,Position,6,Mito;PRE,1000000005,827,
274.52,1320.45,216.385,um,Spot,Position,7,DP,1000000690,838,
282.912,1311.7,191.941,um,Spot,Position,7,PRE,1000000000,830,
276.841,1322.38,196.35,um,Spot,Position,7,PRE,1000000001,831,
261.236,1294.63,206.597,um,Spot,Position,7,PRE,1000000002,832,
254.594,1279.1,208.683,um,Spot,Position,7,PRE,1000000003,833,
269.815,1312.74,207.046,um,Spot,Position,7,PRE,1000000004,834,
248.229,1277.94,227.547,um,Spot,Position,7,PRE,1000000691,837,
254.594,1307.77,234.811,um,Spot,Position,7,PRE;d1,1000000005,835,
267.601,1317.63,229.807,um,Spot,Position,7,PRE;d2,1000000005,836,
270.092,1318.93,216.49,um,Spot,Position,8,DP,1000000690,847,
280.363,1313.67,199.941,um,Spot,Position,8,PRE,1000000000,839,
274.024,1320.44,198.779,um,Spot,Position,8,PRE,1000000001,840,
255.701,1278.67,206.891,um,Spot,Position,8,PRE,1000000003,842,
267.325,1309.29,210.182,um,Spot,Position,8,PRE,1000000004,843,
247.952,1277.4,229.097,um,Spot,Position,8,PRE,1000000691,846,
257.638,1298.89,215.084,um,Spot,Position,8,Mito;PRE,1000000002,841,
254.317,1306.26,240.302,um,Spot,Position,8,PRE;d1,1000000005,844,
267.601,1318.69,229.465,um,Spot,Position,8,PRE;d2,1000000005,845,
269.539,1321.05,226.408,um,Spot,Position,9,DP,1000000690,857,
279.795,1318.51,209.864,um,Spot,Position,9,PRE,1000000000,848,
271.922,1320.44,203.485,um,Spot,Position,9,PRE,1000000001,849,
253.487,1280.68,204.349,um,Spot,Position,9,PRE,1000000003,852,
263.717,1308.82,218.789,um,Spot,Position,9,PRE,1000000004,853,
244.631,1280.55,225.715,um,Spot,Position,9,PRE,1000000691,856,
258.745,1303.82,212.386,um,Spot,Position,9,PRE;d1,1000000002,850,
