Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
050819Abl_EY6,1,I,23141,362.28,190.21,5.6088,20.719,4.79E+05,154.89,3.58E+06,1097.2,2.54E+07,TE,F
050819Abl_EY6,2,I,18226,229.82,203.9,5.1241,21.206,3.87E+05,149.4,2.72E+06,911.5,1.66E+07,TE,F
050819Abl_EY6,3,I,15376,224.51,289.53,5.319,21.069,3.24E+05,135.75,2.09E+06,944.99,1.45E+07,TE,F
050819Abl_EY6,4,I,13363,148.62,294.5,5.8049,20.981,2.80E+05,115.26,1.54E+06,871.46,1.16E+07,TE,F
050819Abl_EY6,5,I,18035,156.42,246.83,7.6817,31.522,5.68E+05,122.37,2.21E+06,832.75,1.50E+07,PRE,F
050819Abl_EY6,6,I,37417,408.25,292.94,8.7997,20.319,7.60E+05,110.14,4.12E+06,1092.4,4.09E+07,TE,F
050819Abl_EY6,7,I,34455,252.17,366.61,8.8381,20.325,7.00E+05,102.16,3.52E+06,1032.2,3.56E+07,TE,F
050819Abl_EY6,8,I,20398,222.55,134.97,9.682,20.301,4.14E+05,114.22,2.33E+06,906.92,1.85E+07,TE,F
050819Abl_EY6,9,I,11903,173.32,212.15,12.798,26.774,3.19E+05,240.22,2.86E+06,774.88,9.22E+06,DP,F
050819Abl_EY6,10,I,18511,154.34,175.15,13.351,36.468,6.75E+05,157.73,2.92E+06,869.09,1.61E+07,PRE,F
050819Abl_EY6,11,I,11310,96.698,203.56,16.008,23.079,2.61E+05,127.69,1.44E+06,864.29,9.78E+06,EPI,F
050819Abl_EY6,12,I,16503,60.147,241.53,17.702,22.167,3.66E+05,146.87,2.42E+06,952.14,1.57E+07,TE,F
050819Abl_EY6,13,I,15893,102.12,276.64,14.92,26.772,4.25E+05,130.62,2.08E+06,915.66,1.46E+07,DP,F
050819Abl_EY6,14,I,10430,165.13,272.4,16.841,25.794,2.69E+05,194.97,2.03E+06,740.26,7.72E+06,DP,F
050819Abl_EY6,15,I,13604,156.12,312.72,18.034,42.563,5.79E+05,153.76,2.09E+06,768.2,1.05E+07,PRE,T
050819Abl_EY6,16,I,7089,134.69,123.02,19.175,20.968,1.49E+05,218.64,1.55E+06,911.96,6.46E+06,TE,F
050819Abl_EY6,17,I,10734,143.72,238.91,20.715,40.106,4.31E+05,121.36,1.30E+06,841.9,9.04E+06,PRE,T
050819Abl_EY6,18,I,14801,410.97,122.4,21.377,20.794,3.08E+05,149.68,2.22E+06,1135.3,1.68E+07,TE,F
