Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100719Abl_FL3,1,I,22393,231.94,295.19,5.7068,24.275,5.44E+05,372.55,8.34E+06,257.61,5.77E+06,TE,F
100719Abl_FL3,2,I,22989,304.85,164.9,6.8924,24.893,5.72E+05,478.83,1.10E+07,432.79,9.95E+06,TE,F
100719Abl_FL3,3,I,19130,395.42,238.01,6.5331,24.268,4.64E+05,332.85,6.37E+06,356.46,6.82E+06,TE,F
100719Abl_FL3,4,I,20843,114.99,245.55,7.2545,23.816,4.96E+05,311.31,6.49E+06,307.6,6.41E+06,TE,F
100719Abl_FL3,5,I,26400,342.94,337.4,7.678,24.343,6.43E+05,410.48,1.08E+07,362.43,9.57E+06,TE,F
100719Abl_FL3,6,I,18671,220.58,165.3,9.4126,24.733,4.62E+05,409.99,7.65E+06,255.81,4.78E+06,TE,F
100719Abl_FL3,7,I,13632,195.96,263.54,11.444,29.758,4.06E+05,382.76,5.22E+06,363.14,4.95E+06,DP,F
100719Abl_FL3,8,I,22341,145.53,225.02,14.283,58.111,1.30E+06,315.83,7.06E+06,337.75,7.55E+06,PRE,F
100719Abl_FL3,9,I,20442,80.065,182.14,14.55,24.844,5.08E+05,405.36,8.29E+06,330.48,6.76E+06,TE,F
100719Abl_FL3,10,I,14977,249.69,380.08,15.901,28.545,4.28E+05,520.61,7.80E+06,308.16,4.62E+06,TE,F
100719Abl_FL3,11,I,14135,81.019,341.11,19.883,25.734,3.64E+05,443.66,6.27E+06,332.78,4.70E+06,TE,F
100719Abl_FL3,12,I,16750,175.42,154.78,20.167,27.185,4.55E+05,348.6,5.84E+06,355.34,5.95E+06,DP,F
100719Abl_FL3,13,I,16899,93.698,272.73,20.627,25.572,4.32E+05,396.71,6.70E+06,355.15,6.00E+06,EPI,T
100719Abl_FL3,14,I,20154,204.11,304.57,23.006,29.668,5.98E+05,313.81,6.32E+06,279.06,5.62E+06,DP,F
100719Abl_FL3,15,I,19472,142.77,316.04,21.139,27.881,5.43E+05,333.22,6.49E+06,347.02,6.76E+06,DP,F
100719Abl_FL3,16,I,15871,180.23,106.6,28.738,23.967,3.80E+05,350.38,5.56E+06,333.82,5.30E+06,TE,F
100719Abl_FL3,17,I,14124,482.26,228.02,27.38,23.305,3.29E+05,337.47,4.77E+06,341.71,4.83E+06,TE,F
100719Abl_FL3,18,I,11321,158.78,258.48,26.098,28.142,3.19E+05,340.33,3.85E+06,288.27,3.26E+06,DP,F
100719Abl_FL3,19,I,19637,76.098,205.52,27.581,28.688,5.63E+05,306.38,6.02E+06,303.23,5.95E+06,DP,F
100719Abl_FL3,20,I,9191,26.13,238.18,28.233,23.751,2.18E+05,394.83,3.63E+06,313.44,2.88E+06,TE,F
100719Abl_FL3,21,I,14957,132.62,388.94,28.014,26.523,3.97E+05,398.2,5.96E+06,315.83,4.72E+06,TE,F
100719Abl_FL3,22,I,14807,433.59,371.92,28.884,23.712,3.51E+05,306.7,4.54E+06,319.26,4.73E+06,TE,F
100719Abl_FL3,23,I,10640,36.65,289.21,30.47,23.484,2.50E+05,412.16,4.39E+06,374.59,3.99E+06,TE,F
100719Abl_FL3,24,I,11729,224.64,420.99,32.042,26.53,3.11E+05,385.91,4.53E+06,325.77,3.82E+06,TE,F
100719Abl_FL3,25,I,18792,301.8,86.855,32.931,23.061,4.33E+05,330.24,6.21E+06,354.34,6.66E+06,TE,F
100719Abl_FL3,26,I,13032,64.324,145.66,31.588,24.228,3.16E+05,400.53,5.22E+06,296.65,3.87E+06,TE,F
100719Abl_FL3,27,I,13010,170.84,189.79,32.249,24.49,3.19E+05,253.35,3.30E+06,334.84,4.36E+06,EPI,T
100719Abl_FL3,28,I,24637,122.96,154.88,36.248,43.216,1.06E+06,259.35,6.39E+06,321.41,7.92E+06,PRE,F
