Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
030519Abl_ER1,1,I,5693,220.38,190.88,3.022,20.163,1.15E+05,182.42,1.04E+06,312.09,1.78E+06,TE
030519Abl_ER1,2,I,5650,293.88,233.68,3.3032,20.695,1.17E+05,259.06,1.46E+06,267.35,1.51E+06,TE
030519Abl_ER1,3,I,2268,216.56,279.29,2.2725,19.861,45045,133.89,3.04E+05,281.23,6.38E+05,TE
030519Abl_ER1,5,I,4633,154.94,295.36,4.9283,21.748,1.01E+05,153.2,7.10E+05,328.91,1.52E+06,TE
030519Abl_ER1,6,I,15349,283.69,161.22,6.5566,24.773,3.80E+05,232.62,3.57E+06,283.18,4.35E+06,TE
030519Abl_ER1,7,I,37023,359.82,189.2,8.148,18.904,7.00E+05,96.422,3.57E+06,309.23,1.14E+07,TE
030519Abl_ER1,8,I,9664,162.54,207.13,8.2476,24.311,2.35E+05,266.71,2.58E+06,358.61,3.47E+06,EPI
030519Abl_ER1,9,I,3273,126.53,215.87,4.0819,19.141,62649,137.31,4.49E+05,440.04,1.44E+06,TE
030519Abl_ER1,10,I,11621,263.81,221.1,6.5329,92.396,1.07E+06,329.93,3.83E+06,276.96,3.22E+06,PRE
030519Abl_ER1,11,I,25364,266.09,284.11,6.7245,82.015,2.08E+06,255.58,6.48E+06,268.11,6.80E+06,PRE
030519Abl_ER1,12,I,5970,305.78,322.68,5.866,19.078,1.14E+05,105.84,6.32E+05,295.73,1.77E+06,TE
030519Abl_ER1,13,I,15406,156.41,154.18,7.3883,19.319,2.98E+05,118.66,1.83E+06,373.21,5.75E+06,TE
030519Abl_ER1,14,I,11601,175.5,257.11,6.8947,29.746,3.45E+05,227.17,2.64E+06,325.64,3.78E+06,EPI
030519Abl_ER1,15,I,16526,86.376,290.84,7.6147,19.397,3.21E+05,127.82,2.11E+06,301.96,4.99E+06,TE
030519Abl_ER1,18,I,14745,122.22,259.07,10.201,26.431,3.90E+05,226.15,3.33E+06,414.21,6.11E+06,EPI
030519Abl_ER1,19,I,24251,187.44,168.27,11,25.135,,253.381,,297.144,,EPI
030519Abl_ER1,20,I,7350,213.99,249.26,10.159,125.72,9.24E+05,441.47,3.24E+06,271.2,1.99E+06,PRE
030519Abl_ER1,21,I,22591,381.44,289.1,9.7458,19.232,4.34E+05,122.73,2.77E+06,442.04,9.99E+06,TE
030519Abl_ER1,22,I,9891,165.25,325.99,12.04,90.085,8.91E+05,356.22,3.52E+06,374.84,3.71E+06,PRE
030519Abl_ER1,22.2,I,9891,174,341,8,22.395,,146.962,,388.029,,TE
030519Abl_ER1,23,I,7090,225.13,123.83,11.363,21.157,1.50E+05,174.08,1.23E+06,396.56,2.81E+06,TE
030519Abl_ER1,24,I,9928,247.56,172.68,13.163,104.37,1.04E+06,382.46,3.80E+06,333.23,3.31E+06,PRE
030519Abl_ER1,25,I,7407,179.15,262.16,15.132,100.28,7.43E+05,380.62,2.82E+06,363.92,2.70E+06,PRE
030519Abl_ER1,28,I,9047,128.1,192.59,16.128,23.844,2.16E+05,263.86,2.39E+06,312.16,2.82E+06,EPI
030519Abl_ER1,29,I,9234,65.228,219.22,15.097,20.367,1.88E+05,223.78,2.07E+06,471.25,4.35E+06,EPI
030519Abl_ER1,30,I,19600,239.56,370.57,16.003,98.746,1.94E+06,338.34,6.63E+06,336.9,6.60E+06,PRE
030519Abl_ER1,30.2,I,19600,239.56,370.57,17,21.061,,175.526,,405.43,,TE
030519Abl_ER1,31,I,15509,327.51,371.35,15.391,19.5,3.02E+05,152.38,2.36E+06,341.46,5.30E+06,TE
030519Abl_ER1,32,I,12614,301.9,144.1,16.99,112.21,1.42E+06,364.17,4.59E+06,270.61,3.41E+06,PRE
030519Abl_ER1,33,I,3441,268.99,104.27,15.112,20.029,68921,105.21,3.62E+05,362.86,1.25E+06,TE
030519Abl_ER1,34,I,11816,109.61,139.42,19.059,19.315,2.28E+05,173.06,2.04E+06,520.26,6.15E+06,TE
030519Abl_ER1,35,I,4031,139.95,248.75,16.32,22.701,91507,265.13,1.07E+06,315.27,1.27E+06,EPI
030519Abl_ER1,36,I,8851,65.649,255.91,19,23.547,2.08E+05,250.8,2.22E+06,473.19,4.19E+06,EPI
030519Abl_ER1,37,I,7527,189.56,345.41,17.478,126.83,9.55E+05,462.83,3.48E+06,357.65,2.69E+06,PRE
030519Abl_ER1,38,I,6765,100.9,302.9,18.995,23.292,1.58E+05,224.88,1.52E+06,396.16,2.68E+06,EPI
030519Abl_ER1,39,I,9833,106.71,339.68,18.618,20.773,2.04E+05,210.99,2.07E+06,332.46,3.27E+06,EPI
030519Abl_ER1,40,I,4038,96.684,219.6,19.287,25.713,1.04E+05,233.13,9.41E+05,245.63,9.92E+05,EPI
030519Abl_ER1,41,M,2419,186.21,193.56,17,72.834,,161.326,,278.876,,PRE
030519Abl_ER1,42,I,7417,102.55,264.58,20.439,23.593,1.75E+05,210.15,1.56E+06,310.96,2.31E+06,EPI
030519Abl_ER1,43,I,7350,129.58,379.03,22.811,21.056,1.55E+05,147.15,1.08E+06,346.74,2.55E+06,EPI
030519Abl_ER1,44,I,6607,221.98,80.424,23.275,22.182,1.47E+05,171.28,1.13E+06,421.12,2.78E+06,TE
030519Abl_ER1,45,I,6818,170.29,120.89,24.399,21.004,1.43E+05,184.45,1.26E+06,358.64,2.45E+06,EPI
030519Abl_ER1,46,I,12769,229.16,122.07,23.871,115.77,1.48E+06,453.69,5.79E+06,351.31,4.49E+06,PRE
030519Abl_ER1,47,I,5588,143.33,153.07,22.557,24.805,1.39E+05,184.8,1.03E+06,429.98,2.40E+06,EPI
030519Abl_ER1,48,I,7069,83.557,183.93,23.816,22.964,1.62E+05,228.49,1.62E+06,410.06,2.90E+06,EPI
030519Abl_ER1,49,I,17873,441.06,205.88,26.489,19.4,3.47E+05,146.71,2.62E+06,331.61,5.93E+06,TE
030519Abl_ER1,50,I,8755,24.299,245.23,25.162,19.275,1.69E+05,148.3,1.30E+06,327.52,2.87E+06,TE
030519Abl_ER1,51,I,15778,446.73,263.83,26.428,19.473,3.07E+05,156.73,2.47E+06,337.49,5.32E+06,TE
030519Abl_ER1,52,I,9534,187.82,398.05,24.631,86.632,8.26E+05,349.15,3.33E+06,391.47,3.73E+06,PRE
030519Abl_ER1,52.2,I,9534,187.82,398.05,25,20.741,,155.29,,377.777,,TE
030519Abl_ER1,53,I,9461,112.41,187.22,26.684,21.246,2.01E+05,258.02,2.44E+06,291.03,2.75E+06,EPI
030519Abl_ER1,54,M,8485,162.48,222.6,25.317,84.179,7.14E+05,107.67,9.14E+05,389.23,3.30E+06,PRE
030519Abl_ER1,55,I,11480,304.92,427,26.021,19.145,2.20E+05,111.33,1.28E+06,370.29,4.25E+06,TE
030519Abl_ER1,57,I,5227,66.034,235.18,25.721,23.251,1.22E+05,201.7,1.05E+06,400.52,2.09E+06,EPI
030519Abl_ER1,58,I,7920,47.055,272.29,27.28,20.909,1.66E+05,191.76,1.52E+06,409.58,3.24E+06,EPI
030519Abl_ER1,59,I,11303,137.39,288.24,26.592,87.628,9.90E+05,229.83,2.60E+06,303.41,3.43E+06,PRE
030519Abl_ER1,60,I,11556,103.28,357.05,27.352,22.786,2.63E+05,180.34,2.08E+06,346.49,4.00E+06,EPI
030519Abl_ER1,61,I,7291,358.44,103.72,29.114,19.155,1.40E+05,104.31,7.61E+05,393.5,2.87E+06,TE
030519Abl_ER1,62,I,7215,288.01,95.246,28.725,118.28,8.53E+05,354.49,2.56E+06,263.84,1.90E+06,PRE
030519Abl_ER1,63,M,20249,161.95,164.12,30.848,69.742,1.41E+06,156.49,3.17E+06,309.18,6.26E+06,PRE
030519Abl_ER1,64,I,7085,55.266,208.71,29.272,22.896,1.62E+05,154.32,1.09E+06,365.65,2.59E+06,EPI
030519Abl_ER1,65,I,15944,352.68,418.79,32.86,19.241,3.07E+05,146.62,2.34E+06,374.25,5.97E+06,TE
030519Abl_ER1,66,I,10447,38.496,176.14,31.692,18.873,1.97E+05,127.02,1.33E+06,344.42,3.60E+06,TE
030519Abl_ER1,67,I,9261,99.942,250.95,30.559,24.102,2.23E+05,164.76,1.53E+06,318.82,2.95E+06,EPI
030519Abl_ER1,68,I,7027,100.42,311.03,31.187,75.827,5.33E+05,310.9,2.18E+06,323.06,2.27E+06,PRE
030519Abl_ER1,69,I,7948,158.08,84.552,32.342,19.79,1.57E+05,268.23,2.13E+06,468.09,3.72E+06,TE
030519Abl_ER1,70,M,3369,145.35,221.01,30.363,84.391,2.84E+05,103.31,3.48E+05,381.04,1.28E+06,PRE
030519Abl_ER1,72,I,5867,67.243,277.72,32.216,22.125,1.30E+05,193.82,1.14E+06,360.04,2.11E+06,EPI
030519Abl_ER1,73,I,9686,44.381,337.52,32.402,19.406,1.88E+05,139.86,1.35E+06,368.01,3.56E+06,TE
030519Abl_ER1,74,I,7232,74.48,165.94,32.694,20.278,1.47E+05,152.76,1.10E+06,257.33,1.86E+06,EPI
030519Abl_ER1,75,I,8288,416.13,375.2,33.424,20.212,1.68E+05,301.23,2.50E+06,265.21,2.20E+06,TE
030519Abl_ER1,76,I,10736,256,64,32,22.096,,128.012,,418.176,,TE
030519Abl_ER1,76.2,I,10736,257,77,36,94.79,,342.871,,324.998,,PRE
030519Abl_ER1,77,I,7898,113.68,131,34.341,20.501,1.62E+05,142.14,1.12E+06,418.94,3.31E+06,EPI
030519Abl_ER1,78,I,8239,44.539,303.78,36.235,19.842,1.63E+05,178.65,1.47E+06,429.43,3.54E+06,EPI
030519Abl_ER1,79,I,9938,241.93,457.92,37.507,19.373,1.93E+05,106.73,1.06E+06,373.68,3.71E+06,TE
