Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
030519Abl_EQ4,1,I,14103,243.16,304.8,4.734,19.564,2.76E+05,238.84,3.37E+06,400.68,5.65E+06,
030519Abl_EQ4,2,I,10717,263.93,194.98,5.2333,19.986,2.14E+05,245.96,2.64E+06,395.06,4.23E+06,
030519Abl_EQ4,3,I,12157,202.09,231.17,4.8486,20.145,2.45E+05,361.83,4.40E+06,381.65,4.64E+06,
030519Abl_EQ4,4,I,13111,333.2,314.12,4.9294,19.786,2.59E+05,212.47,2.79E+06,407.04,5.34E+06,
030519Abl_EQ4,5,I,13228,349.16,230.17,5.3514,20.108,2.66E+05,240.08,3.18E+06,391.31,5.18E+06,
030519Abl_EQ4,6,I,19042,146.67,279.48,6.9751,19.619,3.74E+05,221.62,4.22E+06,362.88,6.91E+06,
030519Abl_EQ4,7,I,14449,267.94,394.17,9.4043,19.601,2.83E+05,173.08,2.50E+06,407.91,5.89E+06,
030519Abl_EQ4,8,I,15368,261.7,121.99,13.199,20,3.07E+05,319.27,4.91E+06,448.9,6.90E+06,
030519Abl_EQ4,9,I,15987,107.34,223.46,11.397,21.295,3.40E+05,238.79,3.82E+06,485.61,7.76E+06,
030519Abl_EQ4,10,I,15728,154.15,175.37,13.746,19.98,3.14E+05,254.45,4.00E+06,393.83,6.19E+06,
030519Abl_EQ4,11,I,8572,147.02,250.58,16.283,20.908,1.79E+05,398.11,3.41E+06,375.42,3.22E+06,
030519Abl_EQ4,12,I,17827,134.61,323.52,15.19,20.492,3.65E+05,421.2,7.51E+06,364.78,6.50E+06,
030519Abl_EQ4,13,I,13511,162.9,379.36,15.822,20.297,2.74E+05,271.41,3.67E+06,360.62,4.87E+06,
030519Abl_EQ4,14,I,20413,437.06,255.3,17.029,20.222,4.13E+05,298.39,6.09E+06,455.12,9.29E+06,
030519Abl_EQ4,15,I,14939,38.973,279.45,20.101,19.906,2.97E+05,222.81,3.33E+06,443.16,6.62E+06,
030519Abl_EQ4,18,I,10470,83.436,292.33,18.129,20.156,2.11E+05,311.34,3.26E+06,432.09,4.52E+06,
030519Abl_EQ4,19,I,19081,395.45,138.56,22.552,20.263,3.87E+05,340.53,6.50E+06,430.58,8.22E+06,
030519Abl_EQ4,20,I,9895,90.701,203.71,21.334,20.588,2.04E+05,324.34,3.21E+06,411.77,4.07E+06,
030519Abl_EQ4,21,I,13529,104.38,251.35,23.688,20.074,2.72E+05,314.17,4.25E+06,508.68,6.88E+06,
030519Abl_EQ4,22,M,26653,364.07,401.67,24.904,19.351,5.16E+05,114.44,3.05E+06,455.82,1.21E+07,
030519Abl_EQ4,23,I,13530,230.77,450.84,26.821,19.71,2.67E+05,199.28,2.70E+06,413.97,5.60E+06,
030519Abl_EQ4,24,I,15186,313.17,92.561,27.015,19.869,3.02E+05,224.44,3.41E+06,413.69,6.28E+06,
030519Abl_EQ4,25,I,14827,71.298,333.96,27.171,20.001,2.97E+05,252.07,3.74E+06,438.76,6.51E+06,
030519Abl_EQ4,26,I,20078,116.24,347.49,27.039,20.091,4.03E+05,366.43,7.36E+06,448.09,9.00E+06,
030519Abl_EQ4,27,I,9129,147.16,160.86,25.553,20.246,1.85E+05,347.3,3.17E+06,333.1,3.04E+06,
030519Abl_EQ4,28,I,9979,62.358,234.96,26.289,20.252,2.02E+05,325.95,3.25E+06,395.04,3.94E+06,
030519Abl_EQ4,29,I,9161,24.623,214.2,30.893,20.298,1.86E+05,327.7,3.00E+06,479.13,4.39E+06,
030519Abl_EQ4,30,I,17868,441.47,373.77,33.682,19.967,3.57E+05,272.83,4.87E+06,446.82,7.98E+06,
030519Abl_EQ4,31,I,14699,165.86,111.91,33.146,19.84,2.92E+05,214.86,3.16E+06,509.29,7.49E+06,
