Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FM8,1,I,14036,256.82,260.41,4.8797,22.042,3.09E+05,268.55,3.77E+06,359.57,5.05E+06,F
100719Abl_FM8,2,I,16884,258.07,194.56,6.4326,22.053,3.72E+05,273.29,4.61E+06,320.66,5.41E+06,F
100719Abl_FM8,3,I,17163,175.89,228.83,8.1747,22.1,3.79E+05,223.23,3.83E+06,349.67,6.00E+06,F
100719Abl_FM8,4,I,35844,330.61,327.36,6.7548,21.528,7.72E+05,212.62,7.62E+06,359.66,1.29E+07,F
100719Abl_FM8,5,I,19941,86.985,252.86,7.4921,21.729,4.33E+05,206.56,4.12E+06,354.31,7.07E+06,F
100719Abl_FM8,6,I,21011,214.84,305.87,9.0658,21.608,4.54E+05,192.88,4.05E+06,281.15,5.91E+06,F
100719Abl_FM8,7,I,25258,138.71,325.46,8.3204,21.674,5.47E+05,212.76,5.37E+06,359.65,9.08E+06,F
100719Abl_FM8,9,I,20219,197.39,155.22,9.8901,22.116,4.47E+05,269.15,5.44E+06,296.42,5.99E+06,T
100719Abl_FM8,10,I,17848,121.5,244.2,11.153,22.786,4.07E+05,165.39,2.95E+06,256.74,4.58E+06,T
100719Abl_FM8,11,I,15614,118.34,155.01,15.298,21.977,3.43E+05,244.7,3.82E+06,292.14,4.56E+06,F
100719Abl_FM8,12,I,17440,215.29,213.99,16.675,21.744,3.79E+05,264.14,4.61E+06,300.56,5.24E+06,T
100719Abl_FM8,13,I,15687,188.95,293.68,17.376,21.664,3.40E+05,251.94,3.95E+06,370.27,5.81E+06,F
100719Abl_FM8,14,I,17087,368.1,171.02,20.334,21.391,3.66E+05,227.16,3.88E+06,343.34,5.87E+06,F
100719Abl_FM8,15,I,12741,210.78,370.24,20.496,21.656,2.76E+05,241.26,3.07E+06,390.53,4.98E+06,F
100719Abl_FM8,16,I,15536,252.45,155.07,20.52,21.826,3.39E+05,370.39,5.75E+06,373.25,5.80E+06,F
100719Abl_FM8,17,I,20317,147.31,354.94,21.479,21.908,4.45E+05,289.26,5.88E+06,386.23,7.85E+06,T
100719Abl_FM8,18,I,15351,126.99,272.25,21.613,21.337,3.28E+05,196.98,3.02E+06,348.36,5.35E+06,F
100719Abl_FM8,19,I,15620,80.495,292.72,22.395,21.378,3.34E+05,219.47,3.43E+06,343.39,5.36E+06,F
100719Abl_FM8,20,I,18320,186.21,102.76,23.116,22.14,4.06E+05,397.99,7.29E+06,392.07,7.18E+06,F
100719Abl_FM8,21,I,12833,179.82,156.4,23.485,21.248,2.73E+05,209.5,2.69E+06,327.06,4.20E+06,T
100719Abl_FM8,22,I,16079,125.25,207.2,24.153,20.889,3.36E+05,135.08,2.17E+06,293.82,4.72E+06,T
100719Abl_FM8,23,I,14952,53.153,230.43,24.428,21.761,3.25E+05,234.07,3.50E+06,344.5,5.15E+06,F
100719Abl_FM8,24,I,11771,256.51,400.56,24.68,21.378,2.52E+05,243.54,2.87E+06,355.21,4.18E+06,F
100719Abl_FM8,25,I,22512,169.72,224.04,29.46,20.874,4.70E+05,124,2.79E+06,385.15,8.67E+06,F
100719Abl_FM8,26,I,14625,246.25,96.23,29.027,21.54,3.15E+05,244.99,3.58E+06,349.8,5.12E+06,F
100719Abl_FM8,27,I,21968,197.69,301,29.547,20.901,4.59E+05,156.18,3.43E+06,322.12,7.08E+06,F
100719Abl_FM8,28,I,14762,333.43,87.453,33.064,22.599,3.34E+05,475.15,7.01E+06,290.76,4.29E+06,F
100719Abl_FM8,29,I,17221,88.237,142.44,32.25,21.142,3.64E+05,196.88,3.39E+06,286.13,4.93E+06,F
100719Abl_FM8,30,I,14717,82.418,220.37,32.283,21.096,3.10E+05,151.97,2.24E+06,236.14,3.48E+06,F
100719Abl_FM8,31,I,18714,144.26,309.27,33.924,21.195,3.97E+05,155.78,2.92E+06,318.66,5.96E+06,T
100719Abl_FM8,32,I,13595,202.15,148.53,34.742,20.931,2.85E+05,145.49,1.98E+06,298.15,4.05E+06,F
100719Abl_FM8,33,I,21530,134.81,183.31,36.527,21.023,4.53E+05,154.28,3.32E+06,287.4,6.19E+06,F
100719Abl_FM8,34,I,17569,93.832,284.53,36.126,21.159,3.72E+05,205.16,3.60E+06,325.02,5.71E+06,F
100719Abl_FM8,35,I,14991,184.28,399.24,37.172,21.194,3.18E+05,157.9,2.37E+06,337.29,5.06E+06,F
100719Abl_FM8,36,I,16536,84.426,352.71,37.083,21.048,3.48E+05,116.5,1.93E+06,301.18,4.98E+06,F
100719Abl_FM8,37,I,23378,327.99,422.48,38.088,20.986,4.91E+05,152.4,3.56E+06,309.27,7.23E+06,F
