Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
070919Abl_FE1,1,I,20226,283.04,312.69,4.7912,21.589,4.37E+05,281.35,5.69E+06,342.73,6.93E+06,F
070919Abl_FE1,2,I,17411,271.49,222.08,6.1871,21.194,3.69E+05,230.71,4.02E+06,375.01,6.53E+06,F
070919Abl_FE1,3,I,23127,370.06,263.83,5.5602,21.169,4.90E+05,218.75,5.06E+06,329.63,7.62E+06,F
070919Abl_FE1,4,I,20281,150.77,278.15,6.8317,20.979,4.25E+05,191.61,3.89E+06,419.67,8.51E+06,F
070919Abl_FE1,5,I,19869,209.63,365.46,6.7227,21.149,4.20E+05,210.69,4.19E+06,432.13,8.59E+06,F
070919Abl_FE1,6,I,28222,153.13,195.79,7.7453,21.441,6.05E+05,268.56,7.58E+06,414.55,1.17E+07,F
070919Abl_FE1,7,I,16153,172.29,325.05,8.5436,20.762,3.35E+05,191.02,3.09E+06,445.43,7.20E+06,F
070919Abl_FE1,8,I,16944,208.96,272.13,10.443,20.715,3.51E+05,196.77,3.33E+06,259.25,4.39E+06,F
070919Abl_FE1,9,I,22272,83.358,299.97,9.2835,20.862,4.65E+05,196.86,4.38E+06,352.14,7.84E+06,F
070919Abl_FE1,10,I,27439,306.89,382.62,9.5766,20.918,5.74E+05,190.95,5.24E+06,372.81,1.02E+07,F
070919Abl_FE1,11,I,19667,343.92,172.05,12.341,20.82,4.09E+05,214.88,4.23E+06,331.96,6.53E+06,F
070919Abl_FE1,12,I,15752,133.5,385.7,13.205,20.969,3.30E+05,251.47,3.96E+06,335.66,5.29E+06,F
070919Abl_FE1,13,I,16667,221.51,205.79,13.814,20.821,3.47E+05,179.88,3.00E+06,266.68,4.44E+06,F
070919Abl_FE1,14,I,13082,219.88,335.34,17.334,20.662,2.70E+05,223.58,2.92E+06,293.52,3.84E+06,F
070919Abl_FE1,15,I,15148,172.49,142.6,19.104,21.066,3.19E+05,333.12,5.05E+06,380.01,5.76E+06,F
070919Abl_FE1,16,I,14916,139.64,210.26,18.586,20.629,3.08E+05,257.8,3.85E+06,347.52,5.18E+06,F
