Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
030519Abl_EP2,1,I,13579,218.66,223.41,4.5415,24.918,3.38E+05,486.52,6.61E+06,347.12,4.71E+06,TE
030519Abl_EP2,2,I,23266,359.79,254.79,5.2727,19.843,4.62E+05,202.02,4.70E+06,356.01,8.28E+06,TE
030519Abl_EP2,3,I,14031,126.98,289.5,5.6409,24.618,3.45E+05,248.13,3.48E+06,386.02,5.42E+06,TE
030519Abl_EP2,4,I,22837,242.39,315.99,5.6181,19.974,4.56E+05,218.23,4.98E+06,339.08,7.74E+06,TE
030519Abl_EP2,5,I,16279,379.12,184.07,7.6248,23.523,3.83E+05,378.13,6.16E+06,472.98,7.70E+06,TE
030519Abl_EP2,6,I,15940,120.01,193.75,10.272,22.699,3.62E+05,238.05,3.79E+06,409.17,6.52E+06,EPI
030519Abl_EP2,7,M,15834,168.53,231.19,11.089,36.678,5.81E+05,158.19,2.50E+06,296.28,4.69E+06,DP
030519Abl_EP2,8,I,8201,214.55,275.46,11.29,92.028,7.55E+05,305.09,2.50E+06,343.08,2.81E+06,PRE
030519Abl_EP2,9,I,26113,217.74,132.77,11.747,24.138,6.30E+05,226.91,5.93E+06,327.25,8.55E+06,TE
030519Abl_EP2,11,I,10049,147.77,289.34,13.101,47.779,4.80E+05,258.29,2.60E+06,379.53,3.81E+06,DP
030519Abl_EP2,12,I,11633,120.1,341.83,12.134,21.303,2.48E+05,287.89,3.35E+06,346.69,4.03E+06,TE
030519Abl_EP2,13,I,10263,313.26,114.65,14.645,22.253,2.28E+05,427.23,4.38E+06,362.89,3.72E+06,TE
030519Abl_EP2,16,I,10896,95.257,134.29,18.84,23.03,2.51E+05,494.22,5.39E+06,439.88,4.79E+06,TE
030519Abl_EP2,18,I,9175,197.62,341.52,18.658,112.04,1.03E+06,268.88,2.47E+06,346.05,3.18E+06,PRE
030519Abl_EP2,19,I,9870,339.65,389.31,18.72,20.665,2.04E+05,336.23,3.32E+06,337.53,3.33E+06,TE
030519Abl_EP2,20,M,8400,203.27,152.33,19.674,86.277,7.25E+05,244.21,2.05E+06,352.01,2.96E+06,PRE
030519Abl_EP2,22,I,8329,427.99,310.35,19.39,21.041,1.75E+05,375.94,3.13E+06,351.63,2.93E+06,TE
030519Abl_EP2,23,I,10859,225.71,394.51,20.57,21.203,2.30E+05,365.45,3.97E+06,298.47,3.24E+06,TE
030519Abl_EP2,24,I,8456,185.36,259.52,22.734,69.468,5.87E+05,238.95,2.02E+06,344.99,2.92E+06,PRE
