Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
121018Abl_EC5,1,I,9728,240.74,235.97,4.1056,19.393,1.89E+05,279.77,2.72E+06,168.67,1.64E+06,
121018Abl_EC5,4,I,22060,282.68,323.25,4.8738,19.432,4.29E+05,263.48,5.81E+06,181.09,3.99E+06,
121018Abl_EC5,5,I,19017,288.85,173.93,4.9336,19.561,3.72E+05,270.72,5.15E+06,163.66,3.11E+06,
121018Abl_EC5,6,I,10882,177.96,282.04,4.7228,19.349,2.11E+05,248.29,2.70E+06,147.36,1.60E+06,
121018Abl_EC5,7,I,30937,213.9,156.94,8.6538,19.443,6.02E+05,254.11,7.86E+06,168.3,5.21E+06,
121018Abl_EC5,8,I,20415,125.97,176.18,7.9149,19.027,3.88E+05,168.87,3.45E+06,214.94,4.39E+06,
121018Abl_EC5,9,I,21052,362.65,262.19,7.4626,19.302,4.06E+05,274.04,5.77E+06,174.54,3.67E+06,
121018Abl_EC5,10,I,14631,182.91,212.12,9.0953,18.983,2.78E+05,218.24,3.19E+06,162.68,2.38E+06,
121018Abl_EC5,11,I,19277,200.02,293.86,11.098,18.806,3.63E+05,189.29,3.65E+06,167.14,3.22E+06,
121018Abl_EC5,12,I,11571,144.88,253.07,14.66,18.703,2.16E+05,194.04,2.25E+06,152.78,1.77E+06,
121018Abl_EC5,13,I,29264,136.02,312.45,20.477,19.02,5.57E+05,235.28,6.89E+06,213.59,6.25E+06,
121018Abl_EC5,14,I,16949,217.76,99.781,19.253,19.717,3.34E+05,325.7,5.52E+06,198.72,3.37E+06,
121018Abl_EC5,15,I,24546,175.85,149.75,22.592,19.109,4.69E+05,216.59,5.32E+06,177.99,4.37E+06,
121018Abl_EC5,16,I,22005,124.63,178.29,23.131,18.819,4.14E+05,200.19,4.41E+06,177.01,3.90E+06,
121018Abl_EC5,17,I,15237,118.89,230.94,24.809,18.621,2.84E+05,160.16,2.44E+06,175.25,2.67E+06,
121018Abl_EC5,18,I,10143,423.87,186.15,29.053,19.208,1.95E+05,277.22,2.81E+06,188.95,1.92E+06,
121018Abl_EC5,19,I,12736,425.28,308.24,29.994,18.837,2.40E+05,217.25,2.77E+06,191.76,2.44E+06,
121018Abl_EC5,20,I,15608,301.22,93.584,32.005,18.944,2.96E+05,288.29,4.50E+06,207.14,3.23E+06,
121018Abl_EC5,21,I,14573,334.67,383.99,32.769,18.67,2.72E+05,209.53,3.05E+06,176.94,2.58E+06,
121018Abl_EC5,22,I,13809,105.53,197.32,35.467,18.8,2.60E+05,256.9,3.55E+06,147.36,2.03E+06,
121018Abl_EC5,23,I,31933,118.86,308.03,38.342,18.219,5.82E+05,181.14,5.78E+06,156.44,5.00E+06,
121018Abl_EC5,24,I,32238,175.37,139.79,47.84,17.836,5.75E+05,122.06,3.94E+06,157.26,5.07E+06,
121018Abl_EC5,25,I,25890,228.85,339.45,56.254,18.019,4.67E+05,169.69,4.39E+06,197.62,5.12E+06,
121018Abl_EC5,26,I,30089,357.76,235.37,57.101,17.714,5.33E+05,113.16,3.40E+06,165.62,4.98E+06,
