Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
012119Abl_EI8,1,I,30551,269.4,211.73,4.9608,19.251,5.88E+05,236.52,7.23E+06,386.65,1.18E+07,
012119Abl_EI8,2,I,19106,156.3,198.4,5.7623,20.951,4.00E+05,320.06,6.12E+06,329.89,6.30E+06,
012119Abl_EI8,3,I,16219,141.6,253.95,7.9361,19.78,3.21E+05,255.21,4.14E+06,400.4,6.49E+06,
012119Abl_EI8,4,I,16349,363.46,311.2,6.4466,20.334,3.32E+05,405.58,6.63E+06,473.34,7.74E+06,
012119Abl_EI8,5,I,27400,203.11,322.64,6.6476,19.604,5.37E+05,257.49,7.06E+06,405.17,1.11E+07,
012119Abl_EI8,6,I,17619,178.46,269.49,11.278,19.345,3.41E+05,240.47,4.24E+06,372.04,6.56E+06,
012119Abl_EI8,7,I,17751,392.41,180.94,10.748,19.252,3.42E+05,222.89,3.96E+06,381.17,6.77E+06,
012119Abl_EI8,8,I,30804,71.373,273.75,13.786,20.289,6.25E+05,258.77,7.97E+06,399.54,1.23E+07,
012119Abl_EI8,9,I,18525,221.82,122.77,16.45,20.152,3.73E+05,331.56,6.14E+06,366.09,6.78E+06,
012119Abl_EI8,10,I,17008,123.41,183.01,13.424,21.002,3.57E+05,214.28,3.64E+06,366.3,6.23E+06,
012119Abl_EI8,11,I,18026,125.96,322.08,16.336,19.953,3.60E+05,254.29,4.58E+06,330.92,5.97E+06,
012119Abl_EI8,12,I,10852,339.44,393.95,17.536,19.766,2.15E+05,196.84,2.14E+06,444.78,4.83E+06,
012119Abl_EI8,14,I,11957,423.83,181.17,17.856,20.565,2.46E+05,375.97,4.50E+06,387.04,4.63E+06,
012119Abl_EI8,15,I,13801,100.89,241.74,18.299,20.535,2.83E+05,336.82,4.65E+06,421.11,5.81E+06,
012119Abl_EI8,16,I,8564,167.42,142.84,17.618,20.09,1.72E+05,312.65,2.68E+06,379.99,3.25E+06,
012119Abl_EI8,17,I,19394,112.15,154.11,21.561,19.865,3.85E+05,270.38,5.24E+06,399.67,7.75E+06,
012119Abl_EI8,18,I,17213,141.57,247.35,23.189,19.434,3.35E+05,213.52,3.68E+06,413.86,7.12E+06,
012119Abl_EI8,20,I,11994,441.86,325.1,25.186,20.685,2.48E+05,422.77,5.07E+06,356.59,4.28E+06,
012119Abl_EI8,21,I,13873,77.835,206.31,25.946,19.689,2.73E+05,277.47,3.85E+06,390.75,5.42E+06,
012119Abl_EI8,23,I,14386,216.22,94.672,25.861,20.133,2.90E+05,281.81,4.05E+06,387.36,5.57E+06,
012119Abl_EI8,24,I,13918,179.07,71.742,30.039,20.228,2.82E+05,426.18,5.93E+06,586.58,8.16E+06,
012119Abl_EI8,25,I,14574,140.15,197.25,26.355,19.425,2.83E+05,264.73,3.86E+06,325.1,4.74E+06,
012119Abl_EI8,26,I,15756,49.716,246.46,29.916,19.619,3.09E+05,280.21,4.42E+06,411.5,6.48E+06,
012119Abl_EI8,27,I,11596,78.391,292.32,26.816,19.885,2.31E+05,263.07,3.05E+06,448.06,5.20E+06,
012119Abl_EI8,29,I,13072,65.714,336.63,29.836,20.206,2.64E+05,356.03,4.65E+06,359.96,4.71E+06,
012119Abl_EI8,30,M,21446,133.11,359.66,29.302,19.411,4.16E+05,154.65,3.32E+06,382.96,8.21E+06,
012119Abl_EI8,31,I,11961,208.11,432.65,31.19,19.828,2.37E+05,386.26,4.62E+06,393.84,4.71E+06,
012119Abl_EI8,32,I,15564,130.81,128.84,31.351,19.479,3.03E+05,246.89,3.84E+06,435.54,6.78E+06,
012119Abl_EI8,33,M,15467,374.6,415.29,31.632,18.958,2.93E+05,130.89,2.02E+06,448.97,6.94E+06,
012119Abl_EI8,34,M,35715,67.138,145.71,35.224,18.908,6.75E+05,131.15,4.68E+06,400.94,1.43E+07,
012119Abl_EI8,35,I,13993,472.35,199.84,32.752,19.938,2.79E+05,358.37,5.01E+06,484.05,6.77E+06,
012119Abl_EI8,38,I,16532,114.76,252.67,36.417,19.195,3.17E+05,224.37,3.71E+06,451.29,7.46E+06,
012119Abl_EI8,40,I,10097,387.26,79.104,38.482,19.995,2.02E+05,351.36,3.55E+06,374.03,3.78E+06,
012119Abl_EI8,41,I,17735,123.02,166.02,40.401,19.099,3.39E+05,256.67,4.55E+06,355.54,6.31E+06,
012119Abl_EI8,42,I,17495,68.527,285.07,39.708,19.412,3.40E+05,222.41,3.89E+06,382.04,6.68E+06,
012119Abl_EI8,44,I,12606,327.4,446.06,44.488,19.028,2.40E+05,221.6,2.79E+06,333.57,4.21E+06,
012119Abl_EI8,45,M,19675,234.03,57.274,47.921,18.985,3.74E+05,113.44,2.23E+06,319.55,6.29E+06,
012119Abl_EI8,47,I,22359,474.16,327.24,49.008,18.893,4.22E+05,199.62,4.46E+06,307.33,6.87E+06,
012119Abl_EI8,48,M,21928,174.38,72.319,47.132,18.79,4.12E+05,97.877,2.15E+06,424.14,9.30E+06,
012119Abl_EI8,49,I,15465,155.26,402.73,48.035,18.517,2.86E+05,149.11,2.31E+06,278.75,4.31E+06,
012119Abl_EI8,50,I,18597,76.422,171.7,48.543,18.702,3.48E+05,211.71,3.94E+06,373.69,6.95E+06,
012119Abl_EI8,51,I,23720,97.264,343.22,49.28,19.005,4.51E+05,164.31,3.90E+06,286.72,6.80E+06,
012119Abl_EI8,52,I,11354,470.49,147.55,51.299,19.279,2.19E+05,236.18,2.68E+06,315.5,3.58E+06,
012119Abl_EI8,53,M,14176,114.13,212.09,52.149,18.154,2.57E+05,99.855,1.42E+06,359.32,5.09E+06,
012119Abl_EI8,54,I,14391,492.46,217.11,55.355,19.196,2.76E+05,215.69,3.10E+06,264.28,3.80E+06,
012119Abl_EI8,55,I,23099,76.03,231.71,55.501,18.084,4.18E+05,142.09,3.28E+06,280.78,6.49E+06,
012119Abl_EI8,56,I,23980,339,71.397,61.349,18.767,4.50E+05,221.96,5.32E+06,299.86,7.19E+06,
012119Abl_EI8,57,I,25764,358.18,404.52,62.904,18.276,4.71E+05,170.2,4.38E+06,371.17,9.56E+06,
012119Abl_EI8,58,I,32381,128.51,236.49,65.177,17.78,5.76E+05,112.09,3.63E+06,308.59,9.99E+06,
012119Abl_EI8,59,I,19695,417.95,131.94,67.504,18.565,3.66E+05,169.31,3.33E+06,435.27,8.57E+06,
012119Abl_EI8,60,I,31528,171.39,111.09,67.94,17.594,5.55E+05,94.235,2.97E+06,477.25,1.50E+07,
012119Abl_EI8,61,I,38915,462.06,242.09,73.239,18.28,7.11E+05,134.15,5.22E+06,490.93,1.91E+07,
012119Abl_EI8,62,I,41169,249.86,324.36,77.1,17.942,7.39E+05,88.303,3.64E+06,459.28,1.89E+07,
012119Abl_EI8,63,I,23753,389.09,307.79,77.666,18.205,4.32E+05,142.49,3.38E+06,352.95,8.38E+06,
012119Abl_EI8,64,I,21269,241.15,176.26,78.673,18.055,3.84E+05,152.58,3.25E+06,525.58,1.12E+07,
012119Abl_EI8,65,I,16224,333.21,201.73,80.269,18.049,2.93E+05,181.56,2.95E+06,422.2,6.85E+06,
