Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052819Abl_FD6,1,I,20654,220.45,196.32,5.0329,22.957,4.74E+05,141.6,2.92E+06,179.25,3.70E+06,TE,F
052819Abl_FD6,2,I,22520,333.36,241.42,5.1261,21.511,4.84E+05,131.98,2.97E+06,190.06,4.28E+06,TE,F
052819Abl_FD6,3,I,26747,187.7,295.07,5.3646,24.343,6.51E+05,118.54,3.17E+06,177.6,4.75E+06,TE,F
052819Abl_FD6,4,I,14702,274.42,319.22,5.2417,22.022,3.24E+05,109.53,1.61E+06,204.61,3.01E+06,TE,F
052819Abl_FD6,6,I,17134,112,269.2,6.8123,22.117,3.79E+05,116.51,2.00E+06,158.99,2.72E+06,TE,F
052819Abl_FD6,7,I,15892,196.29,260.14,8.9981,67.428,1.07E+06,127.15,2.02E+06,187.08,2.97E+06,PRE,F
052819Abl_FD6,8,I,13830,136.45,193.74,9.0328,25.748,3.56E+05,133.13,1.84E+06,172.08,2.38E+06,EPI,F
052819Abl_FD6,9,I,13219,144.43,240.25,11.965,25.825,3.41E+05,155.31,2.05E+06,160.31,2.12E+06,EPI,F
052819Abl_FD6,10,I,17820,266.47,137.38,10.832,21.71,3.87E+05,103.6,1.85E+06,161.83,2.88E+06,TE,F
052819Abl_FD6,11,I,8313,100.29,237.23,12.149,26.816,2.23E+05,166.58,1.38E+06,171.76,1.43E+06,EPI,F
052819Abl_FD6,12,I,24544,49.469,237,10.887,21.812,5.35E+05,103.19,2.53E+06,189.5,4.65E+06,TE,F
052819Abl_FD6,13,I,12708,401.52,286.51,11.756,21.946,2.79E+05,152.58,1.94E+06,208.71,2.65E+06,TE,F
052819Abl_FD6,14,I,17336,358.51,346.86,10.844,21.744,3.77E+05,125.44,2.17E+06,174.63,3.03E+06,TE,F
052819Abl_FD6,15,I,15025,195.9,357.63,11.195,21.448,3.22E+05,108.66,1.63E+06,180.15,2.71E+06,TE,F
052819Abl_FD6,16,I,19251,104.54,154.61,15.407,22.075,4.25E+05,124.64,2.40E+06,179.52,3.46E+06,TE,F
