Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
032019Abl_EU3,1,I,21380,230.87,330.36,5.3329,18.847,4.03E+05,134.94,2.89E+06,371.3,7.94E+06,
032019Abl_EU3,2,I,20774,290.54,190.26,5.4008,18.921,3.93E+05,148.37,3.08E+06,407.15,8.46E+06,
032019Abl_EU3,3,I,11542,179.68,242.3,4.5807,19.196,2.22E+05,170.34,1.97E+06,350.21,4.04E+06,
032019Abl_EU3,4,I,15524,340.78,297.53,5.6502,18.909,2.94E+05,146.64,2.28E+06,332.62,5.16E+06,
032019Abl_EU3,5,I,20717,105.54,219.6,9.1753,19.247,3.99E+05,142.65,2.96E+06,353.53,7.32E+06,
032019Abl_EU3,6,M,14646,147.81,275.93,9.2681,19.179,2.81E+05,86.92,1.27E+06,350.54,5.13E+06,
032019Abl_EU3,7,M,31091,100.36,290.57,9.7585,19.118,5.94E+05,87.266,2.71E+06,387.16,1.20E+07,
032019Abl_EU3,8,I,25292,206.84,131.12,11.103,19.166,4.85E+05,125.49,3.17E+06,349.35,8.84E+06,
032019Abl_EU3,9,I,14184,154.91,195.66,12.538,19.427,2.76E+05,174.23,2.47E+06,338.13,4.80E+06,
032019Abl_EU3,10,I,14139,397.11,189.18,14.779,19.144,2.71E+05,186.39,2.64E+06,411.14,5.81E+06,
032019Abl_EU3,11,I,11583,410.68,289.84,12.274,19.16,2.22E+05,202.36,2.34E+06,419.54,4.86E+06,
032019Abl_EU3,12,I,10636,82.638,333.93,17.117,19.407,2.06E+05,211.12,2.25E+06,448.04,4.77E+06,
032019Abl_EU3,13,I,10352,65.08,190.26,17.122,19.339,2.00E+05,165.26,1.71E+06,490.33,5.08E+06,
032019Abl_EU3,15,I,12617,357.38,386.81,19.342,19.091,2.41E+05,176.32,2.22E+06,424.96,5.36E+06,
032019Abl_EU3,16,I,11147,130.38,139.31,21.792,19.263,2.15E+05,211.65,2.36E+06,301.66,3.36E+06,
032019Abl_EU3,17,I,7124,150.89,345.69,20.637,19.138,1.36E+05,141.88,1.01E+06,379.24,2.70E+06,
032019Abl_EU3,18,M,1773,118.42,226.69,19.266,19.528,34624,101.98,1.81E+05,559.38,9.92E+05,
032019Abl_EU3,19,I,8225,131.19,293.42,21.959,19.041,1.57E+05,141.98,1.17E+06,411.67,3.39E+06,
032019Abl_EU3,20,I,11203,118.93,338.27,21.928,19.732,2.21E+05,195.93,2.20E+06,278.27,3.12E+06,
032019Abl_EU3,21,I,15161,77.716,278.9,22.61,19.174,2.91E+05,192.55,2.92E+06,370.79,5.62E+06,
032019Abl_EU3,22,I,9235,153.12,393.74,23.405,19.399,1.79E+05,199.14,1.84E+06,365.45,3.38E+06,
032019Abl_EU3,23,I,8150,60.895,242.88,23.484,19.451,1.59E+05,195.62,1.59E+06,327.02,2.67E+06,
032019Abl_EU3,25,I,9810,67.6,190.47,25.784,19.274,1.89E+05,207.79,2.04E+06,473.62,4.65E+06,
032019Abl_EU3,26,I,8071,87.929,145.36,27.021,19.198,1.55E+05,191.86,1.55E+06,440.59,3.56E+06,
032019Abl_EU3,27,I,9957,381.74,114.2,28.79,19.193,1.91E+05,221.47,2.21E+06,431.34,4.29E+06,
032019Abl_EU3,28,I,10308,24.441,205.27,28.888,19.7,2.03E+05,166.21,1.71E+06,348.77,3.60E+06,
032019Abl_EU3,30,I,13101,39.793,266.19,29.903,19.161,2.51E+05,159.99,2.10E+06,407.22,5.33E+06,
032019Abl_EU3,31,I,7347,427.92,355.01,28.427,19.336,1.42E+05,182.16,1.34E+06,379.38,2.79E+06,
032019Abl_EU3,33,I,9959,98.974,220.13,26.534,19.262,1.92E+05,115,1.15E+06,250.78,2.50E+06,
032019Abl_EU3,34,I,8029,325,437.44,30.013,19.194,1.54E+05,192.35,1.54E+06,484.14,3.89E+06,
