Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121018Abl_EC3,1,I,13235,303.49,306.31,3.4927,21.356,2.83E+05,295.98,3.92E+06,176.35,2.33E+06,TE
121018Abl_EC3,2,I,13943,258.83,213.18,5.3272,19.909,2.78E+05,317.16,4.42E+06,149.21,2.08E+06,TE
121018Abl_EC3,3,M,11511,136.28,234.97,6.3162,21.784,2.51E+05,141.83,1.63E+06,192.75,2.22E+06,DP
121018Abl_EC3,7,I,15021,218.75,325.52,7.3676,21.492,3.23E+05,246.07,3.70E+06,148.44,2.23E+06,DP
121018Abl_EC3,8,I,18803,167.29,141.43,7.7471,24.196,4.55E+05,197.12,3.71E+06,176.67,3.32E+06,DP
121018Abl_EC3,10,I,14848,393.68,197.93,9.2383,21.121,3.14E+05,272.18,4.04E+06,168.81,2.51E+06,TE
121018Abl_EC3,11,I,12424,189.12,226.72,8.7725,26.82,3.33E+05,190.63,2.37E+06,204.67,2.54E+06,DP
121018Abl_EC3,12,I,20099,218.49,262.34,13.12,29.522,5.93E+05,260.86,5.24E+06,172.76,3.47E+06,DP
121018Abl_EC3,13,I,20679,405.91,290.02,10.333,20.525,4.24E+05,179.87,3.72E+06,163.38,3.38E+06,TE
121018Abl_EC3,14,I,25114,228.04,173.67,13.402,19.174,4.82E+05,212.23,5.33E+06,176.02,4.42E+06,EPI
121018Abl_EC3,15,I,17865,252.48,114.74,16.383,19.315,3.45E+05,241.58,4.32E+06,236.27,4.22E+06,TE
121018Abl_EC3,16,I,12995,135.94,347.03,16.092,20.036,2.60E+05,347.05,4.51E+06,210.72,2.74E+06,TE
121018Abl_EC3,17,I,15091,331.48,376.01,15.023,21.098,3.18E+05,242.92,3.67E+06,153.37,2.31E+06,TE
121018Abl_EC3,18,I,21720,137.17,177.64,18.449,19.718,4.28E+05,274.43,5.96E+06,184.45,4.01E+06,EPI
121018Abl_EC3,19,I,16182,64.477,261.63,18.633,19.857,3.21E+05,296.36,4.80E+06,182.46,2.95E+06,TE
121018Abl_EC3,21,I,22413,152.92,288.11,17.463,26.608,5.96E+05,245.45,5.50E+06,174.96,3.92E+06,DP
121018Abl_EC3,22,I,13495,332.99,97.585,21.418,19.816,2.67E+05,303.35,4.09E+06,181.13,2.44E+06,TE
121018Abl_EC3,23,M,10095,150.73,224.25,21.377,40.539,4.09E+05,167.07,1.69E+06,167.57,1.69E+06,PRE
121018Abl_EC3,24,I,14179,189.01,371.24,23.466,20.885,2.96E+05,220.64,3.13E+06,160.87,2.28E+06,TE
121018Abl_EC3,27,I,15140,186.56,155.67,25.148,19.672,2.98E+05,280.31,4.24E+06,190.03,2.88E+06,EPI
121018Abl_EC3,29,I,12985,451.9,225.01,28.271,20.471,2.66E+05,187.73,2.44E+06,227.34,2.95E+06,TE
121018Abl_EC3,30,M,11497,96.355,265.59,29.668,34.467,3.96E+05,174.06,2.00E+06,144.3,1.66E+06,PRE
121018Abl_EC3,33,I,20731,87.527,215.47,31.256,18.789,3.90E+05,218.04,4.52E+06,151.55,3.14E+06,EPI
121018Abl_EC3,34,M,21106,147.57,308.17,28.781,24.334,5.14E+05,134.9,2.85E+06,160.86,3.40E+06,DP
121018Abl_EC3,35,M,23657,83.758,136.68,32.714,18.117,4.29E+05,74.361,1.76E+06,173.63,4.11E+06,TE
121018Abl_EC3,36,I,19707,167.74,244.64,32.328,18.604,3.67E+05,168.44,3.32E+06,185.56,3.66E+06,EPI
121018Abl_EC3,37,I,16869,274.35,413.39,33.809,19.92,3.36E+05,183.24,3.09E+06,240.47,4.06E+06,TE
121018Abl_EC3,39,I,26421,412.59,365.85,35.849,18.708,4.94E+05,267.44,7.07E+06,208.5,5.51E+06,TE
121018Abl_EC3,40,I,23972,115.38,349.77,37.205,18.747,4.49E+05,269.78,6.47E+06,148,3.55E+06,TE
121018Abl_EC3,42,I,23679,202.26,150.57,38.921,18.161,4.30E+05,155.23,3.68E+06,194.37,4.60E+06,EPI
121018Abl_EC3,43,I,14951,53.648,263.34,36.469,19.673,2.94E+05,297.47,4.45E+06,168,2.51E+06,TE
121018Abl_EC3,45,I,15243,177.18,393.9,37.548,18.069,2.75E+05,170.53,2.60E+06,179.12,2.73E+06,TE
121018Abl_EC3,46,I,13991,155.42,101.71,41.338,18.065,2.53E+05,198.51,2.78E+06,129.37,1.81E+06,TE
121018Abl_EC3,47,I,27242,251.83,101.35,42.285,17.587,4.79E+05,149.76,4.08E+06,147.23,4.01E+06,TE
121018Abl_EC3,48,I,20938,135.32,181.78,43.031,33.365,6.99E+05,151.43,3.17E+06,175.07,3.67E+06,PRE
121018Abl_EC3,50,M,29095,107.56,248.18,44.696,19.344,5.63E+05,120.83,3.52E+06,137.59,4.00E+06,DP
121018Abl_EC3,51,I,35245,412.19,157.6,51.352,17.76,6.26E+05,159.12,5.61E+06,178.95,6.31E+06,TE
121018Abl_EC3,52,I,20687,288.77,415.72,47.534,17.726,3.67E+05,118.67,2.45E+06,150.03,3.10E+06,TE
121018Abl_EC3,53,I,22784,168.37,199.62,52.299,18.085,4.12E+05,130.72,2.98E+06,168.43,3.84E+06,EPI
121018Abl_EC3,54,I,14520,159.81,344.27,52.786,17.698,2.57E+05,112.08,1.63E+06,158.85,2.31E+06,TE
121018Abl_EC3,55,I,16197,161.88,283.85,55.818,17.691,2.87E+05,91.717,1.49E+06,138.31,2.24E+06,EPI
121018Abl_EC3,56,I,25587,213,160.96,57.809,17.411,4.45E+05,86.522,2.21E+06,138.12,3.53E+06,TE
121018Abl_EC3,57,I,30059,124,240.81,57.711,17.883,5.38E+05,119.39,3.59E+06,133.98,4.03E+06,TE
121018Abl_EC3,58,I,20856,195.51,230.39,65.884,17.36,3.62E+05,85.052,1.77E+06,120.23,2.51E+06,TE
121018Abl_EC3,59,I,21143,357.86,234.27,66.432,17.807,3.76E+05,156.93,3.32E+06,213.46,4.51E+06,TE
121018Abl_EC3,60,I,14507,272.41,340.29,68.822,17.26,2.50E+05,102.18,1.48E+06,204.38,2.97E+06,TE
