Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
012219Abl_EJ2,1,I,18590,360.41,239.78,4.331,19.43,3.61E+05,235.42,4.38E+06,431.94,8.03E+06,TE
012219Abl_EJ2,2,I,14399,242.92,289.38,4.4228,19.654,2.83E+05,228.68,3.29E+06,348.81,5.02E+06,TE
012219Abl_EJ2,3,I,19594,218.4,202.5,4.6816,20.246,3.97E+05,413.91,8.11E+06,424.25,8.31E+06,TE
012219Abl_EJ2,4,I,28204,104.41,177.31,6.7423,21.858,6.16E+05,378.77,1.07E+07,462.03,1.30E+07,TE
012219Abl_EJ2,5,I,24000,348.72,154.11,6.6567,19.41,4.66E+05,235.63,5.66E+06,388.37,9.32E+06,TE
012219Abl_EJ2,7,I,24425,134.47,310.78,7.1287,20.545,5.02E+05,355.9,8.69E+06,453.89,1.11E+07,TE
012219Abl_EJ2,8,I,18709,119.41,235.19,8.9979,53.093,9.93E+05,229.9,4.30E+06,513.48,9.61E+06,PRE
012219Abl_EJ2,9,I,18794,172.6,252.86,8.7167,23.065,4.33E+05,217.39,4.09E+06,342.67,6.44E+06,EPI
012219Abl_EJ2,10,I,17114,171.59,161,10.984,51.678,8.84E+05,223.71,3.83E+06,338.82,5.80E+06,PRE
012219Abl_EJ2,11,I,33852,336.11,374.14,9.5283,18.975,6.42E+05,186.25,6.31E+06,433.26,1.47E+07,TE
012219Abl_EJ2,12,I,20474,218.08,105.9,14.148,21.654,4.43E+05,427.34,8.75E+06,413.56,8.47E+06,TE
012219Abl_EJ2,13,I,16545,69.289,190.64,15.921,32.151,5.32E+05,301.44,4.99E+06,380.19,6.29E+06,DP
012219Abl_EJ2,14,I,12832,171.56,206.57,18.606,46.001,5.90E+05,219.88,2.82E+06,323.28,4.15E+06,PRE
012219Abl_EJ2,15,I,16541,448.6,272.6,19.536,20.763,3.43E+05,433.84,7.18E+06,452.6,7.49E+06,TE
012219Abl_EJ2,16,I,11106,186.33,363.34,17.555,20.064,2.23E+05,269.82,3.00E+06,377.48,4.19E+06,TE
012219Abl_EJ2,17,I,10279,107.94,208.43,18.297,44.134,4.54E+05,287.07,2.95E+06,431.07,4.43E+06,PRE
012219Abl_EJ2,19,I,11911,173.92,133.37,20.254,28.693,3.42E+05,292.37,3.48E+06,353.41,4.21E+06,DP
012219Abl_EJ2,20,I,13673,136.92,264.25,19.509,46.2,6.32E+05,253.03,3.46E+06,330.26,4.52E+06,PRE
012219Abl_EJ2,22,I,19427,155.83,314.58,21.347,42.796,8.31E+05,166.64,3.24E+06,370.89,7.21E+06,PRE
012219Abl_EJ2,23,I,18213,122.85,158.21,21.228,32.464,5.91E+05,235.57,4.29E+06,479.08,8.73E+06,DP
012219Abl_EJ2,25,I,17630,53.078,145.75,25.689,20.114,3.55E+05,306.55,5.40E+06,399.08,7.04E+06,TE
012219Abl_EJ2,26,I,18357,313.67,41.496,27.859,20.134,3.70E+05,337.39,6.19E+06,369.92,6.79E+06,TE
012219Abl_EJ2,28,I,12806,65.753,222.22,25.579,47.144,6.04E+05,300.23,3.84E+06,400.2,5.12E+06,PRE
012219Abl_EJ2,29,I,17845,62.261,341.78,27.868,20.163,3.60E+05,192.32,3.43E+06,437.55,7.81E+06,TE
012219Abl_EJ2,30,I,15781,114.97,120.25,28.431,40.567,6.40E+05,279.55,4.41E+06,408.93,6.45E+06,PRE
012219Abl_EJ2,31,I,18906,72.014,277.72,26.937,23.806,4.50E+05,156.63,2.96E+06,334.96,6.33E+06,DP
012219Abl_EJ2,32,I,14535,167.1,72.297,28.848,20.981,3.05E+05,361.27,5.25E+06,481.96,7.01E+06,TE
012219Abl_EJ2,33,I,15515,227.06,422.28,29.819,19.654,3.05E+05,238.16,3.70E+06,397.51,6.17E+06,TE
012219Abl_EJ2,34,I,18651,139.95,177.02,29.941,27.244,5.08E+05,236.07,4.40E+06,409.94,7.65E+06,DP
012219Abl_EJ2,35,M,41057,436.85,170.92,32.16,18.87,7.75E+05,125.55,5.15E+06,382.25,1.57E+07,TE
012219Abl_EJ2,36,I,15101,462.94,339.98,31.076,20.101,3.04E+05,329.17,4.97E+06,391.37,5.91E+06,TE
012219Abl_EJ2,37,I,10492,15.018,269.98,29.163,22.232,2.33E+05,219.03,2.30E+06,259.95,2.73E+06,TE
012219Abl_EJ2,38,I,23196,112.61,323.8,31.367,20.564,4.77E+05,156.52,3.63E+06,485.6,1.13E+07,EPI
012219Abl_EJ2,39,I,21349,42.829,221.39,34.608,23.147,4.94E+05,175.42,3.74E+06,457.14,9.76E+06,EPI
012219Abl_EJ2,40,I,11779,105.25,216.83,34.347,34.468,4.06E+05,181.87,2.14E+06,429.07,5.05E+06,PRE
012219Abl_EJ2,41,I,16385,132.29,264.56,33.651,27.984,4.59E+05,146.33,2.40E+06,335.55,5.50E+06,DP
012219Abl_EJ2,42,I,15214,154.86,382.38,35.04,18.722,2.85E+05,179.21,2.73E+06,489.88,7.45E+06,TE
012219Abl_EJ2,43,I,14925,77.95,160.78,36.934,32.806,4.90E+05,268.79,4.01E+06,331.35,4.95E+06,PRE
012219Abl_EJ2,44,I,19924,317.92,445.52,40.232,19.237,3.83E+05,271.22,5.40E+06,415.78,8.28E+06,TE
012219Abl_EJ2,45,M,27561,479.38,282.29,38.37,18.985,5.23E+05,116.66,3.22E+06,368.09,1.01E+07,TE
012219Abl_EJ2,46,I,12525,170.72,55.79,42.4,18.365,2.30E+05,185.78,2.33E+06,401.88,5.03E+06,TE
012219Abl_EJ2,47,I,14445,140.42,201.69,41.249,20.338,2.94E+05,134.06,1.94E+06,388.6,5.61E+06,EPI
012219Abl_EJ2,48,I,17410,407.18,67.173,45.65,18.843,3.28E+05,250.98,4.37E+06,277.14,4.83E+06,TE
012219Abl_EJ2,49,M,25753,60.103,321.41,43.983,17.947,4.62E+05,66.573,1.71E+06,360.04,9.27E+06,TE
012219Abl_EJ2,50,I,17590,113.14,101.34,45.14,18.988,3.34E+05,188.2,3.31E+06,367.89,6.47E+06,TE
012219Abl_EJ2,51,I,15871,87.079,259.5,43.798,23.817,3.78E+05,114.82,1.82E+06,348.26,5.53E+06,DP
012219Abl_EJ2,52,I,23428,138.9,319.43,43.417,19.474,4.56E+05,135.23,3.17E+06,426.57,9.99E+06,DP
012219Abl_EJ2,53,I,16442,115.07,147.39,45.273,24.166,3.97E+05,168.38,2.77E+06,392.8,6.46E+06,DP
012219Abl_EJ2,54,I,12648,421.11,405.63,45.53,21.383,2.70E+05,328.21,4.15E+06,228.2,2.89E+06,TE
012219Abl_EJ2,55,I,11028,269.5,19.05,46.737,18.452,2.03E+05,194.07,2.14E+06,322.41,3.56E+06,TE
012219Abl_EJ2,57,I,13699,36.606,222.78,47.094,18.125,2.48E+05,98.551,1.35E+06,416.83,5.71E+06,TE
012219Abl_EJ2,58,I,19330,87.581,198.82,49.853,25.367,4.90E+05,150.44,2.91E+06,331.41,6.41E+06,DP
012219Abl_EJ2,59,I,27324,183.65,386.87,50.888,17.928,4.90E+05,106.03,2.90E+06,360.68,9.86E+06,TE
012219Abl_EJ2,60,M,46190,454.23,226.36,51.527,18.247,8.43E+05,102.98,4.76E+06,359.67,1.66E+07,TE
012219Abl_EJ2,61,I,19100,129.48,251.85,51.261,19.283,3.68E+05,96.665,1.85E+06,319.96,6.11E+06,EPI
012219Abl_EJ2,62,I,11928,436.9,120.69,57.136,18.309,2.18E+05,167.24,1.99E+06,368.81,4.40E+06,TE
012219Abl_EJ2,63,I,19992,360.3,405.34,58.749,18.162,3.63E+05,176.09,3.52E+06,465.4,9.30E+06,TE
012219Abl_EJ2,64,I,23671,137.6,167.24,59.254,17.953,4.25E+05,99.782,2.36E+06,346.32,8.20E+06,TE
012219Abl_EJ2,65,I,12538,432.01,335.11,60.491,19.101,2.39E+05,106.02,1.33E+06,553.37,6.94E+06,TE
012219Abl_EJ2,66,I,18751,133.2,295.6,60.973,17.682,3.32E+05,75.988,1.42E+06,353.64,6.63E+06,TE
