Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
010719Abl_EH1,1,I,19573,274.92,282.34,4.4241,18.05,3.53E+05,49.524,9.69E+05,148.46,2.91E+06,TE
010719Abl_EH1,2,I,22658,331.3,222.88,5.9444,17.764,4.02E+05,40.336,9.14E+05,125.4,2.84E+06,TE
010719Abl_EH1,3,I,17792,209.55,254.32,5.9778,18.161,3.23E+05,51.349,9.14E+05,162.22,2.89E+06,TE
010719Abl_EH1,4,I,34504,222.53,183.52,6.7964,18.457,6.37E+05,50.934,1.76E+06,132.89,4.59E+06,TE
010719Abl_EH1,5,I,36499,205.97,347.29,8.2555,18.101,6.61E+05,47.969,1.75E+06,133.11,4.86E+06,TE
010719Abl_EH1,6,I,30724,123.05,243.59,7.8441,18.576,5.71E+05,49.958,1.53E+06,166.45,5.11E+06,TE
010719Abl_EH1,8,M,37264,167.25,295.21,13.036,30.291,1.13E+06,40.393,1.51E+06,132.96,4.95E+06,PRE
010719Abl_EH1,9,I,52681,344.1,131.37,9.9578,17.942,9.45E+05,41.98,2.21E+06,131.76,6.94E+06,TE
010719Abl_EH1,10,I,36708,408.41,242.41,11.065,18.644,6.84E+05,47.685,1.75E+06,133.1,4.89E+06,TE
010719Abl_EH1,13,I,43852,341.06,364.9,10.357,17.629,7.73E+05,60.846,2.67E+06,152.17,6.67E+06,TE
010719Abl_EH1,14,I,22435,156.69,218.04,16.792,28.937,6.49E+05,51.396,1.15E+06,144.56,3.24E+06,DP
010719Abl_EH1,15,I,35439,163.36,138.04,14.746,18.074,6.41E+05,46.964,1.66E+06,148.3,5.26E+06,TE
010719Abl_EH1,16,I,37507,253.07,91.398,17.743,18.073,6.78E+05,51.685,1.94E+06,124.88,4.68E+06,TE
010719Abl_EH1,17,I,40504,71.742,274.33,13.594,19.444,7.88E+05,44.455,1.80E+06,156.28,6.33E+06,TE
010719Abl_EH1,18,I,19891,114.76,166.87,21.529,28.021,5.57E+05,52.263,1.04E+06,203.49,4.05E+06,DP
010719Abl_EH1,20,I,58859,190.09,407.28,16.376,17.848,1.05E+06,36.352,2.14E+06,186.5,1.10E+07,TE
010719Abl_EH1,23,I,12392,132.23,253.6,25.265,53.733,6.66E+05,45.197,5.60E+05,141.35,1.75E+06,PRE
010719Abl_EH1,24,I,18254,98.646,317.49,23.888,22.16,4.05E+05,41.834,7.64E+05,150.04,2.74E+06,DP
010719Abl_EH1,25,I,39042,404.62,110.39,28.082,17.788,6.94E+05,36.296,1.42E+06,164.3,6.41E+06,TE
010719Abl_EH1,26,I,30412,455.42,199,23.774,17.704,5.38E+05,44.893,1.37E+06,118.12,3.59E+06,TE
010719Abl_EH1,27,I,13079,129.21,206.41,27.333,39.375,5.15E+05,44.13,5.77E+05,179.11,2.34E+06,PRE
010719Abl_EH1,28,I,15728,147.86,306.66,26.115,36.564,5.75E+05,39.543,6.22E+05,143.44,2.26E+06,PRE
010719Abl_EH1,29,I,38135,424.88,356.62,29.801,17.684,6.74E+05,39.577,1.51E+06,131.58,5.02E+06,TE
010719Abl_EH1,30,I,23449,147,377.45,28.982,32.09,7.52E+05,36.713,8.61E+05,172.24,4.04E+06,PRE
010719Abl_EH1,31,I,14079,72.623,261.5,29.717,57.918,8.15E+05,48.863,6.88E+05,144.24,2.03E+06,PRE
010719Abl_EH1,32,I,36528,462,294.52,32.628,17.748,6.48E+05,39.329,1.44E+06,158.63,5.79E+06,TE
010719Abl_EH1,33,I,24274,82.04,150.52,33.213,17.804,4.32E+05,50.356,1.22E+06,119.31,2.90E+06,TE
010719Abl_EH1,34,I,21488,63.205,214.74,32.943,21.691,4.66E+05,38.213,8.21E+05,151.62,3.26E+06,DP
010719Abl_EH1,35,I,31732,66.206,341.48,35.039,17.82,5.65E+05,42.004,1.33E+06,131.27,4.17E+06,TE
010719Abl_EH1,36,I,5280,117.4,333.32,34.011,20.609,1.09E+05,35.265,1.86E+05,125.29,6.62E+05,DP
010719Abl_EH1,37,I,32945,146.14,103.03,37.321,17.753,5.85E+05,42.733,1.41E+06,94.001,3.10E+06,TE
010719Abl_EH1,38,I,16700,113.63,219.48,37.63,27.113,4.53E+05,35.373,5.91E+05,172.15,2.87E+06,DP
010719Abl_EH1,39,I,23085,116.35,283.22,39.584,33.819,7.81E+05,37.266,8.60E+05,159.66,3.69E+06,PRE
010719Abl_EH1,40,I,58884,248.48,56.662,37.289,17.715,1.04E+06,32.078,1.89E+06,121.89,7.18E+06,TE
010719Abl_EH1,41,I,29249,174.44,416.25,40.712,17.537,5.13E+05,44.255,1.29E+06,118.42,3.46E+06,TE
010719Abl_EH1,43,I,27004,128.71,154.91,44.054,17.495,4.72E+05,41.586,1.12E+06,135.2,3.65E+06,EPI
010719Abl_EH1,44,I,17168,58.193,273.54,40.135,22.531,3.87E+05,39.314,6.75E+05,151.11,2.59E+06,DP
010719Abl_EH1,45,I,29679,321.65,441.77,41.073,17.535,5.20E+05,55.516,1.65E+06,153.14,4.54E+06,TE
