Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052119Abl_FC7,20,I,16080,392.74,363.66,15.516,22.358,3.60E+05,254.03,4.08E+06,350.86,5.64E+06,F
052119Abl_FC7,21,I,10537,149.27,296.8,18.622,21.962,2.31E+05,215.27,2.27E+06,288.5,3.04E+06,F
052119Abl_FC7,22,I,11110,86.57,332.91,19.916,22.79,2.53E+05,328.96,3.65E+06,438.55,4.87E+06,F
052119Abl_FC7,23,I,15750,85.19,244.22,20.481,23.716,3.74E+05,271.71,4.28E+06,420.02,6.62E+06,F
052119Abl_FC7,24,I,12411,348.23,411.73,21.996,22.886,2.84E+05,349.83,4.34E+06,425.06,5.28E+06,F
052119Abl_FC7,25,I,8468,166.64,180.55,22.386,22.624,1.92E+05,316.21,2.68E+06,332.38,2.81E+06,F
052119Abl_FC7,26,I,17568,96.068,176.82,24.423,22.462,3.95E+05,236.56,4.16E+06,342.04,6.01E+06,F
052119Abl_FC7,27,M,4056,47.193,244.67,25.183,21.721,88100,164.84,6.69E+05,425.67,1.73E+06,F
052119Abl_FC7,28,I,10555,286.61,445.12,27.965,23.575,2.49E+05,465.97,4.92E+06,428.08,4.52E+06,F
052119Abl_FC7,29,I,12105,144.82,259.51,27.85,20.868,2.53E+05,133.67,1.62E+06,363.21,4.40E+06,F
052119Abl_FC7,30,I,1995,110.61,232.84,27.251,21.408,42709,220.61,4.40E+05,416.52,8.31E+05,F
052119Abl_FC7,31,I,7272,80.947,300.65,29.617,21.467,1.56E+05,159.24,1.16E+06,280.54,2.04E+06,F
052119Abl_FC7,32,I,15388,128.06,338.91,30.822,21.515,3.31E+05,164.73,2.53E+06,304.07,4.68E+06,T
052119Abl_FC7,33,I,8677,147.93,394.23,30.883,21.86,1.90E+05,215.88,1.87E+06,283.87,2.46E+06,F
052119Abl_FC7,34,I,8969,416.63,109.85,31.717,22.372,2.01E+05,257.23,2.31E+06,319.6,2.87E+06,F
052119Abl_FC7,35,I,14080,146.43,117.43,32.681,22.414,3.16E+05,231,3.25E+06,405.14,5.70E+06,F
052119Abl_FC7,36,I,13597,102.72,209.86,31.623,21.349,2.90E+05,193.39,2.63E+06,272.39,3.70E+06,T
052119Abl_FC7,37,I,3956,87.514,358.09,31.084,28.048,1.11E+05,123.51,4.89E+05,329.81,1.30E+06,F
052119Abl_FC7,38,I,10584,145.57,204.69,34.142,21.07,2.23E+05,142.46,1.51E+06,341.37,3.61E+06,F
052119Abl_FC7,39,M,19470,104.83,154.89,34.615,22.102,4.30E+05,123.98,2.41E+06,338.05,6.58E+06,T
052119Abl_FC7,40,M,11875,57.289,162.74,35.083,21.46,2.55E+05,110.63,1.31E+06,406.56,4.83E+06,F
052119Abl_FC7,41,I,8879,70.295,264.1,35.018,21.837,1.94E+05,141.72,1.26E+06,332.61,2.95E+06,F
052119Abl_FC7,42,I,19238,482.24,297.27,41.526,22.149,4.26E+05,247.23,4.76E+06,399.9,7.69E+06,F
052119Abl_FC7,43,I,14584,347.58,54.66,42.543,22.237,3.24E+05,206.03,3.00E+06,424.76,6.19E+06,F
052119Abl_FC7,44,I,17792,62.165,215.21,41.168,21.761,3.87E+05,170.07,3.03E+06,395.47,7.04E+06,T
052119Abl_FC7,45,I,13400,120.88,315.35,41.183,20.821,2.79E+05,132.98,1.78E+06,327.32,4.39E+06,T
052119Abl_FC7,46,I,10502,96.263,283.15,40.751,20.875,2.19E+05,122.96,1.29E+06,277.31,2.91E+06,F
052119Abl_FC7,47,I,10442,48.777,295.01,41.598,21.517,2.25E+05,152.01,1.59E+06,301.59,3.15E+06,F
052119Abl_FC7,48,I,13501,398.21,427.34,44.125,21.524,2.91E+05,180.08,2.43E+06,448.05,6.05E+06,F
052119Abl_FC7,50,M,29375,94.286,363.76,48.18,21.114,6.20E+05,79.566,2.34E+06,235.85,6.93E+06,F
052119Abl_FC7,52,I,11538,460.65,138.02,49.433,21.506,2.48E+05,155.49,1.79E+06,401.75,4.64E+06,F
052119Abl_FC7,53,M,27871,191.89,444.65,48.83,21.268,5.93E+05,87.275,2.43E+06,361.3,1.01E+07,F
052119Abl_FC7,55,I,10469,228.49,47.585,51.548,21.603,2.26E+05,204.86,2.14E+06,378.41,3.96E+06,F
052119Abl_FC7,56,I,9557,124.76,109.14,52.63,21.229,2.03E+05,140.55,1.34E+06,314.6,3.01E+06,F
052119Abl_FC7,57,I,8174,58.921,239.3,51.064,20.962,1.71E+05,107.91,8.82E+05,303.58,2.48E+06,T
052119Abl_FC7,59,M,9508,99.766,247.74,52.219,20.416,1.94E+05,70.274,6.68E+05,248.84,2.37E+06,F
052119Abl_FC7,60,I,8958,299.36,470.65,54.058,22.186,1.99E+05,282.48,2.53E+06,201.52,1.81E+06,F
052119Abl_FC7,61,I,8542,97.089,317.8,55.38,20.759,1.77E+05,77.544,6.62E+05,309.11,2.64E+06,F
052119Abl_FC7,62,I,10103,60.535,198.47,54.526,21.163,2.14E+05,134.81,1.36E+06,329.65,3.33E+06,F
052119Abl_FC7,63,I,15470,379.33,69.091,63.479,21.05,3.26E+05,120.94,1.87E+06,198.37,3.07E+06,F
052119Abl_FC7,64,I,13535,97.01,352.62,65.567,20.484,2.77E+05,94.912,1.28E+06,317.04,4.29E+06,F
052119Abl_FC7,65,I,12976,353.97,453.54,65.647,21.112,2.74E+05,146.9,1.91E+06,296.99,3.85E+06,F
052119Abl_FC7,66,I,19008,468.13,164.97,67.287,21.395,4.07E+05,125.05,2.38E+06,190.38,3.62E+06,F
052119Abl_FC7,67,I,10657,86.835,212.78,69.077,20.546,2.19E+05,124.44,1.33E+06,297.64,3.17E+06,F
052119Abl_FC7,68,I,20719,487.48,280.92,69.149,21.208,4.39E+05,163.01,3.38E+06,262.65,5.44E+06,F
052119Abl_FC7,69,I,15319,416.59,409.01,70.43,21.151,3.24E+05,142.98,2.19E+06,270.3,4.14E+06,F
052119Abl_FC7,70,I,15906,277.93,60.838,72.126,20.836,3.31E+05,91.524,1.46E+06,456.22,7.26E+06,F
052119Abl_FC7,71,I,21472,223.54,448.68,71.986,20.789,4.46E+05,84.426,1.81E+06,308.39,6.62E+06,F
052119Abl_FC7,72,I,21106,145.54,113.52,72.938,20.368,4.30E+05,65.667,1.39E+06,319.04,6.73E+06,F
052119Abl_FC7,73,I,10240,381.88,94.248,78.157,20.803,2.13E+05,119.9,1.23E+06,452,4.63E+06,F
052119Abl_FC7,74,I,9210,442.59,170.1,83.614,20.509,1.89E+05,125.69,1.16E+06,572.02,5.27E+06,F
052119Abl_FC7,75,I,18784,318.97,431.63,85.064,20.248,3.80E+05,82.602,1.55E+06,461.21,8.66E+06,F
052119Abl_FC7,76,I,11221,442,335.35,85.535,20.764,2.33E+05,131.02,1.47E+06,555.2,6.23E+06,F
052119Abl_FC7,77,I,15028,207.66,115.51,86.899,20.264,3.05E+05,75.559,1.14E+06,390.01,5.86E+06,F
052119Abl_FC7,78,I,12119,311.71,98.063,86.239,20.272,2.46E+05,110.56,1.34E+06,485.41,5.88E+06,F
052119Abl_FC7,79,I,11137,444.77,231.53,89.897,20.76,2.31E+05,120.34,1.34E+06,482.06,5.37E+06,F
052119Abl_FC7,80,I,29479,123.93,265.21,90.123,19.877,5.86E+05,57.781,1.70E+06,254.85,7.51E+06,F
052119Abl_FC7,81,I,12462,384.83,162.97,93.818,20.302,2.53E+05,149.14,1.86E+06,334.68,4.17E+06,F
052119Abl_FC7,82,I,23930,198.64,370.11,93.292,19.895,4.76E+05,78.986,1.89E+06,430.21,1.03E+07,F
052119Abl_FC7,83,M,34653,267.42,166.53,101.47,20.172,6.99E+05,61.556,2.13E+06,446.49,1.55E+07,F
052119Abl_FC7,84,I,18774,395.21,244.8,101,20.4,3.83E+05,90.282,1.70E+06,476.44,8.94E+06,F
052119Abl_FC7,85,I,27863,331.57,339.57,102.33,20.266,5.65E+05,102.44,2.85E+06,473.69,1.32E+07,F
052119Abl_FC7,86,I,23147,216.62,240.79,103.16,20.273,4.69E+05,93.11,2.16E+06,431.32,9.98E+06,F
052119Abl_FC7,87,I,9174,306.06,230.3,104.71,20.439,1.88E+05,149.5,1.37E+06,427.14,3.92E+06,F
