Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
050819Abl_EZ2,1,I,18063,328.73,255.68,4.9958,25.219,4.56E+05,633.04,1.14E+07,1232.9,2.23E+07,
050819Abl_EZ2,2,I,12488,211.69,225.97,5.5568,24.559,3.07E+05,546.01,6.82E+06,1203.5,1.50E+07,
050819Abl_EZ2,3,I,16952,255.7,304.94,6.2423,24.594,4.17E+05,570.24,9.67E+06,1241.8,2.11E+07,
050819Abl_EZ2,4,I,19784,265.03,222.05,8.3706,23.491,4.65E+05,477.2,9.44E+06,1323.5,2.62E+07,
050819Abl_EZ2,5,I,45572,133.02,218.86,9.3284,23.006,1.05E+06,347.92,1.59E+07,1342,6.12E+07,
050819Abl_EZ2,6,I,20221,260.1,164.49,9.2534,24.099,4.87E+05,521.7,1.05E+07,1330.7,2.69E+07,
050819Abl_EZ2,7,I,16935,334.75,192.43,11.14,24.035,4.07E+05,590.41,1.00E+07,1448.1,2.45E+07,
050819Abl_EZ2,8,I,17087,180.82,271.21,11.713,22.458,3.84E+05,353.43,6.04E+06,1203.9,2.06E+07,
050819Abl_EZ2,9,I,16899,311.19,275.91,14.52,23.202,3.92E+05,447.2,7.56E+06,1286,2.17E+07,
050819Abl_EZ2,10,I,21826,380.89,242.22,15.019,24.414,5.33E+05,714.18,1.56E+07,1326.8,2.90E+07,
050819Abl_EZ2,11,M,23548,240.73,346.46,17.102,21.481,5.06E+05,164.87,3.88E+06,1252.9,2.95E+07,
050819Abl_EZ2,12,I,23364,344.67,334.71,17.216,24.213,5.66E+05,617.16,1.44E+07,1300.3,3.04E+07,
050819Abl_EZ2,14,I,18231,262.06,197.93,21.101,22.687,4.14E+05,434.81,7.93E+06,1337.4,2.44E+07,
050819Abl_EZ2,16,M,15460,262.92,266.13,25.252,20.832,3.22E+05,150.44,2.33E+06,1257,1.94E+07,
050819Abl_EZ2,18,I,17376,234.46,154.3,25.61,22.512,3.91E+05,453.88,7.89E+06,1282,2.23E+07,
050819Abl_EZ2,19,I,20007,316.86,180.55,26.987,22.813,4.56E+05,483.18,9.67E+06,1295.1,2.59E+07,
050819Abl_EZ2,20,I,48298,150.87,187.74,28.732,21.77,1.05E+06,281.36,1.36E+07,1253.2,6.05E+07,
050819Abl_EZ2,21,I,20736,287,375.29,28.132,23.443,4.86E+05,524.41,1.09E+07,1312.2,2.72E+07,
050819Abl_EZ2,23,M,25210,212.55,328.1,28.098,21.071,5.31E+05,131.28,3.31E+06,1285.5,3.24E+07,
050819Abl_EZ2,25,I,11288,339.38,303.42,30.575,22.837,2.58E+05,426.33,4.81E+06,1190.8,1.34E+07,
050819Abl_EZ2,26,I,25265,394.98,293.54,36.163,21.754,5.50E+05,333.6,8.43E+06,1249.6,3.16E+07,
050819Abl_EZ2,27,I,26012,332.9,356.46,40.606,22.035,5.73E+05,361.67,9.41E+06,1232.9,3.21E+07,
050819Abl_EZ2,28,I,28060,265.52,322.7,43.54,21.178,5.94E+05,249.47,7.00E+06,1170.1,3.28E+07,
050819Abl_EZ2,29,I,29181,278.97,190.56,42.189,21.207,6.19E+05,273.39,7.98E+06,1189.2,3.47E+07,
050819Abl_EZ2,31,I,36863,364.57,219.82,43.536,21.661,7.98E+05,210.27,7.75E+06,1136.4,4.19E+07,
050819Abl_EZ2,32,I,23886,316.17,276.68,45.153,20.908,4.99E+05,206.88,4.94E+06,1193.2,2.85E+07,
