Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
010719Abl_EH12,1,I,23592,218.33,217.73,6.2761,17.457,4.12E+05,39.817,9.39E+05,315.57,7.45E+06,
010719Abl_EH12,2,I,32748,208.38,295.37,6.6635,17.377,5.69E+05,43.197,1.41E+06,275.83,9.03E+06,
010719Abl_EH12,3,I,36097,354.84,212.85,6.8305,17.539,6.33E+05,34.124,1.23E+06,303.62,1.10E+07,
010719Abl_EH12,5,I,22774,118.1,266.56,6.6584,17.558,4.00E+05,38.969,8.87E+05,277.06,6.31E+06,
010719Abl_EH12,6,I,82404,367.29,328.5,9.2124,17.483,1.44E+06,31.522,2.60E+06,295.69,2.44E+07,
010719Abl_EH12,7,I,67470,288.49,391.05,9.9638,17.474,1.18E+06,32.734,2.21E+06,281.78,1.90E+07,
010719Abl_EH12,8,I,60985,220.02,135.27,10.924,17.452,1.06E+06,34.015,2.07E+06,258.44,1.58E+07,
010719Abl_EH12,9,I,29603,155.16,203.53,12.248,17.827,5.28E+05,59,1.75E+06,402.72,1.19E+07,
010719Abl_EH12,10,I,16616,153.96,259.49,14.454,17.649,2.93E+05,37.266,6.19E+05,255.73,4.25E+06,
010719Abl_EH12,11,I,66759,187.49,380.07,14.163,17.458,1.17E+06,46.485,3.10E+06,279.79,1.87E+07,
010719Abl_EH12,12,I,81364,347.73,119.53,14.344,17.489,1.42E+06,31.239,2.54E+06,289.64,2.36E+07,
010719Abl_EH12,13,I,24242,88.951,210.46,10.915,17.633,4.27E+05,34.323,8.32E+05,286.35,6.94E+06,
010719Abl_EH12,14,I,30913,130.31,311.96,13.387,17.762,5.49E+05,33.002,1.02E+06,297.85,9.21E+06,
010719Abl_EH12,15,I,29772,134.64,152.02,15.641,17.692,5.27E+05,70.374,2.10E+06,281.01,8.37E+06,
010719Abl_EH12,16,I,10342,85.476,256.03,17.765,17.979,1.86E+05,43.886,4.54E+05,333.3,3.45E+06,
010719Abl_EH12,17,I,35530,458.25,280.11,15.078,17.63,6.26E+05,61.252,2.18E+06,343.66,1.22E+07,
010719Abl_EH12,18,I,18091,68.918,297.69,17.321,17.562,3.18E+05,46.737,8.46E+05,296.24,5.36E+06,
010719Abl_EH12,19,I,28878,462.65,204.18,21.298,17.685,5.11E+05,36.416,1.05E+06,263.82,7.62E+06,
