Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
092319Abl_FK5,1,I,9599,196.79,223.32,4.2249,22.76,2.18E+05,206.13,1.98E+06,277.32,2.66E+06,TE,F
092319Abl_FK5,2,I,12574,134.56,202.32,5.4244,22.859,2.87E+05,167.76,2.11E+06,276.73,3.48E+06,TE,F
092319Abl_FK5,3,I,11568,248.99,236.87,6.147,22.941,2.65E+05,189.47,2.19E+06,272.09,3.15E+06,TE,F
092319Abl_FK5,4,I,12108,218.71,317.78,5.4413,23.168,2.81E+05,181.72,2.20E+06,317.26,3.84E+06,TE,F
092319Abl_FK5,5,I,19345,92.769,231.75,8.6404,22.692,4.39E+05,116.99,2.26E+06,290.17,5.61E+06,TE,F
092319Abl_FK5,6,M,12961,167.84,183.65,10.499,25.308,3.28E+05,108.54,1.41E+06,292.94,3.80E+06,DP,F
092319Abl_FK5,7,I,12422,286.94,269.2,9.0295,22.247,2.76E+05,159.86,1.99E+06,313.3,3.89E+06,TE,F
092319Abl_FK5,9,I,20484,131.9,321.35,10.824,22.113,4.53E+05,127.6,2.61E+06,333.13,6.82E+06,TE,F
092319Abl_FK5,11,I,15081,201.78,295.58,13.151,23.35,3.52E+05,174.09,2.63E+06,340.47,5.13E+06,EPI,T
092319Abl_FK5,12,I,10348,247.16,151.19,14.29,22.4,2.32E+05,223.72,2.32E+06,308.79,3.20E+06,TE,F
092319Abl_FK5,13,M,9912,209.32,189.07,15.212,31.133,3.09E+05,88.355,8.76E+05,320.2,3.17E+06,PRE,F
092319Abl_FK5,14,I,29123,294.86,350.47,14.338,22.57,6.57E+05,147.76,4.30E+06,291.15,8.48E+06,TE,F
092319Abl_FK5,15,I,13558,129.5,149.04,16.053,22.551,3.06E+05,141.76,1.92E+06,314.01,4.26E+06,TE,F
092319Abl_FK5,16,I,10368,345.92,281.61,15.341,22.461,2.33E+05,177.54,1.84E+06,289.27,3.00E+06,TE,F
092319Abl_FK5,17,I,8601,214.94,239.88,17.136,24.937,2.14E+05,117.44,1.01E+06,306.43,2.64E+06,DP,T
092319Abl_FK5,18,I,9787,189.85,124.24,18.258,22.49,2.20E+05,186.98,1.83E+06,308.44,3.02E+06,TE,F
092319Abl_FK5,19,I,30988,389.23,231.31,17.721,22.591,7.00E+05,172.1,5.33E+06,289.9,8.98E+06,TE,F
092319Abl_FK5,20,I,13627,100.33,191.73,18.941,43.537,5.93E+05,121.51,1.66E+06,288.46,3.93E+06,PRE,F
092319Abl_FK5,21,I,14761,189.29,350.91,18.883,22.355,3.30E+05,126.34,1.86E+06,308.36,4.55E+06,TE,F
092319Abl_FK5,22,I,20971,92.737,266.95,19.168,36.405,7.63E+05,84.424,1.77E+06,309.51,6.49E+06,PRE,F
092319Abl_FK5,23,I,13908,78.595,324.23,22.518,21.616,3.01E+05,116.47,1.62E+06,350.23,4.87E+06,TE,F
092319Abl_FK5,24,I,19494,351.6,149.75,24.1,22.797,4.44E+05,276.96,5.40E+06,307.62,6.00E+06,TE,F
092319Abl_FK5,25,I,23154,154.2,177.8,24.478,44.941,1.04E+06,168.64,3.90E+06,284.97,6.60E+06,PRE,F
092319Abl_FK5,26,I,18493,186.12,248.05,23.792,21.639,4.00E+05,83.894,1.55E+06,296.02,5.47E+06,EPI,T
092319Abl_FK5,27,I,17188,284.12,129.6,25.038,23.334,4.01E+05,181.08,3.11E+06,324.62,5.58E+06,TE,F
092319Abl_FK5,28,I,14303,352.36,361.36,24.666,22.485,3.22E+05,206.91,2.96E+06,310.35,4.44E+06,TE,F
092319Abl_FK5,29,I,18542,35.12,220.73,24.547,22.732,4.22E+05,94.676,1.76E+06,311.06,5.77E+06,TE,F
092319Abl_FK5,31,I,9453,108.49,129.65,27.431,21.982,2.08E+05,135.49,1.28E+06,285.46,2.70E+06,TE,F
092319Abl_FK5,33,I,16910,131.01,325.79,27.939,23.727,4.01E+05,98.65,1.67E+06,323.18,5.46E+06,DP,T
092319Abl_FK5,35,M,8846,222.97,126.71,26.903,30.375,2.69E+05,90.29,7.99E+05,304.77,2.70E+06,PRE,F
092319Abl_FK5,36,I,7305,137.57,274.52,27.949,23.491,1.72E+05,74.723,5.46E+05,319.77,2.34E+06,EPI,T
092319Abl_FK5,37,I,15387,236.33,206.4,27.961,26.345,4.05E+05,79.534,1.22E+06,317.01,4.88E+06,DP,T
092319Abl_FK5,38,I,19069,274.25,381.22,28.85,21.596,4.12E+05,85.394,1.63E+06,317.92,6.06E+06,TE,F
092319Abl_FK5,39,I,15583,66.46,259.65,31.561,25.696,4.00E+05,83.337,1.30E+06,258.46,4.03E+06,DP,T
092319Abl_FK5,40,M,16288,184.12,131.51,33.602,22.227,3.62E+05,85.04,1.39E+06,289.74,4.72E+06,EPI,T
092319Abl_FK5,41,I,14155,437.14,178.84,33.369,24.21,3.43E+05,183.66,2.60E+06,327.73,4.64E+06,TE,F
092319Abl_FK5,42,I,11962,94.378,210.24,32.639,40.877,4.89E+05,99.435,1.19E+06,295.2,3.53E+06,PRE,F
092319Abl_FK5,43,I,11762,194.11,213.35,33.892,21.586,2.54E+05,76.299,8.97E+05,273.68,3.22E+06,EPI,T
092319Abl_FK5,44,I,23353,209.49,293.78,32.893,22.354,5.22E+05,60.016,1.40E+06,326.26,7.62E+06,EPI,T
092319Abl_FK5,45,I,12798,197.77,364.53,34.144,21.257,2.72E+05,77.346,9.90E+05,308.23,3.94E+06,TE,F
092319Abl_FK5,46,I,12914,84.886,307.71,35.248,24.001,3.10E+05,78.247,1.01E+06,241.96,3.12E+06,DP,T
092319Abl_FK5,47,I,11944,228.09,106.7,35.208,21.537,2.57E+05,129.6,1.55E+06,298.79,3.57E+06,TE,F
092319Abl_FK5,48,I,12511,465.2,280.23,39.492,22.516,2.82E+05,248.46,3.11E+06,300.27,3.76E+06,TE,F
092319Abl_FK5,49,I,15369,167.72,328.04,38.854,23.915,3.68E+05,71.444,1.10E+06,321.68,4.94E+06,DP,T
092319Abl_FK5,50,M,16881,139.84,153.17,39.438,21.875,3.69E+05,76.343,1.29E+06,281.21,4.75E+06,EPI,F
092319Abl_FK5,52,I,9476,291.34,378.71,38.8,21.245,2.01E+05,113.58,1.08E+06,310.66,2.94E+06,TE,F
092319Abl_FK5,53,I,17987,221.91,164.44,41.852,25.294,4.55E+05,85.853,1.54E+06,295.7,5.32E+06,DP,T
092319Abl_FK5,55,I,23333,60.69,290.05,43.454,21.181,4.94E+05,77.733,1.81E+06,280.78,6.55E+06,TE,F
092319Abl_FK5,56,I,14219,120.95,342.04,42.13,21.034,2.99E+05,81.565,1.16E+06,298.52,4.24E+06,TE,F
092319Abl_FK5,57,I,19108,86.34,187.84,44.999,21.345,4.08E+05,71.733,1.37E+06,288.15,5.51E+06,EPI,T
092319Abl_FK5,58,I,14370,416.9,360.92,44.787,21.687,3.12E+05,129.73,1.86E+06,296.08,4.25E+06,TE,F
092319Abl_FK5,59,I,25546,296.8,112.5,44.108,21.416,5.47E+05,81.651,2.09E+06,276.69,7.07E+06,TE,F
092319Abl_FK5,60,I,12746,209.36,241.81,45.654,23.105,2.94E+05,60.917,7.76E+05,317.33,4.04E+06,DP,T
092319Abl_FK5,61,I,13279,244.4,344.45,48.517,20.7,2.75E+05,53.385,7.09E+05,260.06,3.45E+06,TE,F
092319Abl_FK5,62,I,28687,157.05,202.68,48.887,26.225,7.52E+05,70.893,2.03E+06,255.38,7.33E+06,DP,T
092319Abl_FK5,63,I,20227,153.07,278.12,49.989,21.423,4.33E+05,58.726,1.19E+06,265.36,5.37E+06,EPI,F
092319Abl_FK5,64,I,20286,189.81,146.38,49.997,20.963,4.25E+05,71.603,1.45E+06,287.54,5.83E+06,TE,F
092319Abl_FK5,65,I,19105,457.2,205.32,51.522,22.041,4.21E+05,144.32,2.76E+06,230.94,4.41E+06,TE,F
092319Abl_FK5,66,I,17165,307.42,365.9,54.179,20.82,3.57E+05,60.223,1.03E+06,262.72,4.51E+06,TE,F
092319Abl_FK5,67,I,14281,202.67,308.17,54.889,20.714,2.96E+05,55.593,7.94E+05,289.61,4.14E+06,TE,F
092319Abl_FK5,68,I,30150,403.65,335.45,59.046,21.25,6.41E+05,87.168,2.63E+06,300.99,9.07E+06,TE,F
092319Abl_FK5,69,I,13201,233.11,267.21,57.552,20.716,2.73E+05,49.828,6.58E+05,247.75,3.27E+06,TE,F
092319Abl_FK5,70,I,20007,144.79,240.77,58.72,21.084,4.22E+05,53.842,1.08E+06,269.9,5.40E+06,TE,F
092319Abl_FK5,71,I,22838,253.09,183.66,62.642,20.566,4.70E+05,55.093,1.26E+06,268.83,6.14E+06,TE,F
092319Abl_FK5,72,I,11405,405.33,262.51,65.364,20.799,2.37E+05,84.618,9.65E+05,324.7,3.70E+06,TE,F
092319Abl_FK5,73,I,18343,376.65,191.04,65.52,20.899,3.83E+05,114.09,2.09E+06,349.01,6.40E+06,TE,F
092319Abl_FK5,74,I,11448,289.02,286.41,65.535,20.503,2.35E+05,63.403,7.26E+05,320.2,3.67E+06,TE,F
