Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021119Abl_EK7,1,I,27885,267.33,161.45,5.4879,18.728,5.22E+05,44.155,1.23E+06,432.18,1.21E+07,
021119Abl_EK7,2,I,10505,75.515,212.73,4.0852,19.449,2.04E+05,96.174,1.01E+06,388.55,4.08E+06,
021119Abl_EK7,3,I,7813,187.41,240.91,3.2638,18.9,1.48E+05,69.504,5.43E+05,384.25,3.00E+06,
021119Abl_EK7,4,I,12336,142.17,284.58,4.8656,19.596,2.42E+05,104.15,1.28E+06,380.22,4.69E+06,
021119Abl_EK7,6,I,14179,127.12,241.4,7.1239,19.425,2.75E+05,95.069,1.35E+06,453.69,6.43E+06,
021119Abl_EK7,7,I,15933,125.56,183.89,7.1119,19.461,3.10E+05,133.08,2.12E+06,555.87,8.86E+06,
021119Abl_EK7,8,I,22462,161.85,193.21,10.026,19.417,4.36E+05,131.09,2.94E+06,490.33,1.10E+07,
021119Abl_EK7,9,I,29812,311.19,356.13,7.7662,18.801,5.61E+05,52.363,1.56E+06,520,1.55E+07,
021119Abl_EK7,10,I,15068,150.56,353.9,5.1033,19.047,2.87E+05,49.475,7.45E+05,421.76,6.36E+06,
021119Abl_EK7,11,I,20686,71.002,246.52,8.813,19.62,4.06E+05,90.312,1.87E+06,479.66,9.92E+06,
021119Abl_EK7,12,I,37120,208.39,107.56,9.6168,19.001,7.05E+05,47.382,1.76E+06,542.9,2.02E+07,
021119Abl_EK7,13,I,17261,31.272,275.98,9.1683,19.288,3.33E+05,55.49,9.58E+05,516.18,8.91E+06,
021119Abl_EK7,14,I,27131,87.809,319.56,11.311,19.569,5.31E+05,82.233,2.23E+06,477.7,1.30E+07,
021119Abl_EK7,15,I,21783,134.84,337.7,15.403,19.077,4.16E+05,74.062,1.61E+06,424.72,9.25E+06,
021119Abl_EK7,16,I,20353,141.59,272.46,16.875,19.225,3.91E+05,59.627,1.21E+06,368.08,7.49E+06,
021119Abl_EK7,17,I,32319,380.44,131.9,11.964,19.036,6.15E+05,45.055,1.46E+06,461.88,1.49E+07,
021119Abl_EK7,18,I,18900,84.546,168.14,16.973,19.401,3.67E+05,72.366,1.37E+06,418.32,7.91E+06,
021119Abl_EK7,19,I,18112,150.3,127.81,19.786,18.967,3.44E+05,65.235,1.18E+06,454.44,8.23E+06,
021119Abl_EK7,20,I,7016,78.028,261,19.099,19.076,1.34E+05,118.88,8.34E+05,489.47,3.43E+06,
021119Abl_EK7,21,I,20010,165.36,346.1,22.484,18.808,3.76E+05,68.449,1.37E+06,439.15,8.79E+06,
021119Abl_EK7,22,I,17526,92.113,223.01,21.622,19.13,3.35E+05,93.395,1.64E+06,361.94,6.34E+06,
021119Abl_EK7,23,I,17585,203.49,395.19,20.004,18.936,3.33E+05,100.13,1.76E+06,533.79,9.39E+06,
021119Abl_EK7,24,I,23564,296.9,51.903,21.79,19.065,4.49E+05,52.579,1.24E+06,457.59,1.08E+07,
021119Abl_EK7,25,I,11495,218.14,56.734,18.915,23.383,2.69E+05,42.424,4.88E+05,495.65,5.70E+06,
021119Abl_EK7,26,I,13305,115.95,105.79,25.857,19.08,2.54E+05,94.094,1.25E+06,616.38,8.20E+06,
021119Abl_EK7,27,I,57298,434.45,317.66,23.747,19.042,1.09E+06,50.496,2.89E+06,530.42,3.04E+07,
021119Abl_EK7,28,I,13929,78.867,356.8,23.009,18.905,2.63E+05,48.28,6.73E+05,551.91,7.69E+06,
021119Abl_EK7,29,I,57677,368.66,393.57,23.433,18.85,1.09E+06,34.434,1.99E+06,436.16,2.52E+07,
021119Abl_EK7,30,I,19471,124.92,182.59,26.736,18.774,3.66E+05,67.618,1.32E+06,525.4,1.02E+07,
021119Abl_EK7,31,I,14557,34.739,258.86,25.423,19.561,2.85E+05,73.314,1.07E+06,459.89,6.69E+06,
021119Abl_EK7,32,I,19285,124.22,384.77,27.576,18.826,3.63E+05,51.099,9.85E+05,420.08,8.10E+06,
021119Abl_EK7,33,I,32476,472.97,234.02,27.896,19.016,6.18E+05,57.934,1.88E+06,405.58,1.32E+07,
021119Abl_EK7,34,I,6340,88.457,298.73,26.315,18.681,1.18E+05,50.793,3.22E+05,504.11,3.20E+06,
021119Abl_EK7,35,I,19908,50.818,323.82,28.737,18.979,3.78E+05,55.03,1.10E+06,460.36,9.16E+06,
021119Abl_EK7,36,I,19609,62.426,198.52,30.659,19.439,3.81E+05,105.78,2.07E+06,416.03,8.16E+06,
021119Abl_EK7,38,I,8794,7.1086,280.86,33.871,19.177,1.69E+05,46.768,4.11E+05,404.57,3.56E+06,
021119Abl_EK7,39,I,19074,126.77,326.67,32.651,18.605,3.55E+05,60.104,1.15E+06,394.93,7.53E+06,
021119Abl_EK7,40,I,19681,404.13,67.112,31.006,19.121,3.76E+05,57.605,1.13E+06,409.26,8.05E+06,
021119Abl_EK7,41,I,15107,83.996,148.62,35.654,19.388,2.93E+05,47.017,7.10E+05,469.61,7.09E+06,
021119Abl_EK7,42,I,18673,133.1,423.75,33.304,18.911,3.53E+05,51.806,9.67E+05,553.91,1.03E+07,
021119Abl_EK7,43,I,1223,56.89,154.47,32.93,18.442,22554,51.136,62539,492.81,6.03E+05,
021119Abl_EK7,44,I,20638,113.67,265.62,35.922,18.534,3.83E+05,54.1,1.12E+06,341.37,7.05E+06,
021119Abl_EK7,45,I,30597,444.45,115.73,36.74,18.767,5.74E+05,40.088,1.23E+06,573.12,1.75E+07,
021119Abl_EK7,46,I,5344,71.533,251.5,35.05,18.62,99505,50.018,2.67E+05,429.64,2.30E+06,
021119Abl_EK7,47,I,23299,48.865,291.98,41.484,18.606,4.34E+05,48.68,1.13E+06,433.36,1.01E+07,
021119Abl_EK7,48,I,23662,98.417,373.21,43.444,18.347,4.34E+05,62.513,1.48E+06,485.72,1.15E+07,
021119Abl_EK7,49,I,27444,183.63,39.713,45.169,18.496,5.08E+05,41.676,1.14E+06,485.56,1.33E+07,
021119Abl_EK7,50,I,22593,330.86,14.866,44.884,18.815,4.25E+05,53.218,1.20E+06,424.07,9.58E+06,
021119Abl_EK7,51,I,30847,304.49,488.1,45.501,19.015,5.87E+05,59.385,1.83E+06,409.43,1.26E+07,
021119Abl_EK7,52,I,24604,54.389,172.33,47.708,18.516,4.56E+05,41.941,1.03E+06,373.21,9.18E+06,
021119Abl_EK7,53,I,15808,74.077,221.16,44.756,18.364,2.90E+05,40.465,6.40E+05,451.8,7.14E+06,
