Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FL1,1,I,28277,155.68,213.64,6.475,23.184,6.56E+05,462.58,1.31E+07,309.99,8.77E+06,F
100719Abl_FL1,2,I,18432,324.53,269.43,6.1085,23.916,4.41E+05,576,1.06E+07,319.85,5.90E+06,F
100719Abl_FL1,3,I,25839,253.5,119.78,9.0647,22.825,5.90E+05,384.27,9.93E+06,414.18,1.07E+07,F
100719Abl_FL1,4,I,25515,117.38,290.99,9.9172,24.826,6.33E+05,658.97,1.68E+07,336.69,8.59E+06,F
100719Abl_FL1,5,M,29813,199.26,285.12,13.393,21.602,6.44E+05,112.5,3.35E+06,311.99,9.30E+06,F
100719Abl_FL1,7,I,37824,253.73,172.59,14.29,23.197,8.77E+05,490.81,1.86E+07,361.43,1.37E+07,F
100719Abl_FL1,8,I,27923,277.57,283.23,13.713,23.361,6.52E+05,487.29,1.36E+07,324.19,9.05E+06,F
100719Abl_FL1,9,I,16095,153.24,396.03,14.934,24.658,3.97E+05,714.52,1.15E+07,366.53,5.90E+06,F
100719Abl_FL1,11,I,19361,281.92,358.85,18.757,24.534,4.75E+05,735.83,1.42E+07,391.46,7.58E+06,F
100719Abl_FL1,12,I,22140,152.44,158.72,20.215,22.702,5.03E+05,412.25,9.13E+06,358.97,7.95E+06,F
100719Abl_FL1,13,I,17350,205.34,140.03,25.325,22.189,3.85E+05,339.08,5.88E+06,355.76,6.17E+06,F
100719Abl_FL1,14,I,28682,117.02,210.76,25.927,22.178,6.36E+05,316.63,9.08E+06,318.55,9.14E+06,F
100719Abl_FL1,15,I,12657,64.59,226.01,27.27,22.973,2.91E+05,505.57,6.40E+06,339.42,4.30E+06,F
100719Abl_FL1,16,I,12053,261.85,289.04,26.666,22.223,2.68E+05,352.08,4.24E+06,345.92,4.17E+06,F
100719Abl_FL1,17,I,23572,178.67,98.494,31.45,22.464,5.30E+05,398.59,9.40E+06,339.43,8.00E+06,F
100719Abl_FL1,18,I,13637,233.66,375.85,30.016,22.009,3.00E+05,329.75,4.50E+06,327.36,4.46E+06,F
100719Abl_FL1,19,I,35373,205.97,219.19,33.671,21.278,7.53E+05,193.12,6.83E+06,347.2,1.23E+07,F
100719Abl_FL1,20,I,19666,79.475,330.14,32.294,21.824,4.29E+05,274.35,5.40E+06,371.37,7.30E+06,F
100719Abl_FL1,21,I,23685,407.39,141.12,37.336,21.954,5.20E+05,281.94,6.68E+06,277.61,6.58E+06,F
100719Abl_FL1,22,I,35012,129.99,272.75,33.69,21.711,7.60E+05,194.48,6.81E+06,307.74,1.08E+07,F
100719Abl_FL1,23,I,23513,171.57,349.94,36.266,21.581,5.07E+05,259.01,6.09E+06,291.33,6.85E+06,F
100719Abl_FL1,24,I,23590,227.31,152.76,36.498,21.342,5.03E+05,182.43,4.30E+06,332.71,7.85E+06,F
100719Abl_FL1,26,I,28450,146.31,193.73,41.719,21.243,6.04E+05,199.17,5.67E+06,325.69,9.27E+06,F
100719Abl_FL1,27,I,19486,293.72,376.24,43.915,21.201,4.13E+05,174.37,3.40E+06,302.9,5.90E+06,F
100719Abl_FL1,29,I,22671,176.15,144.42,49.836,21.302,4.83E+05,245.16,5.56E+06,341.86,7.75E+06,F
100719Abl_FL1,30,I,32701,403.51,324.33,51.698,21.372,6.99E+05,214.32,7.01E+06,278.08,9.09E+06,F
100719Abl_FL1,31,I,27141,149.71,273.47,53.707,20.857,5.66E+05,124.8,3.39E+06,327.93,8.90E+06,F
100719Abl_FL1,32,I,47180,234.38,209.86,53.534,20.963,9.89E+05,135.9,6.41E+06,312.23,1.47E+07,F
100719Abl_FL1,33,I,45059,229.59,309.04,53.871,21.004,9.46E+05,123.31,5.56E+06,280.29,1.26E+07,F
100719Abl_FL1,34,I,21740,327.35,309.38,57.936,21.289,4.63E+05,192.2,4.18E+06,379.68,8.25E+06,F
