Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
070919Abl_FE4,1,I,12915,171.72,283.16,4.3443,23.962,3.09E+05,280.95,3.63E+06,305.82,3.95E+06,TE,F
070919Abl_FE4,2,I,13055,233.47,319.23,4.737,24.861,3.25E+05,291.85,3.81E+06,349.92,4.57E+06,TE,F
070919Abl_FE4,3,I,14610,195.16,199.01,5.5311,25.038,3.66E+05,295.43,4.32E+06,283.48,4.14E+06,TE,F
070919Abl_FE4,4,I,16539,120.01,260.89,8.0157,35.038,5.80E+05,267.74,4.43E+06,285.77,4.73E+06,PRE,F
070919Abl_FE4,5,I,27725,370.15,181.5,8.86,21.601,5.99E+05,196.02,5.43E+06,349.62,9.69E+06,TE,F
070919Abl_FE4,6,I,18232,223.16,133.85,10.43,22.324,4.07E+05,246.75,4.50E+06,287.05,5.23E+06,TE,F
070919Abl_FE4,7,I,12638,127.69,328.83,11.929,41.525,5.25E+05,237.45,3.00E+06,353.47,4.47E+06,PRE,T
070919Abl_FE4,8,I,15873,108.56,213.93,12.9,45.949,7.29E+05,221.9,3.52E+06,356.87,5.66E+06,PRE,T
070919Abl_FE4,9,I,17263,328.74,385.24,15.495,22.416,3.87E+05,278.34,4.81E+06,341.72,5.90E+06,TE,F
070919Abl_FE4,10,I,9401,153.74,188.32,15.134,40.837,3.84E+05,282.3,2.65E+06,340.12,3.20E+06,PRE,T
070919Abl_FE4,11,I,11945,157.08,257.5,18.729,38.432,4.59E+05,220.27,2.63E+06,309.89,3.70E+06,PRE,F
070919Abl_FE4,12,I,12902,42.269,215.51,21.781,23.22,3.00E+05,322.8,4.16E+06,397.24,5.13E+06,TE,F
070919Abl_FE4,13,I,14802,161.99,322.99,19.93,24.386,3.61E+05,296.37,4.39E+06,244.98,3.63E+06,EPI,F
070919Abl_FE4,14,I,17367,188.35,384.66,20.075,23.726,4.12E+05,338.5,5.88E+06,277.17,4.81E+06,TE,F
070919Abl_FE4,15,I,12615,139.41,134.4,22.489,23.025,2.90E+05,349.04,4.40E+06,276.49,3.49E+06,TE,F
070919Abl_FE4,16,I,17555,100.7,280.42,22.497,42.348,7.43E+05,189.52,3.33E+06,343.78,6.04E+06,PRE,T
070919Abl_FE4,17,I,13808,83.597,327.48,24.133,32.703,4.52E+05,221.95,3.06E+06,423.69,5.85E+06,DP,T
070919Abl_FE4,18,I,12752,80.794,177.99,25.497,46.274,5.90E+05,243.66,3.11E+06,403.33,5.14E+06,PRE,T
