Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052119Abl_FC2,2,I,17206,310.05,391.8,4.706,23.309,4.01E+05,380.56,6.55E+06,377.67,6.50E+06,F
052119Abl_FC2,3,I,8541,261.12,154.44,5.0968,22.598,1.93E+05,287.23,2.45E+06,361.16,3.08E+06,F
052119Abl_FC2,4,I,21465,94.32,281.94,5.7754,24.293,5.21E+05,477.7,1.03E+07,437.27,9.39E+06,F
052119Abl_FC2,5,I,11018,156.49,348.62,4.8843,25.184,2.77E+05,542.11,5.97E+06,414.91,4.57E+06,F
052119Abl_FC2,6,I,16625,181.25,198.86,5.3489,23.057,3.83E+05,274.59,4.57E+06,310.78,5.17E+06,F
052119Abl_FC2,7,I,32213,349.84,257.62,5.8896,22.332,7.19E+05,204.94,6.60E+06,421.41,1.36E+07,F
052119Abl_FC2,8,I,15324,141.91,229.49,9.7266,22.965,3.52E+05,242.09,3.71E+06,386.77,5.93E+06,F
052119Abl_FC2,9,I,21033,178.03,283.61,9.5008,22.72,4.78E+05,224.71,4.73E+06,351.08,7.38E+06,F
052119Abl_FC2,10,I,46271,221.78,95.56,9.4606,21.836,1.01E+06,148.4,6.87E+06,433.48,2.01E+07,F
052119Abl_FC2,12,I,15353,93.798,155.62,15.795,23.302,3.58E+05,300.81,4.62E+06,456.27,7.01E+06,F
052119Abl_FC2,13,I,15856,118.75,288.31,14.155,22.579,3.58E+05,278.28,4.41E+06,419.01,6.64E+06,F
052119Abl_FC2,15,M,31017,154.32,415.12,18.909,21.577,6.69E+05,89.327,2.77E+06,349.84,1.09E+07,F
052119Abl_FC2,16,I,12646,341.63,110.97,16.323,22.388,2.83E+05,241.63,3.06E+06,362.88,4.59E+06,F
052119Abl_FC2,17,I,14091,143.57,177.04,17.135,23.615,3.33E+05,157.89,2.22E+06,352.85,4.97E+06,F
052119Abl_FC2,19,I,15721,119.14,345.72,21.514,22.572,3.55E+05,293.62,4.62E+06,364.48,5.73E+06,F
052119Abl_FC2,20,I,13849,78.884,203.47,22.554,22.303,3.09E+05,218.37,3.02E+06,489.83,6.78E+06,F
