Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
032819Abl_EV2,1,I,12649,212.34,200.2,3.6861,19.591,2.48E+05,337.25,4.27E+06,386.78,4.89E+06,TE
032819Abl_EV2,2,I,13550,348.05,211.62,3.2674,19.336,2.62E+05,330.02,4.47E+06,354.56,4.80E+06,TE
032819Abl_EV2,3,I,12505,216.35,309.44,3.51,20.462,2.56E+05,463.89,5.80E+06,317.05,3.96E+06,TE
032819Abl_EV2,4,I,8923,341.84,309.49,3.508,19.208,1.71E+05,295.23,2.63E+06,385.46,3.44E+06,TE
032819Abl_EV2,5,I,16462,163.14,280.57,4.9682,24.953,4.11E+05,342.9,5.64E+06,293.89,4.84E+06,EPI
032819Abl_EV2,6,I,16464,150.78,191.19,7.3164,26.293,4.33E+05,247.5,4.07E+06,340.95,5.61E+06,EPI
032819Abl_EV2,7,I,12301,112.33,234.92,5.9442,56.674,6.97E+05,237.05,2.92E+06,418.62,5.15E+06,PRE
032819Abl_EV2,8,I,16739,98.902,167.39,8.6634,20.051,3.36E+05,417.92,7.00E+06,359.65,6.02E+06,TE
032819Abl_EV2,9,I,17849,308.75,138.45,8.9552,19.896,3.55E+05,341.95,6.10E+06,342.72,6.12E+06,TE
032819Abl_EV2,10,I,16018,171.3,238.44,10.853,37.9,6.07E+05,258.31,4.14E+06,466.91,7.48E+06,PRE
032819Abl_EV2,11,I,17571,84.723,292.58,8.7681,20.779,3.65E+05,257.54,4.53E+06,365.44,6.42E+06,EPI
032819Abl_EV2,12,I,13285,70.345,219.86,13.338,21.649,2.88E+05,371.99,4.94E+06,456.1,6.06E+06,EPI
032819Abl_EV2,13,I,17777,162.01,302.36,15.329,40.684,7.23E+05,264.06,4.69E+06,352.15,6.26E+06,PRE
032819Abl_EV2,14,I,14067,397.29,363.98,15.678,19.491,2.74E+05,361.46,5.08E+06,346.67,4.88E+06,TE
032819Abl_EV2,15,I,17380,177.54,108.67,18.236,20.349,3.54E+05,343.21,5.97E+06,379.06,6.59E+06,TE
032819Abl_EV2,16,I,16858,127.41,245.4,17.482,43.15,7.27E+05,277.36,4.68E+06,293.91,4.95E+06,PRE
032819Abl_EV2,17,I,16306,23.266,264.42,19.443,21.172,3.45E+05,382.41,6.24E+06,388.11,6.33E+06,TE
032819Abl_EV2,18,I,15422,147.64,339.3,19.957,23.317,3.60E+05,271.93,4.19E+06,362.87,5.60E+06,DP
032819Abl_EV2,19,I,10145,444.53,233.85,17.857,18.862,1.91E+05,270.87,2.75E+06,320.63,3.25E+06,TE
032819Abl_EV2,20,I,15235,217.9,404.69,19.104,19.351,2.95E+05,342.46,5.22E+06,297.83,4.54E+06,TE
032819Abl_EV2,21,I,15132,97.207,315.28,19.564,28.366,4.29E+05,285.2,4.32E+06,417.72,6.32E+06,DP
032819Abl_EV2,22,I,13955,148.13,389.94,21.551,19.467,2.72E+05,379.48,5.30E+06,460.1,6.42E+06,TE
032819Abl_EV2,23,I,24334,144.26,164.49,22.067,39.161,9.53E+05,212.62,5.17E+06,449.9,1.09E+07,PRE
032819Abl_EV2,24,I,10756,72.922,256.44,22.443,38.216,4.11E+05,281.79,3.03E+06,344.74,3.71E+06,PRE
032819Abl_EV2,25,I,12052,71.022,175.89,24.591,20.558,2.48E+05,314.03,3.78E+06,347.04,4.18E+06,EPI
032819Abl_EV2,26,I,19351,409.35,114,31.255,19.047,3.69E+05,237.21,4.59E+06,447.52,8.66E+06,TE
032819Abl_EV2,27,I,13929,44.877,234.68,28.967,33.557,4.67E+05,273.62,3.81E+06,350.88,4.89E+06,PRE
032819Abl_EV2,28,I,15041,100.7,362.13,28.214,32.79,4.93E+05,239.43,3.60E+06,386.24,5.81E+06,PRE
032819Abl_EV2,29,I,17125,107.06,217.62,30.564,31.243,5.35E+05,213.45,3.66E+06,378.03,6.47E+06,PRE
032819Abl_EV2,30,I,13175,321.4,447.97,30.35,19.025,2.51E+05,255.88,3.37E+06,366.85,4.83E+06,TE
032819Abl_EV2,31,I,15423,89.649,302.78,32.008,29.886,4.61E+05,244.49,3.77E+06,363.75,5.61E+06,PRE
032819Abl_EV2,33,I,13971,41.329,338.56,34.002,19.094,2.67E+05,312.45,4.37E+06,380.69,5.32E+06,TE
032819Abl_EV2,34,I,16205,136.54,344.09,32.829,21.107,3.42E+05,160.85,2.61E+06,328.54,5.32E+06,EPI
032819Abl_EV2,35,I,16104,274.14,57.83,36.473,18.858,3.04E+05,221.46,3.57E+06,371.32,5.98E+06,TE
032819Abl_EV2,36,I,17337,125.72,169,34.584,21.633,3.75E+05,158.62,2.75E+06,373.82,6.48E+06,EPI
032819Abl_EV2,38,I,13415,69.596,154.08,38.042,18.006,2.42E+05,197.5,2.65E+06,290,3.89E+06,TE
032819Abl_EV2,39,I,19479,482,215.82,38.461,18.235,3.55E+05,212.76,4.14E+06,418.3,8.15E+06,TE
032819Abl_EV2,40,I,11320,421.48,413.7,39.545,18.406,2.08E+05,202,2.29E+06,339.46,3.84E+06,TE
032819Abl_EV2,41,I,13901,54.522,261.45,39.211,20.227,2.81E+05,214.57,2.98E+06,335.73,4.67E+06,EPI
032819Abl_EV2,42,I,17979,91.554,198.47,41.976,27.858,5.01E+05,168.07,3.02E+06,330.76,5.95E+06,PRE
032819Abl_EV2,43,I,21703,179.84,421.62,42.833,17.992,3.90E+05,154.89,3.36E+06,377.17,8.19E+06,TE
032819Abl_EV2,44,I,16587,73.264,329.6,43.605,25.125,4.17E+05,221.96,3.68E+06,318.63,5.29E+06,DP
032819Abl_EV2,45,I,15124,114.81,386.31,43.926,18.556,2.81E+05,211.87,3.20E+06,324.6,4.91E+06,TE
032819Abl_EV2,46,I,11769,111.43,294.59,45.186,26.365,3.10E+05,91.516,1.08E+06,392.02,4.61E+06,PRE
032819Abl_EV2,47,I,8634,482.95,316.91,46.068,18.261,1.58E+05,200.96,1.74E+06,295.84,2.55E+06,TE
032819Abl_EV2,48,I,9346,89.371,239.12,46.868,26.575,2.48E+05,183.02,1.71E+06,307.53,2.87E+06,PRE
032819Abl_EV2,49,I,21369,149.78,123.63,48.162,17.672,3.78E+05,102.55,2.19E+06,287.11,6.14E+06,TE
032819Abl_EV2,51,I,26252,293.1,69.115,56.685,17.578,4.61E+05,95.424,2.51E+06,312.14,8.19E+06,TE
032819Abl_EV2,52,I,23567,398.49,112.63,58.21,17.671,4.16E+05,107.39,2.53E+06,274.1,6.46E+06,TE
032819Abl_EV2,53,I,19726,467.38,183.47,56.4,18.058,3.56E+05,130.09,2.57E+06,272.95,5.38E+06,TE
032819Abl_EV2,54,I,16962,103.41,234.07,60.902,18.032,3.06E+05,105.16,1.78E+06,324.61,5.51E+06,TE
032819Abl_EV2,55,I,24839,391.03,409.69,62.07,17.656,4.39E+05,165.73,4.12E+06,422.38,1.05E+07,TE
032819Abl_EV2,56,I,15623,272.23,443.42,61.221,17.804,2.78E+05,115.83,1.81E+06,362.02,5.66E+06,TE
032819Abl_EV2,57,I,17640,158.99,177.74,69.719,17.334,3.06E+05,65.176,1.15E+06,236.34,4.17E+06,TE
