Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
100819Abl_FN8,1,I,10514,118.5,214.83,4.5516,23.142,2.43E+05,331.8,3.49E+06,346.45,3.64E+06,TE,F
100819Abl_FN8,2,I,16135,129.59,322.88,5.1126,23.001,3.71E+05,344.98,5.57E+06,316.65,5.11E+06,TE,F
100819Abl_FN8,3,M,17755,229.88,156.05,6.5289,21.848,3.88E+05,130.6,2.32E+06,299.67,5.32E+06,TE,F
100819Abl_FN8,4,I,15838,292.57,209.23,5.9949,22.542,3.57E+05,300.59,4.76E+06,294.44,4.66E+06,TE,F
100819Abl_FN8,5,I,27540,248.23,351.85,7.5431,23.232,6.40E+05,423.42,1.17E+07,277.68,7.65E+06,TE,F
100819Abl_FN8,6,I,24436,191.35,218.48,11.006,24.621,6.02E+05,288.64,7.05E+06,265.11,6.48E+06,DP,T
100819Abl_FN8,7,I,20212,209.81,284.82,10.728,25.502,5.15E+05,295.75,5.98E+06,327.9,6.63E+06,DP,T
100819Abl_FN8,8,M,21810,117.88,143.21,9.9271,21.653,4.72E+05,106.22,2.32E+06,410.41,8.95E+06,TE,F
100819Abl_FN8,9,I,24211,404.29,286.98,9.9757,21.835,5.29E+05,177.79,4.30E+06,305.87,7.41E+06,TE,F
100819Abl_FN8,10,I,20507,97.156,296.07,14.219,32.263,6.62E+05,292.18,5.99E+06,352.19,7.22E+06,PRE,F
100819Abl_FN8,11,I,23725,164.68,329.03,17.828,26.495,6.29E+05,257.5,6.11E+06,292.34,6.94E+06,DP,T
100819Abl_FN8,12,I,16424,116.66,203.45,17.563,30.14,4.95E+05,310.54,5.10E+06,332.78,5.47E+06,PRE,F
100819Abl_FN8,13,I,12736,391.17,116.96,20.652,22.74,2.90E+05,305.05,3.89E+06,313.4,3.99E+06,TE,F
100819Abl_FN8,14,I,18799,226.58,87.253,22.993,22.29,4.19E+05,187.28,3.52E+06,424.33,7.98E+06,TE,F
100819Abl_FN8,15,I,17304,366.01,394.54,25.4,21.317,3.69E+05,52.123,9.02E+05,388.52,6.72E+06,TE,F
100819Abl_FN8,16,M,15053,64.026,185.48,24.82,22.011,3.31E+05,180.58,2.72E+06,323.35,4.87E+06,TE,F
100819Abl_FN8,17,I,15480,29.973,274.13,25.28,22.84,3.54E+05,246.59,3.82E+06,341.67,5.29E+06,TE,F
100819Abl_FN8,18,I,23231,149.93,171.53,27.695,29.429,6.84E+05,227.17,5.28E+06,342.75,7.96E+06,PRE,F
100819Abl_FN8,19,I,16585,451.48,234.36,26.755,22.752,3.77E+05,271.5,4.50E+06,337.92,5.60E+06,TE,F
100819Abl_FN8,20,I,23301,168.42,258.47,27.364,25.673,5.98E+05,222.21,5.18E+06,235.98,5.50E+06,DP,T
100819Abl_FN8,21,I,17175,76.964,262.21,27.365,23.262,4.00E+05,299.37,5.14E+06,288.25,4.95E+06,EPI,T
100819Abl_FN8,22,M,19189,123.65,113.88,27.143,22.048,4.23E+05,158.45,3.04E+06,283.72,5.44E+06,TE,F
100819Abl_FN8,23,I,26398,183.13,330.39,30.277,25.527,6.74E+05,202.77,5.35E+06,266.1,7.02E+06,DP,T
100819Abl_FN8,24,I,28411,97.268,334.01,36.64,23.901,6.79E+05,279.46,7.94E+06,252.95,7.19E+06,EPI,T
100819Abl_FN8,25,I,22277,116.4,237.34,39.87,27.349,6.09E+05,231.83,5.16E+06,338.65,7.54E+06,PRE,F
100819Abl_FN8,26,I,23523,142.34,384.24,41.635,22.169,5.21E+05,292.15,6.87E+06,348.1,8.19E+06,TE,F
100819Abl_FN8,27,I,21430,125.47,173.65,41.909,23.582,5.05E+05,172.27,3.69E+06,272.74,5.84E+06,DP,T
100819Abl_FN8,28,I,29543,211.58,357.01,41.728,22.024,6.51E+05,163.81,4.84E+06,303.26,8.96E+06,EPI,T
100819Abl_FN8,29,I,26018,54.786,240.35,43.404,23.343,6.07E+05,188.61,4.91E+06,326.8,8.50E+06,TE,F
100819Abl_FN8,30,I,26523,336.64,392.14,42.935,21.789,5.78E+05,164.45,4.36E+06,362.78,9.62E+06,TE,F
100819Abl_FN8,31,I,29731,129.89,123.47,46.741,21.581,6.42E+05,155.05,4.61E+06,289.38,8.60E+06,TE,F
100819Abl_FN8,33,I,31414,239.13,74.954,48.599,21.472,6.75E+05,151.65,4.76E+06,267.62,8.41E+06,TE,F
100819Abl_FN8,34,I,21430,452.93,305.66,53.014,22.056,4.73E+05,217.67,4.66E+06,299.12,6.41E+06,TE,F
100819Abl_FN8,35,I,30782,105.84,197.78,57.021,21.357,6.57E+05,124.19,3.82E+06,241.26,7.43E+06,EPI,T
100819Abl_FN8,36,I,25510,93.639,292.48,57.764,21.348,5.45E+05,142.2,3.63E+06,284.72,7.26E+06,EPI,T
100819Abl_FN8,37,I,50872,413.16,165.85,65.063,21.14,1.08E+06,87.312,4.44E+06,397.04,2.02E+07,TE,F
100819Abl_FN8,38,I,28475,262.84,280.4,72.37,21.087,6.00E+05,119.21,3.39E+06,446.74,1.27E+07,TE,F
