Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121818Abl_EE2,1,I,22636,329.76,203.41,4.8957,17.856,4.04E+05,190.5,4.31E+06,175.58,3.97E+06,TE
121818Abl_EE2,2,I,10096,236.83,225.32,5.2974,18.515,1.87E+05,252.53,2.55E+06,186.27,1.88E+06,TE
121818Abl_EE2,3,I,13959,276.38,277.96,4.9807,17.931,2.50E+05,196.26,2.74E+06,171.39,2.39E+06,TE
121818Abl_EE2,4,I,18193,146.79,184.13,5.9424,21.394,3.89E+05,161.43,2.94E+06,170.24,3.10E+06,TE
121818Abl_EE2,5,I,18603,199.03,281.83,5.6369,20.036,3.73E+05,210.18,3.91E+06,150.73,2.80E+06,TE
121818Abl_EE2,6,I,13575,173.65,225.85,6.0197,35.147,4.77E+05,147.98,2.01E+06,173.34,2.35E+06,DP
121818Abl_EE2,7,I,19076,240.4,156.37,8.1193,18.254,3.48E+05,198.37,3.78E+06,169.69,3.24E+06,TE
121818Abl_EE2,8,I,22586,65.057,202.53,8.4346,19.61,4.43E+05,177.69,4.01E+06,188.02,4.25E+06,TE
121818Abl_EE2,9,I,13916,392.49,212.76,7.8126,17.506,2.44E+05,98.317,1.37E+06,176.26,2.45E+06,TE
121818Abl_EE2,10,I,10063,106.36,238.15,8.7482,33.726,3.39E+05,200.81,2.02E+06,186.65,1.88E+06,DP
121818Abl_EE2,11,M,24758,93.973,288.75,8.8625,48.176,1.19E+06,80.52,1.99E+06,177.84,4.40E+06,PRE
121818Abl_EE2,12,I,6067,202.29,192.91,9.3959,35.931,2.18E+05,158.54,9.62E+05,141.04,8.56E+05,DP
121818Abl_EE2,13,I,12795,247.9,333.24,8.5361,17.775,2.27E+05,151.98,1.94E+06,226.43,2.90E+06,TE
121818Abl_EE2,14,I,23451,358.8,345.63,9.9013,17.632,4.14E+05,124.04,2.91E+06,157.51,3.69E+06,TE
121818Abl_EE2,15,I,14714,135.33,156.38,9.7538,30.409,4.47E+05,126.85,1.87E+06,234.31,3.45E+06,DP
121818Abl_EE2,16,I,14202,40.515,248.88,11.932,25.862,3.67E+05,98.657,1.40E+06,199.21,2.83E+06,TE
121818Abl_EE2,17,I,12843,178.14,277.65,14.931,35.293,4.53E+05,352.46,4.53E+06,129.92,1.67E+06,EPI
121818Abl_EE2,18,I,17724,424.17,281.14,13.569,17.666,3.13E+05,142.54,2.53E+06,164.83,2.92E+06,TE
121818Abl_EE2,19,I,19069,149.61,307.91,12.379,28.706,5.47E+05,224.43,4.28E+06,193.43,3.69E+06,EPI
121818Abl_EE2,20,I,9695,180.59,347.12,12.476,18.514,1.79E+05,253.26,2.46E+06,180.84,1.75E+06,TE
121818Abl_EE2,21,I,6011,150.73,227.9,13.614,75.131,4.52E+05,175.91,1.06E+06,176.73,1.06E+06,PRE
121818Abl_EE2,22,I,7909,169.98,189.44,15.215,94.336,7.46E+05,188.24,1.49E+06,154.17,1.22E+06,PRE
121818Abl_EE2,23,I,15582,169.81,120.48,17.392,19.05,2.97E+05,246.4,3.84E+06,190.58,2.97E+06,TE
121818Abl_EE2,24,I,18431,79.581,201.75,18.063,38.744,7.14E+05,276.57,5.10E+06,171.05,3.15E+06,DP
121818Abl_EE2,25,I,18142,289.5,95.902,18.384,17.866,3.24E+05,210.52,3.82E+06,207.87,3.77E+06,TE
121818Abl_EE2,26,I,11022,209.13,201.96,18.057,55.047,6.07E+05,161.99,1.79E+06,135.36,1.49E+06,PRE
121818Abl_EE2,27,I,17966,135.16,341.61,21.01,37.351,6.71E+05,263.36,4.73E+06,168.47,3.03E+06,DP
121818Abl_EE2,28,I,12160,207.07,366.36,21.952,17.998,2.19E+05,216.53,2.63E+06,173.21,2.11E+06,TE
121818Abl_EE2,29,I,14258,301.71,391.57,19.897,17.795,2.54E+05,165.51,2.36E+06,180.94,2.58E+06,TE
121818Abl_EE2,30,I,9666,411.71,142.42,21.01,18.182,1.76E+05,215.95,2.09E+06,217.76,2.10E+06,TE
121818Abl_EE2,31,M,4935,100.68,280.76,19.694,88.55,4.37E+05,115.3,5.69E+05,166.86,8.23E+05,PRE
121818Abl_EE2,32,I,13947,451.46,193.54,22.637,18.012,2.51E+05,148.43,2.07E+06,222.28,3.10E+06,TE
121818Abl_EE2,33,I,4073,210.69,270.6,20.297,88.091,3.59E+05,183.13,7.46E+05,158.73,6.47E+05,PRE
121818Abl_EE2,34,I,14690,54.659,304.36,22.166,18.624,2.74E+05,200.83,2.95E+06,189.72,2.79E+06,TE
121818Abl_EE2,35,M,16838,134.45,184.3,24.069,71.67,1.21E+06,112.34,1.89E+06,167.87,2.83E+06,PRE
121818Abl_EE2,37,I,17880,145.85,133.89,25.043,30.619,5.47E+05,244.06,4.36E+06,191.33,3.42E+06,DP
121818Abl_EE2,38,I,5763,180.99,246.97,24.88,85.595,4.93E+05,157.33,9.07E+05,154.52,8.91E+05,PRE
121818Abl_EE2,39,I,8766,142.61,268.37,25.163,60.714,5.32E+05,166.16,1.46E+06,199.23,1.75E+06,PRE
121818Abl_EE2,40,I,11558,30.55,194.04,26.817,19.491,2.25E+05,158.2,1.83E+06,171.11,1.98E+06,TE
121818Abl_EE2,41,I,15090,87.92,222.55,26.802,26.328,3.97E+05,244.65,3.69E+06,179.44,2.71E+06,EPI
121818Abl_EE2,42,I,11616,151.8,370.18,29.283,19.207,2.23E+05,188.42,2.19E+06,177.39,2.06E+06,TE
121818Abl_EE2,43,I,12373,182.03,214.32,29.058,64.252,7.95E+05,120.35,1.49E+06,183.18,2.27E+06,PRE
121818Abl_EE2,44,I,15455,176.37,324.18,29.692,80.999,1.25E+06,235.12,3.63E+06,183.26,2.83E+06,PRE
