Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
050819Abl_EY2,1,I,18068,281.9,207.78,4.9159,22.513,4.07E+05,340.59,6.15E+06,1416.6,2.56E+07,TE,F
050819Abl_EY2,2,I,10751,225.37,253.3,4.3272,25.647,2.76E+05,553.06,5.95E+06,1337.3,1.44E+07,TE,F
050819Abl_EY2,3,I,14051,288.6,304.58,4.7967,22.304,3.13E+05,316.17,4.44E+06,1436.9,2.02E+07,TE,F
050819Abl_EY2,4,I,14077,366.09,255.94,5.5876,22.026,3.10E+05,321.33,4.52E+06,1393.5,1.96E+07,TE,F
050819Abl_EY2,5,I,10293,107.85,221.72,6.7765,24.409,2.51E+05,531.97,5.48E+06,1379.8,1.42E+07,TE,F
050819Abl_EY2,6,I,16645,146.6,182.58,9.3717,24.652,4.10E+05,332.85,5.54E+06,1380.8,2.30E+07,TE,F
050819Abl_EY2,7,I,19032,194.93,211.93,9.7995,56.911,1.08E+06,420.74,8.01E+06,1329.1,2.53E+07,DP,T
050819Abl_EY2,8,I,11916,155.12,240.01,9.6114,36.511,4.35E+05,393.68,4.69E+06,1371,1.63E+07,EPI,F
050819Abl_EY2,9,I,16766,170.03,311.05,8.9043,25.585,4.29E+05,530.85,8.90E+06,1319.2,2.21E+07,TE,F
050819Abl_EY2,10,I,14295,370.57,174.54,9.3612,23.805,3.40E+05,564.65,8.07E+06,1414.5,2.02E+07,TE,F
050819Abl_EY2,11,I,10214,198.17,156.24,13.55,26.163,2.67E+05,823.29,8.41E+06,1271.1,1.30E+07,TE,F
050819Abl_EY2,12,I,13546,207.16,282.93,13.646,176.85,2.40E+06,473.37,6.41E+06,1289.8,1.75E+07,PRE,F
050819Abl_EY2,13,I,16129,348,362.06,10.379,21.479,3.46E+05,280.06,4.52E+06,1405.3,2.27E+07,TE,F
050819Abl_EY2,14,I,14241,265.23,138.76,12.499,23.424,3.34E+05,448.44,6.39E+06,1352.8,1.93E+07,TE,F
050819Abl_EY2,15,I,9032,210.99,343.49,13.993,24.168,2.18E+05,613.01,5.54E+06,1414.1,1.28E+07,TE,F
050819Abl_EY2,16,I,15749,202.1,216.34,19.198,147.25,2.32E+06,478.32,7.53E+06,1303,2.05E+07,PRE,F
050819Abl_EY2,17,I,12495,121.71,255.73,17.976,56.272,7.03E+05,411.07,5.14E+06,1315.1,1.64E+07,DP,T
050819Abl_EY2,18,I,15349,78.08,220.98,20.776,33.921,5.21E+05,513.17,7.88E+06,1291.2,1.98E+07,DP,T
050819Abl_EY2,19,I,13750,145.79,303.83,18.301,42.156,5.80E+05,373.34,5.13E+06,1320.1,1.82E+07,DP,T
050819Abl_EY2,20,I,13201,90.108,307.16,19.934,40.958,5.41E+05,459.3,6.06E+06,1388.2,1.83E+07,DP,T
050819Abl_EY2,21,I,8637,42.486,242.66,19.947,26.049,2.25E+05,693.93,5.99E+06,1473.3,1.27E+07,TE,F
050819Abl_EY2,22,I,12189,450.85,227.96,21.19,23.151,2.82E+05,452.37,5.51E+06,1462.4,1.78E+07,TE,F
050819Abl_EY2,23,I,8677,409.68,354.59,19.427,24.225,2.10E+05,474.57,4.12E+06,1453.5,1.26E+07,TE,F
050819Abl_EY2,24,I,10556,362.54,114.73,20.861,24.002,2.53E+05,483.63,5.11E+06,1367.6,1.44E+07,TE,F
050819Abl_EY2,25,I,15539,126.33,197.98,22.421,72.612,1.13E+06,445.43,6.92E+06,1371.3,2.13E+07,PRE,F
050819Abl_EY2,26,I,8045,450.64,307.27,23.235,23.561,1.90E+05,449.73,3.62E+06,1395,1.12E+07,TE,F
