Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
082619Abl_FH5,1,I,18797,156.31,288.18,4.6385,22.391,4.21E+05,271.9,5.11E+06,305.1,5.73E+06,TE,F
082619Abl_FH5,2,I,9605,188.2,234.61,5.1832,22.33,2.14E+05,259.94,2.50E+06,283.95,2.73E+06,TE,F
082619Abl_FH5,3,I,12914,279.52,257.6,5.9835,22.017,2.84E+05,244.34,3.16E+06,256.76,3.32E+06,TE,F
082619Abl_FH5,4,I,8581,217,280.73,5.1865,21.966,1.88E+05,298.74,2.56E+06,225.65,1.94E+06,TE,F
082619Abl_FH5,5,I,13831,209.27,195.35,7.7364,21.923,3.03E+05,268.4,3.71E+06,348.84,4.82E+06,TE,F
082619Abl_FH5,6,I,10823,259.33,296.61,8.3457,23.07,2.50E+05,218.54,2.37E+06,330.46,3.58E+06,TE,F
082619Abl_FH5,7,I,11846,226.05,340.81,8.0279,21.646,2.56E+05,242.48,2.87E+06,400.1,4.74E+06,TE,F
082619Abl_FH5,8,I,10749,264.52,203.69,8.1499,21.867,2.35E+05,195.12,2.10E+06,443.3,4.77E+06,TE,F
082619Abl_FH5,9,M,16116,89.211,267.59,8.7528,20.641,3.33E+05,96.887,1.56E+06,279.52,4.50E+06,TE,F
082619Abl_FH5,10,I,12418,288.71,334.08,7.7997,20.963,2.60E+05,207.3,2.57E+06,261.02,3.24E+06,TE,F
082619Abl_FH5,11,I,11978,309.4,211.17,8.4626,22.299,2.67E+05,209.6,2.51E+06,258.68,3.10E+06,TE,F
082619Abl_FH5,12,I,13965,138.68,225.25,10.621,25.935,3.62E+05,306.74,4.28E+06,282.82,3.95E+06,EPI,T
082619Abl_FH5,14,I,12014,149.39,172.46,10.976,21.558,2.59E+05,273.35,3.28E+06,311.76,3.75E+06,TE,F
082619Abl_FH5,15,I,9964,131.33,302.05,11.118,24.719,2.46E+05,299.47,2.98E+06,264.43,2.63E+06,EPI,T
082619Abl_FH5,17,I,8578,342.69,266.18,10.716,21.962,1.88E+05,290.18,2.49E+06,391.65,3.36E+06,TE,F
082619Abl_FH5,18,I,7422,318.67,295.97,13.435,23.528,1.75E+05,243.69,1.81E+06,490.91,3.64E+06,TE,F
082619Abl_FH5,19,M,26126,271.9,366.74,17.084,20.945,5.47E+05,120.77,3.16E+06,367.49,9.60E+06,TE,F
082619Abl_FH5,20,I,12807,214.31,162.23,16.834,21.558,2.76E+05,201.4,2.58E+06,320.2,4.10E+06,TE,F
082619Abl_FH5,21,I,9455,288.5,173.33,16.367,21.512,2.03E+05,298.68,2.82E+06,322.71,3.05E+06,TE,F
082619Abl_FH5,22,I,10191,376.56,240.67,15.98,22.749,2.32E+05,224.28,2.29E+06,285.47,2.91E+06,TE,F
082619Abl_FH5,23,I,8188,188.59,240.31,15.825,51.622,4.23E+05,224.02,1.83E+06,263.09,2.15E+06,PRE,F
