Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
072518Abl_DS2,1,I,35693,349.21,179.02,5.5275,15.106,5.39E+05,29.102,1.04E+06,351.94,1.26E+07,TE
072518Abl_DS2,2,I,24275,252.25,163.03,6.3926,15.112,3.67E+05,31.596,7.67E+05,355.68,8.63E+06,TE
072518Abl_DS2,3,I,12572,227.37,260.07,4.1426,17.406,2.19E+05,34.016,4.28E+05,320.82,4.03E+06,TE
072518Abl_DS2,4,I,35927,348.83,305.32,5.2196,15.039,5.40E+05,28.475,1.02E+06,337.41,1.21E+07,TE
072518Abl_DS2,6,I,21402,118.27,348.26,6.8878,17.28,3.70E+05,39.116,8.37E+05,341.19,7.30E+06,TE
072518Abl_DS2,8,I,25521,93.784,240.16,7.0659,16.024,4.09E+05,31.358,8.00E+05,367.06,9.37E+06,TE
072518Abl_DS2,9,I,68796,348.76,408.81,10.106,15.041,1.03E+06,26.935,1.85E+06,349.27,2.40E+07,TE
072518Abl_DS2,10,I,98644,298.02,94.589,11.058,15.103,1.49E+06,32.846,3.24E+06,346.86,3.42E+07,TE
072518Abl_DS2,11,I,40169,453.26,190.97,9.3114,15.047,6.04E+05,27.622,1.11E+06,360.66,1.45E+07,TE
072518Abl_DS2,12,I,29149,168.74,235.66,9.6769,30.924,9.01E+05,29.249,8.53E+05,330.67,9.64E+06,PRE
072518Abl_DS2,13,I,55539,171.34,143.71,9.9908,16.857,9.36E+05,49.148,2.73E+06,335.26,1.86E+07,TE
072518Abl_DS2,14,I,45366,214.34,327.96,11.227,41.906,1.90E+06,54.101,2.45E+06,343.32,1.56E+07,PRE
072518Abl_DS2,14.2,I,45366,208,351,11.227,17.044,,47.67,,351.035,,TE
072518Abl_DS2,16,I,28114,158.82,386.86,5,22.392,6.30E+05,31.189,8.77E+05,359.21,1.01E+07,DP
072518Abl_DS2,19,I,90220,238.22,448.3,15.671,15.011,1.35E+06,27.838,2.51E+06,347.15,3.13E+07,TE
072518Abl_DS2,22,I,24167,62.292,294.86,15.559,22.268,5.38E+05,29.531,7.14E+05,381.4,9.22E+06,DP
072518Abl_DS2,23,I,37651,135.8,436.63,12.401,15.589,5.87E+05,28.183,1.06E+06,327.42,1.23E+07,TE
072518Abl_DS2,24,I,62850,469.53,359.27,17.389,15.196,9.55E+05,26.309,1.65E+06,351.25,2.21E+07,TE
072518Abl_DS2,25,I,14456,172.03,203.18,20.208,31.99,4.62E+05,45.381,6.56E+05,340.22,4.92E+06,PRE
072518Abl_DS2,26,I,47680,99.149,382.33,18.075,23.509,1.12E+06,35.079,1.67E+06,374.45,1.79E+07,DP
072518Abl_DS2,26.2,I,47680,104,390,30,38.716,,32.992,,338.887,,PRE
072518Abl_DS2,27,I,24775,491.83,204.45,21.336,15.086,3.74E+05,25.648,6.35E+05,349.2,8.65E+06,TE
072518Abl_DS2,28,I,49686,452.33,88.864,14.369,15.061,7.48E+05,27.154,1.35E+06,353.69,1.76E+07,TE
072518Abl_DS2,29,M,23931,96.39,255.15,20.307,25.149,6.02E+05,36.419,8.72E+05,345.83,8.28E+06,PRE
072518Abl_DS2,30,I,22769,501.83,289.01,22.006,15.293,3.48E+05,26.391,6.01E+05,333.82,7.60E+06,TE
072518Abl_DS2,31,I,45139,30.236,336.33,22.59,15.326,6.92E+05,29.205,1.32E+06,283.22,1.28E+07,TE
072518Abl_DS2,32,I,7897,179.08,143.61,25.147,21.188,1.67E+05,41.5,3.28E+05,298.07,2.35E+06,DP
072518Abl_DS2,33,I,13454,160.58,333,25.181,38.256,5.15E+05,29.477,3.97E+05,311.06,4.18E+06,PRE
072518Abl_DS2,36,I,1204,119.83,165.84,21.866,37.385,45011,34.876,41991,338.5,4.08E+05,PRE
072518Abl_DS2,37,I,20309,90.052,203.86,23.97,24.854,5.05E+05,41.212,8.37E+05,400.79,8.14E+06,PRE
072518Abl_DS2,38,I,3458,77.015,325.79,25.25,33.743,1.17E+05,30.914,1.07E+05,337.78,1.17E+06,PRE
072518Abl_DS2,39,I,16236,180.25,384.62,28.284,34.893,5.67E+05,27.91,4.53E+05,323.05,5.25E+06,PRE
072518Abl_DS2,40,I,24483,143.4,419.19,30.809,23.081,5.65E+05,34.397,8.42E+05,322.86,7.90E+06,DP
072518Abl_DS2,41,I,19224,498.15,140.64,30.211,15.049,2.89E+05,27.823,5.35E+05,314.9,6.05E+06,TE
072518Abl_DS2,42,I,15651,57.451,179.42,23.979,15.378,2.41E+05,31.357,4.91E+05,295.09,4.62E+06,TE
072518Abl_DS2,44,I,7278,144.75,234.45,29.619,28.939,2.11E+05,27.57,2.01E+05,316.72,2.31E+06,PRE
072518Abl_DS2,45,I,53719,205.43,470.43,31.463,14.923,8.02E+05,25.498,1.37E+06,320.54,1.72E+07,TE
072518Abl_DS2,46,I,84225,263.35,33.141,29.788,15.133,1.27E+06,33.321,2.81E+06,342.74,2.89E+07,TE
072518Abl_DS2,47,I,18606,119.12,117.4,30.822,15.577,2.90E+05,43.406,8.08E+05,346.23,6.44E+06,TE
072518Abl_DS2,48,I,93620,416.95,22.594,33.962,15.101,1.41E+06,29.477,2.76E+06,317.59,2.97E+07,TE
072518Abl_DS2,49,M,19772,43.535,223.74,33.223,20.735,4.10E+05,34.343,6.79E+05,340.82,6.74E+06,PRE
072518Abl_DS2,50,I,20942,137.23,139.11,36.806,18.469,3.87E+05,47.62,9.97E+05,319.9,6.70E+06,DP
072518Abl_DS2,51,I,19179,116.74,196.56,38.527,22.427,4.30E+05,35.918,6.89E+05,332.45,6.38E+06,PRE
072518Abl_DS2,52,I,28805,128.88,354.34,38.293,27.344,7.88E+05,32.616,9.40E+05,297.22,8.56E+06,PRE
072518Abl_DS2,53,I,26766,76.853,383.88,36.271,18.144,4.86E+05,30.53,8.17E+05,283.98,7.60E+06,EPI
072518Abl_DS2,54,I,25412,110.94,447.72,38.173,15.206,3.86E+05,27.065,6.88E+05,301.66,7.67E+06,TE
072518Abl_DS2,55,I,11497,86.912,175.18,38.53,23.729,2.73E+05,43.15,4.96E+05,383.33,4.41E+06,PRE
072518Abl_DS2,56,I,35103,99.534,286.8,38.373,24.443,8.58E+05,37.8,1.33E+06,293.46,1.03E+07,PRE
072518Abl_DS2,56.2,I,35103,85,237,42,29.227,,27.351,,349.828,,PRE
072518Abl_DS2,57,I,4036,504.62,114.53,41.952,15.247,61538,26.095,1.05E+05,315.25,1.27E+06,TE
072518Abl_DS2,58,I,34858,155.5,81.058,44.462,14.885,5.19E+05,34.061,1.19E+06,288.42,1.01E+07,TE
072518Abl_DS2,59,I,30568,28.489,245.95,45.062,15.199,4.65E+05,33.444,1.02E+06,320.14,9.79E+06,TE
072518Abl_DS2,60,I,17497,98.293,381.32,47.68,16.362,2.86E+05,35.941,6.29E+05,343.08,6.00E+06,EPI
072518Abl_DS2,61,I,38255,76.773,198.14,52.351,16.957,6.49E+05,37.082,1.42E+06,292.89,1.12E+07,DP
072518Abl_DS2,62,I,85690,474.54,448.3,45.508,15.039,1.29E+06,25.86,2.22E+06,322.54,2.76E+07,TE
072518Abl_DS2,63,I,4672,501.53,87.345,47.025,15.156,70808,25.978,1.21E+05,310.94,1.45E+06,TE
072518Abl_DS2,64,I,23508,133.28,432.37,49.946,14.885,3.50E+05,26.387,6.20E+05,268.87,6.32E+06,TE
072518Abl_DS2,65,I,34953,70.257,320.81,53.67,15.542,5.43E+05,28.532,9.97E+05,288.23,1.01E+07,EPI
