Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
121718Abl_ED1,1,I,11974,299.1,196.05,5.483,20.661,2.47E+05,449.35,5.38E+06,187.86,2.25E+06,TE
121718Abl_ED1,2,I,16278,152.07,244.88,6.8405,21.01,3.42E+05,319.87,5.21E+06,195.78,3.19E+06,TE
121718Abl_ED1,3,I,11756,211.55,245.87,5.7393,20.674,2.43E+05,299.81,3.52E+06,125.05,1.47E+06,TE
121718Abl_ED1,4,I,9233,232.37,308.9,5.3812,20.37,1.88E+05,352.59,3.26E+06,205.53,1.90E+06,TE
121718Abl_ED1,5,M,35025,278.64,367.82,7.1504,19.085,6.68E+05,163.04,5.71E+06,204.26,7.15E+06,TE
121718Abl_ED1,6,I,12730,198.43,178.71,7.2538,27.11,3.45E+05,441.43,5.62E+06,129.23,1.65E+06,TE
121718Abl_ED1,7,I,11631,302.39,276.26,6.1308,20.687,2.41E+05,312.04,3.63E+06,173.52,2.02E+06,TE
121718Abl_ED1,8,I,10871,355.18,245.74,7.9145,20.458,2.22E+05,627.22,6.82E+06,103.72,1.13E+06,TE
121718Abl_ED1,9,I,5401,371.16,192.46,9.5888,19.901,1.07E+05,325.33,1.76E+06,181.06,9.78E+05,TE
121718Abl_ED1,10,M,36660,138.19,161.62,13.008,25.264,9.26E+05,182.11,6.68E+06,186.41,6.83E+06,DP
121718Abl_ED1,11,I,11344,372.57,168.86,11.988,20.231,2.30E+05,343.4,3.90E+06,118.64,1.35E+06,TE
121718Abl_ED1,12,M,34802,96.865,223.64,13.737,46.329,1.61E+06,188.21,6.55E+06,189.95,6.61E+06,PRE
121718Abl_ED1,13,I,28406,119.47,303.87,12.617,24.347,6.92E+05,199.37,5.66E+06,134.89,3.83E+06,DP
121718Abl_ED1,14,I,11068,233.93,140.37,12.463,20.386,2.26E+05,385.56,4.27E+06,177.3,1.96E+06,TE
121718Abl_ED1,15,I,7813,179.43,282.62,14.361,108.96,8.51E+05,232.76,1.82E+06,127.82,9.99E+05,PRE
121718Abl_ED1,16,I,16151,389.52,280.3,14.226,19.823,3.20E+05,303.96,4.91E+06,201.77,3.26E+06,TE
121718Abl_ED1,17,I,9115,185.31,189.48,16.812,120.75,1.10E+06,327.26,2.98E+06,165.15,1.51E+06,PRE
121718Abl_ED1,18,I,9085,43.006,221.47,17.216,23.193,2.11E+05,384.52,3.49E+06,214.87,1.95E+06,TE
121718Abl_ED1,19,I,8831,411.07,226.75,16.693,21.236,1.88E+05,613.3,5.42E+06,187.35,1.65E+06,TE
121718Abl_ED1,20,I,14235,152.58,349.12,18.529,20.376,2.90E+05,429.53,6.11E+06,191.75,2.73E+06,TE
121718Abl_ED1,21,M,21477,66.513,276.04,20.478,22.377,4.81E+05,145.89,3.13E+06,146.8,3.15E+06,DP
121718Abl_ED1,22,I,7965,361.26,320.68,19.948,20.852,1.66E+05,372.36,2.97E+06,171.88,1.37E+06,TE
121718Abl_ED1,24,I,14575,106.33,129.25,22.939,19.651,2.86E+05,296.57,4.32E+06,147.34,2.15E+06,TE
121718Abl_ED1,25,I,8669,366.25,140.81,21.749,19.385,1.68E+05,373.85,3.24E+06,253.55,2.20E+06,TE
121718Abl_ED1,26,M,8465,141.64,258.65,21.074,65.76,5.57E+05,154.2,1.31E+06,178.38,1.51E+06,PRE
121718Abl_ED1,27,I,11406,300.42,106.37,24.117,19.931,2.27E+05,427.87,4.88E+06,162.65,1.86E+06,TE
121718Abl_ED1,28,I,9821,130.51,181.29,23.845,34.026,3.34E+05,271.13,2.66E+06,164.01,1.61E+06,DP
121718Abl_ED1,29,I,8563,414.44,296.38,23.343,20.523,1.76E+05,303.7,2.60E+06,124.93,1.07E+06,TE
121718Abl_ED1,30,I,11134,407.87,162.33,23.098,19.716,2.20E+05,333.23,3.71E+06,199.91,2.23E+06,TE
121718Abl_ED1,31,I,8882,428.27,204.96,23.849,20.257,1.80E+05,267.54,2.38E+06,159.04,1.41E+06,TE
