Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
052119Abl_FC1,41,I,18678,468.65,179.66,34.046,22.427,4.19E+05,298.94,5.58E+06,463.44,8.66E+06,F
052119Abl_FC1,42,I,14392,142.91,281.83,31.836,21.463,3.09E+05,213.15,3.07E+06,321.14,4.62E+06,F
052119Abl_FC1,43,I,7209,393.28,76.686,33.702,22.638,1.63E+05,307.88,2.22E+06,403.52,2.91E+06,F
052119Abl_FC1,44,I,8468,157.94,108.31,31.789,21.885,1.85E+05,200.6,1.70E+06,399.11,3.38E+06,F
052119Abl_FC1,45,I,16801,135.23,205.95,34.255,21.816,3.67E+05,122.81,2.06E+06,304.57,5.12E+06,F
052119Abl_FC1,47,I,10666,235.73,54.257,36.627,21.971,2.34E+05,230.97,2.46E+06,412.25,4.40E+06,F
052119Abl_FC1,48,I,9531,32.015,180.22,35.762,22.635,2.16E+05,253.41,2.42E+06,337.74,3.22E+06,F
052119Abl_FC1,49,I,16775,65.479,341.08,38.305,22.238,3.73E+05,216.67,3.63E+06,313.33,5.26E+06,F
052119Abl_FC1,50,I,16887,372.64,434.83,38.128,23.634,3.99E+05,593.79,1.00E+07,350.52,5.92E+06,F
052119Abl_FC1,52,I,11343,79.796,201.14,37.056,21.53,2.44E+05,144.21,1.64E+06,393.97,4.47E+06,F
052119Abl_FC1,55,I,15189,46.431,227.64,42.318,21.664,3.29E+05,146.57,2.23E+06,301.66,4.58E+06,F
052119Abl_FC1,56,I,14995,95.793,329.09,44.284,21.036,3.15E+05,156.19,2.34E+06,357.8,5.37E+06,F
052119Abl_FC1,57,I,12492,81.757,171.83,45.559,20.687,2.58E+05,115.4,1.44E+06,374.02,4.67E+06,F
052119Abl_FC1,58,I,13490,212.76,456.91,48.955,21.851,2.95E+05,309.35,4.17E+06,382.03,5.15E+06,F
052119Abl_FC1,59,I,20068,90.204,214.79,53.718,20.419,4.10E+05,86.597,1.74E+06,395.22,7.93E+06,F
052119Abl_FC1,60,I,17749,64.065,256.17,52.316,20.718,3.68E+05,129.65,2.30E+06,377.8,6.71E+06,F
052119Abl_FC1,61,I,18480,101.02,276.91,52.781,20.555,3.80E+05,85.405,1.58E+06,283.07,5.23E+06,F
052119Abl_FC1,62,I,42124,112.62,136.14,58.916,20.183,8.50E+05,58.918,2.48E+06,323.93,1.36E+07,F
052119Abl_FC1,63,I,13230,78.619,335.07,60.676,20.734,2.74E+05,169.11,2.24E+06,392.2,5.19E+06,F
052119Abl_FC1,64,I,6546,54.9,298.57,57.8,21.006,1.38E+05,90.912,5.95E+05,313.11,2.05E+06,F
052119Abl_FC1,65,I,16961,442.44,108.03,62.871,21.397,3.63E+05,237.67,4.03E+06,227.64,3.86E+06,F
052119Abl_FC1,66,I,25384,299.31,45.322,62.832,20.898,5.30E+05,105.03,2.67E+06,304.79,7.74E+06,F
052119Abl_FC1,67,I,14886,471.14,322.59,66.749,21.694,3.23E+05,362.66,5.40E+06,291.49,4.34E+06,F
052119Abl_FC1,68,I,21142,155.06,407.59,70.559,20.454,4.32E+05,159.03,3.36E+06,301.21,6.37E+06,F
052119Abl_FC1,69,I,30516,76.871,256.74,74.035,20.008,6.11E+05,62.594,1.91E+06,295.48,9.02E+06,F
052119Abl_FC1,70,I,21287,341.99,425.6,76.362,21.02,4.47E+05,223.44,4.76E+06,468.72,9.98E+06,F
052119Abl_FC1,71,I,19364,448.68,208.83,83.025,20.982,4.06E+05,214.61,4.16E+06,417.26,8.08E+06,F
052119Abl_FC1,72,I,31912,206.46,153.36,87.402,20.061,6.40E+05,81.651,2.61E+06,414.46,1.32E+07,F
052119Abl_FC1,75,M,34923,317.71,152.2,96.687,20.374,7.12E+05,73.104,2.55E+06,404.15,1.41E+07,F
052119Abl_FC1,76,I,16847,269.68,416.22,94.747,20.407,3.44E+05,92.907,1.57E+06,378.42,6.38E+06,F
052119Abl_FC1,77,I,37064,361.32,306.74,97.129,20.55,7.62E+05,131.72,4.88E+06,404.2,1.50E+07,F
052119Abl_FC1,78,I,35788,193.19,308.63,97.043,20.193,7.23E+05,78.467,2.81E+06,419.18,1.50E+07,F
052119Abl_FC1,79,I,14287,270.72,314.7,100.13,20.558,2.94E+05,147.05,2.10E+06,466.63,6.67E+06,F
