Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
051419Abl_FA2,1,I,10212,217.17,205.26,4.1962,23.459,2.40E+05,510.75,5.22E+06,265.63,2.71E+06,F
051419Abl_FA2,2,I,15080,208.45,281.3,4.8172,23.191,3.50E+05,377.44,5.69E+06,267.69,4.04E+06,F
051419Abl_FA2,3,I,13890,339.04,286.4,4.3808,22.758,3.16E+05,388.19,5.39E+06,293.31,4.07E+06,F
051419Abl_FA2,4,I,14995,119.65,206.09,6.214,22.631,3.39E+05,369.23,5.54E+06,316.68,4.75E+06,F
051419Abl_FA2,5,M,16099,353.37,209.4,5.7565,20.99,3.38E+05,138.63,2.23E+06,329.21,5.30E+06,F
051419Abl_FA2,6,I,18199,168.44,221.03,8.3063,24.641,4.48E+05,637.5,1.16E+07,252.53,4.60E+06,F
051419Abl_FA2,7,I,22979,323.71,365.88,8.0839,22.621,5.20E+05,423.81,9.74E+06,261.94,6.02E+06,F
051419Abl_FA2,8,I,21152,93.293,251.14,10.713,22.64,4.79E+05,381.9,8.08E+06,369.47,7.82E+06,F
051419Abl_FA2,9,I,18087,185.25,133.05,12.792,22.382,4.05E+05,348.93,6.31E+06,314.22,5.68E+06,F
051419Abl_FA2,10,I,18802,143.89,309.64,11.567,21.845,4.11E+05,283.94,5.34E+06,321.16,6.04E+06,F
051419Abl_FA2,11,I,11296,186.1,366.17,11.897,23.607,2.67E+05,550.45,6.22E+06,261.41,2.95E+06,F
051419Abl_FA2,12,I,15691,414.59,297.44,13.639,22.841,3.58E+05,429.58,6.74E+06,290.95,4.57E+06,F
051419Abl_FA2,13,I,13109,52.055,199.32,16.057,22.94,3.01E+05,414.17,5.43E+06,347.44,4.55E+06,F
051419Abl_FA2,14,I,7887,61.974,327.02,13.859,23.713,1.87E+05,585.11,4.61E+06,322.44,2.54E+06,F
051419Abl_FA2,17,I,19631,329.66,85.594,18.231,22.361,4.39E+05,360.87,7.08E+06,301.94,5.93E+06,F
051419Abl_FA2,18,I,16322,162.17,268.62,18.648,21.239,3.47E+05,286.31,4.67E+06,213.17,3.48E+06,F
051419Abl_FA2,19,I,7958,313.11,424.84,17.844,23.052,1.83E+05,476.12,3.79E+06,300.06,2.39E+06,F
051419Abl_FA2,21,I,16695,127.49,168.09,19.093,23.3,3.89E+05,436.25,7.28E+06,284.08,4.74E+06,F
051419Abl_FA2,22,I,18408,45.805,280.79,18.667,22.842,4.20E+05,416.2,7.66E+06,315.75,5.81E+06,F
051419Abl_FA2,23,I,10635,96.247,343.57,18.456,22.815,2.43E+05,451.78,4.80E+06,289.01,3.07E+06,F
051419Abl_FA2,24,I,10249,144.83,363.39,20.889,23.031,2.36E+05,483.84,4.96E+06,232.45,2.38E+06,F
051419Abl_FA2,25,I,10332,449.65,247.35,21.593,22.79,2.35E+05,428.63,4.43E+06,249.09,2.57E+06,F
051419Abl_FA2,26,I,19599,111.16,250.25,23.314,25.339,4.97E+05,304.71,5.97E+06,359.67,7.05E+06,F
051419Abl_FA2,27,I,15934,71.895,199.07,23.936,22.899,3.65E+05,366.75,5.84E+06,297.89,4.75E+06,F
051419Abl_FA2,28,I,11690,217.59,61.718,25.694,22.133,2.59E+05,362.22,4.23E+06,307.17,3.59E+06,F
051419Abl_FA2,30,I,10434,195.42,434.09,27.517,24.527,2.56E+05,682.93,7.13E+06,275.26,2.87E+06,F
051419Abl_FA2,31,I,14982,35.176,245.94,28.8,21.934,3.29E+05,360.56,5.40E+06,321.52,4.82E+06,F
051419Abl_FA2,32,I,20087,121.43,141.98,30.283,22.991,4.62E+05,492.3,9.89E+06,361.6,7.26E+06,F
051419Abl_FA2,33,I,12464,74.378,386.23,29.838,23.137,2.88E+05,373.24,4.65E+06,353.85,4.41E+06,F
051419Abl_FA2,34,I,10947,11.289,293.61,32.452,22.279,2.44E+05,350.64,3.84E+06,330.36,3.62E+06,F
051419Abl_FA2,35,I,10459,105.39,363.13,31.926,21.906,2.29E+05,411.68,4.31E+06,373.51,3.91E+06,F
051419Abl_FA2,36,I,14783,132.65,401.27,34.851,21.987,3.25E+05,349.18,5.16E+06,359.75,5.32E+06,F
051419Abl_FA2,37,I,19235,463.55,170.73,34.957,22.109,4.25E+05,304.28,5.85E+06,382.63,7.36E+06,F
051419Abl_FA2,38,I,15684,77.978,266.64,35.302,21.435,3.36E+05,276.77,4.34E+06,303.36,4.76E+06,F
051419Abl_FA2,39,I,18163,449.16,367.02,36.679,21.778,3.96E+05,315.91,5.74E+06,323.19,5.87E+06,F
051419Abl_FA2,40,I,23549,122.34,202.79,36.885,20.934,4.93E+05,177.55,4.18E+06,317.65,7.48E+06,F
051419Abl_FA2,41,I,16769,55.074,159.56,39.493,21.591,3.62E+05,301.75,5.06E+06,239.35,4.01E+06,F
051419Abl_FA2,42,I,10463,332.86,471.55,38.45,21.677,2.27E+05,313.9,3.28E+06,289.83,3.03E+06,F
051419Abl_FA2,43,I,11852,136.58,103.05,38.954,21.643,2.57E+05,325.65,3.86E+06,319.19,3.78E+06,F
051419Abl_FA2,44,I,10287,102.7,334.95,39.062,21.103,2.17E+05,252.26,2.60E+06,309.77,3.19E+06,F
051419Abl_FA2,45,I,12011,370.74,58.784,40.764,22.376,2.69E+05,377.89,4.54E+06,286.54,3.44E+06,F
051419Abl_FA2,46,I,24867,126.19,285.71,42.63,20.68,5.14E+05,136.53,3.40E+06,215.1,5.35E+06,F
051419Abl_FA2,47,I,17367,42.131,224.48,40.719,21.038,3.65E+05,244.64,4.25E+06,290.36,5.04E+06,F
051419Abl_FA2,48,I,11329,397.14,425.93,43.82,21.38,2.42E+05,274.84,3.11E+06,298.58,3.38E+06,F
051419Abl_FA2,49,I,16667,82.529,196.23,46.478,21.015,3.50E+05,237.24,3.95E+06,264.86,4.41E+06,F
