Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
052119Abl_FB3,1,I,11401,247.41,193.04,3.4837,26.306,3.00E+05,476.99,5.44E+06,342.43,3.90E+06,TE,F
052119Abl_FB3,2,I,9024,224.74,297.47,3.2508,27.19,2.45E+05,551.05,4.97E+06,384.84,3.47E+06,TE,F
052119Abl_FB3,3,M,20457,322.16,249.66,5.9726,24.191,4.95E+05,174.91,3.58E+06,381.93,7.81E+06,TE,F
052119Abl_FB3,4,I,12061,284.66,374.82,5.7303,25.954,3.13E+05,456.9,5.51E+06,373.84,4.51E+06,TE,F
052119Abl_FB3,5,I,23037,128.77,192.05,7.6272,24.566,5.66E+05,257.48,5.93E+06,480.59,1.11E+07,TE,F
052119Abl_FB3,6,I,13722,156.49,261.08,9.0574,34.736,4.77E+05,470.85,6.46E+06,408.29,5.60E+06,EPI,F
052119Abl_FB3,7,I,14225,116.63,273.27,7.6295,33.46,4.76E+05,475.69,6.77E+06,303.02,4.31E+06,EPI,F
052119Abl_FB3,8,I,24308,127.44,326.81,7.9237,28.432,6.91E+05,314.08,7.63E+06,390.42,9.49E+06,TE,F
052119Abl_FB3,9,I,11406,170.32,222.42,12.327,117.89,1.34E+06,532.24,6.07E+06,249.03,2.84E+06,PRE,F
052119Abl_FB3,11,I,19115,352.16,374.89,9.1219,23.25,4.44E+05,196.99,3.77E+06,410.2,7.84E+06,TE,F
052119Abl_FB3,12,I,13850,84.251,238.73,11.298,42.141,5.84E+05,364.31,5.05E+06,320.22,4.44E+06,DP,F
052119Abl_FB3,13,I,16528,406.19,272.74,9.5399,23.28,3.85E+05,202.26,3.34E+06,419.98,6.94E+06,TE,F
052119Abl_FB3,14,I,8525,203.32,397.65,13.778,24.782,2.11E+05,372.37,3.17E+06,475.08,4.05E+06,TE,F
052119Abl_FB3,15,I,10678,317.77,102.15,13.508,24.118,2.58E+05,358.74,3.83E+06,370.72,3.96E+06,TE,F
052119Abl_FB3,16,I,16487,176.2,103.61,18.378,24.79,4.09E+05,552.95,9.12E+06,352.11,5.81E+06,TE,F
052119Abl_FB3,17,I,13631,387.87,143.46,16.109,25.695,3.50E+05,587.1,8.00E+06,288.4,3.93E+06,TE,F
052119Abl_FB3,18,I,12148,75.793,298.5,16.876,123.31,1.50E+06,428.02,5.20E+06,308.59,3.75E+06,PRE,T
052119Abl_FB3,19,I,10641,86.451,195.38,20.313,59.792,6.36E+05,416.11,4.43E+06,332.12,3.53E+06,PRE,F
052119Abl_FB3,21,I,9609,124.23,170.73,22.445,28.429,2.73E+05,453.45,4.36E+06,390.98,3.76E+06,EPI,F
052119Abl_FB3,22,I,13953,144.51,289.15,20.505,68.074,9.50E+05,529.31,7.39E+06,365.54,5.10E+06,PRE,F
052119Abl_FB3,23,I,8956,121.96,339.87,20.589,101.53,9.09E+05,591.5,5.30E+06,342.28,3.07E+06,PRE,T
052119Abl_FB3,24,I,6853,394.74,373.74,21.061,25.219,1.73E+05,386.63,2.65E+06,282.14,1.93E+06,TE,F
052119Abl_FB3,25,I,10351,73.016,275.51,23.971,108.91,1.13E+06,471.13,4.88E+06,336.06,3.48E+06,PRE,T
052119Abl_FB3,26,I,13548,447.21,170.63,27.224,24.938,3.38E+05,510.9,6.92E+06,344.48,4.67E+06,TE,F
052119Abl_FB3,27,I,10013,66.673,203.4,27.375,27.894,2.79E+05,366.63,3.67E+06,349.31,3.50E+06,EPI,F
052119Abl_FB3,28,I,14097,130.58,225.26,28.728,55.763,7.86E+05,272.35,3.84E+06,378.14,5.33E+06,PRE,F
052119Abl_FB3,29,I,12323,462.58,239.52,28.368,26.1,3.22E+05,355.72,4.38E+06,331.22,4.08E+06,TE,F
052119Abl_FB3,30,I,17123,67.542,321.05,28.962,36.813,6.30E+05,413.63,7.08E+06,316.87,5.43E+06,DP,F
052119Abl_FB3,31,I,7932,140.6,412.13,29.5,24.728,1.96E+05,363.37,2.88E+06,308.47,2.45E+06,TE,F
052119Abl_FB3,32,I,8285,239.49,459.71,31.353,26.444,2.19E+05,523.34,4.34E+06,333.72,2.76E+06,TE,F
052119Abl_FB3,33,I,8172,313.99,455.9,32.093,24.894,2.03E+05,364.38,2.98E+06,379.43,3.10E+06,TE,F
052119Abl_FB3,34,I,8589,155.63,274.16,29.564,68.285,5.87E+05,262.96,2.26E+06,436.67,3.75E+06,PRE,F
052119Abl_FB3,35,I,7477,19.174,271.83,33.623,24.904,1.86E+05,422.08,3.16E+06,359.78,2.69E+06,TE,F
052119Abl_FB3,36,I,11299,139.83,95.382,33.897,22.702,2.57E+05,214.81,2.43E+06,455.1,5.14E+06,TE,F
052119Abl_FB3,37,I,8025,121.38,316.9,33.159,84.161,6.75E+05,268.32,2.15E+06,366.36,2.94E+06,PRE,F
052119Abl_FB3,38,I,16106,48.504,226.55,36.116,29.555,4.76E+05,309.65,4.99E+06,351.9,5.67E+06,DP,F
052119Abl_FB3,39,I,7130,42.557,181.37,35.13,23.57,1.68E+05,288.86,2.06E+06,387.58,2.76E+06,TE,F
052119Abl_FB3,40,I,11926,459.45,323.7,36.354,25.222,3.01E+05,602.02,7.18E+06,369.49,4.41E+06,TE,F
052119Abl_FB3,41,I,14737,82.178,358.77,38.237,23.505,3.46E+05,281.14,4.14E+06,414.51,6.11E+06,TE,F
052119Abl_FB3,42,I,11170,245.4,42.538,39.38,22.937,2.56E+05,340.36,3.80E+06,428.02,4.78E+06,TE,F
052119Abl_FB3,43,I,10874,106.8,184.18,37.778,52.413,5.70E+05,230.52,2.51E+06,346.71,3.77E+06,PRE,T
052119Abl_FB3,44,I,18619,63.026,282.9,36.737,30.751,5.73E+05,263.94,4.91E+06,304.05,5.66E+06,DP,F
052119Abl_FB3,45,I,17280,391.58,75.868,41.605,23.015,3.98E+05,332.99,5.75E+06,376.86,6.51E+06,TE,F
052119Abl_FB3,46,I,7954,100.17,135.37,41.795,22.1,1.76E+05,169.95,1.35E+06,453.16,3.60E+06,TE,F
052119Abl_FB3,47,I,12910,132.34,221.79,40.578,45.712,5.90E+05,160.09,2.07E+06,393.19,5.08E+06,PRE,T
052119Abl_FB3,48,I,8312,479.61,189.66,42.86,23.718,1.97E+05,327.94,2.73E+06,489.33,4.07E+06,TE,F
052119Abl_FB3,49,I,12934,102.58,286.83,43.444,50.877,6.58E+05,167.38,2.16E+06,388.22,5.02E+06,PRE,F
052119Abl_FB3,50,I,12603,375.19,440.78,44.254,23.833,3.00E+05,468.47,5.90E+06,372.67,4.70E+06,TE,F
052119Abl_FB3,51,I,20814,71.425,227.6,46.213,25.912,5.39E+05,180.58,3.76E+06,325.13,6.77E+06,EPI,F
052119Abl_FB3,53,I,12170,456.88,124.31,49.22,24.16,2.94E+05,464.94,5.66E+06,357.64,4.35E+06,TE,F
052119Abl_FB3,54,I,8426,487.06,264.44,50.507,23.009,1.94E+05,256.82,2.16E+06,376.59,3.17E+06,TE,F
052119Abl_FB3,55,I,15342,173.17,457.18,51.851,23.015,3.53E+05,222.38,3.41E+06,382.84,5.87E+06,TE,F
052119Abl_FB3,56,I,9015,297.54,473.65,51.311,23.157,2.09E+05,265.48,2.39E+06,220.3,1.99E+06,TE,F
052119Abl_FB3,58,I,16314,135.36,78.722,52.017,21.81,3.56E+05,133.24,2.17E+06,263.8,4.30E+06,TE,F
052119Abl_FB3,59,M,23685,309.51,49.739,62.256,21.623,5.12E+05,152.98,3.62E+06,230.49,5.46E+06,TE,F
052119Abl_FB3,60,I,14254,57.044,224.37,56.803,21.661,3.09E+05,163.72,2.33E+06,316.9,4.52E+06,TE,F
052119Abl_FB3,61,I,22305,214.96,47.313,60.892,21.614,4.82E+05,185.39,4.14E+06,267.49,5.97E+06,TE,F
052119Abl_FB3,62,I,10737,478.71,193.73,62.717,21.696,2.33E+05,189.49,2.03E+06,215.24,2.31E+06,TE,F
052119Abl_FB3,63,I,19938,108.27,124.56,65.525,20.975,4.18E+05,136.61,2.72E+06,372.24,7.42E+06,TE,F
052119Abl_FB3,64,I,10611,149.79,432.93,69.426,21.613,2.29E+05,216.32,2.30E+06,181.65,1.93E+06,TE,F
052119Abl_FB3,65,I,9801,90.63,356.11,72.177,21.17,2.07E+05,151.36,1.48E+06,417.15,4.09E+06,TE,F
052119Abl_FB3,66,I,12504,209.92,457.54,69.634,21.457,2.68E+05,132.78,1.66E+06,221.8,2.77E+06,TE,F
052119Abl_FB3,67,I,15069,421.88,373.33,76.265,21.873,3.30E+05,302.6,4.56E+06,408.01,6.15E+06,TE,F
052119Abl_FB3,69,I,19815,461.75,272.08,76.993,21.578,4.28E+05,227.51,4.51E+06,378.67,7.50E+06,TE,F
052119Abl_FB3,70,I,15221,397.66,110.05,78.656,21.64,3.29E+05,229.78,3.50E+06,430.61,6.55E+06,TE,F
052119Abl_FB3,71,I,17768,303.12,438.07,79.904,21.339,3.79E+05,224.36,3.99E+06,362.89,6.45E+06,TE,F
052119Abl_FB3,72,I,20587,236.93,88.88,86.172,20.847,4.29E+05,145.73,3.00E+06,408.43,8.41E+06,TE,F
052119Abl_FB3,73,I,11318,420.13,193.98,89.277,21.081,2.39E+05,197.27,2.23E+06,400.27,4.53E+06,TE,F
052119Abl_FB3,74,I,16549,118.43,305.56,92.156,20.678,3.42E+05,109.3,1.81E+06,307.92,5.10E+06,TE,F
052119Abl_FB3,75,I,24958,145.19,183.92,93.593,20.481,5.11E+05,109.6,2.74E+06,228.2,5.70E+06,TE,F
052119Abl_FB3,76,I,10259,340.23,379.89,92.858,21.356,2.19E+05,255.13,2.62E+06,307.89,3.16E+06,TE,F
052119Abl_FB3,77,I,13419,405.92,273.44,94.57,21.231,2.85E+05,207.68,2.79E+06,340.88,4.57E+06,TE,F
052119Abl_FB3,78,I,14619,264.16,392.9,95.796,20.847,3.05E+05,217.76,3.18E+06,421.74,6.17E+06,TE,F
052119Abl_FB3,79,I,13415,210.26,378.34,97.298,20.529,2.75E+05,155.57,2.09E+06,338.98,4.55E+06,TE,F
052119Abl_FB3,80,I,13376,268.59,127.93,98.165,20.755,2.78E+05,151.81,2.03E+06,483.47,6.47E+06,TE,F
052119Abl_FB3,81,I,13962,373.9,182.9,98.336,21.154,2.95E+05,192.89,2.69E+06,415.21,5.80E+06,TE,F
052119Abl_FB3,82,I,15093,188.19,282.39,103.29,20.694,3.12E+05,162.44,2.45E+06,288.7,4.36E+06,TE,F
052119Abl_FB3,83,I,13453,315.63,326.38,103.14,21.18,2.85E+05,200.4,2.70E+06,376.25,5.06E+06,TE,F
052119Abl_FB3,84,I,13060,299.01,201.09,104.48,21.115,2.76E+05,238.35,3.11E+06,407.22,5.32E+06,TE,F
052119Abl_FB3,85,I,5358,218.37,225.96,105.8,20.929,1.12E+05,234.37,1.26E+06,597.02,3.20E+06,TE,F
052119Abl_FB3,86,I,5269,288.56,266.72,105.7,20.49,1.08E+05,157.73,8.31E+05,434.02,2.29E+06,TE,F
