Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
051419Abl_FA3,1,I,25059,292.63,173.87,5.3018,21.38,5.36E+05,179.88,4.51E+06,291.42,7.30E+06,TE,F
051419Abl_FA3,2,I,26549,307.06,280.1,4.9334,22.06,5.86E+05,257.69,6.84E+06,343.99,9.13E+06,TE,F
051419Abl_FA3,3,I,21203,199.48,174.35,5.7857,30.362,6.44E+05,267.03,5.66E+06,330.31,7.00E+06,TE,F
051419Abl_FA3,4,I,16333,227.9,311.68,5.7586,22.125,3.61E+05,215.65,3.52E+06,330.06,5.39E+06,TE,F
051419Abl_FA3,5,I,21350,130.48,193.55,6.3306,21.84,4.66E+05,178.19,3.80E+06,317.31,6.77E+06,TE,F
051419Abl_FA3,6,I,24555,174.58,254.27,6.8189,24.915,6.12E+05,214.11,5.26E+06,305.48,7.50E+06,TE,F
051419Abl_FA3,7,I,20927,142.07,321.37,8.5432,21.845,4.57E+05,182.8,3.83E+06,382.08,8.00E+06,TE,F
051419Abl_FA3,8,I,14860,120.34,241.34,9.8513,54.326,8.07E+05,240.95,3.58E+06,358.36,5.33E+06,DP,F
051419Abl_FA3,9,I,5396,209.02,203.39,11.106,171.81,9.27E+05,249.85,1.35E+06,291.88,1.58E+06,PRE,F
051419Abl_FA3,10,M,25584,346.66,350.36,8.6315,21.615,5.53E+05,121.28,3.10E+06,356.13,9.11E+06,TE,F
051419Abl_FA3,11,I,18542,277.22,119.14,11.231,91.052,1.69E+06,127.69,2.37E+06,393.85,7.30E+06,PRE,F
051419Abl_FA3,12,I,8344,148.17,196.64,15.185,30.398,2.54E+05,262.18,2.19E+06,343.39,2.87E+06,EPI,F
051419Abl_FA3,13,M,6264,189.3,289.69,13.61,122,7.64E+05,150.45,9.42E+05,316.33,1.98E+06,PRE,F
051419Abl_FA3,14,I,23082,143.42,138.87,18.072,25.058,5.78E+05,171.3,3.95E+06,315.96,7.29E+06,EPI,F
051419Abl_FA3,15,I,22967,389.84,174.18,11.604,20.669,4.75E+05,125.31,2.88E+06,369.78,8.49E+06,TE,F
051419Abl_FA3,16,I,11492,409.36,292.52,15.241,21.945,2.52E+05,322.09,3.70E+06,354.64,4.08E+06,TE,F
051419Abl_FA3,17,I,7716,257.49,375.15,9.7019,20.356,1.57E+05,37.526,2.90E+05,353.76,2.73E+06,TE,F
051419Abl_FA3,18,I,12342,52.529,290.99,17.905,23.989,2.96E+05,243.03,3.00E+06,378.15,4.67E+06,TE,F
051419Abl_FA3,19,I,14855,173.63,89.721,16.051,22.151,3.29E+05,230.32,3.42E+06,334.01,4.96E+06,TE,F
051419Abl_FA3,20,I,12747,212.19,111.48,18.602,116.41,1.48E+06,197.15,2.51E+06,312.18,3.98E+06,PRE,T
051419Abl_FA3,21,I,10331,428.84,223.28,17.092,21.207,2.19E+05,171.82,1.78E+06,368.29,3.80E+06,TE,F
051419Abl_FA3,22,I,8809,120.55,299.27,18.738,60.9,5.36E+05,288.31,2.54E+06,277.54,2.44E+06,DP,F
051419Abl_FA3,25,I,13949,168.81,387.96,18.502,21.346,2.98E+05,174.12,2.43E+06,323.79,4.52E+06,TE,F
051419Abl_FA3,26,I,17681,115.45,253.58,22.357,23.542,4.16E+05,199,3.52E+06,374.71,6.63E+06,EPI,F
051419Abl_FA3,27,I,7757,78.329,311.56,23.334,104.66,8.12E+05,219.3,1.70E+06,382.72,2.97E+06,PRE,T
051419Abl_FA3,28,M,8575,145.65,331.9,22.311,27.119,2.33E+05,148.05,1.27E+06,410.73,3.52E+06,EPI,F
051419Abl_FA3,29,I,11260,75.195,211.36,22.597,25.502,2.87E+05,191.69,2.16E+06,303.91,3.42E+06,EPI,F
051419Abl_FA3,30,M,15954,354.93,402.35,20.77,21.795,3.48E+05,148.95,2.38E+06,365.34,5.83E+06,TE,F
051419Abl_FA3,31,I,15269,294.11,430.15,21.682,24.905,3.80E+05,562.43,8.59E+06,361.03,5.51E+06,TE,F
051419Abl_FA3,33,M,13060,163.17,300.54,25.073,69.566,9.09E+05,120.55,1.57E+06,339.93,4.44E+06,PRE,F
051419Abl_FA3,34,I,8622,94.147,352.55,24.374,29.008,2.50E+05,286.92,2.47E+06,351.93,3.03E+06,DP,F
051419Abl_FA3,35,I,16183,427.44,368.74,25.038,21.736,3.52E+05,264.93,4.29E+06,332.95,5.39E+06,TE,F
051419Abl_FA3,36,I,11522,93.669,126.94,27.205,21.428,2.47E+05,203.2,2.34E+06,379.6,4.37E+06,TE,F
051419Abl_FA3,37,I,9001,467.46,228.41,28.096,23.927,2.15E+05,321.46,2.89E+06,334.53,3.01E+06,TE,F
051419Abl_FA3,38,I,11140,48.302,343.67,29.894,21.902,2.44E+05,261.92,2.92E+06,339.48,3.78E+06,TE,F
051419Abl_FA3,39,I,8274,264.16,54.677,30.454,21.108,1.75E+05,215.32,1.78E+06,424.96,3.52E+06,TE,F
051419Abl_FA3,41,I,9904,162.6,79.221,29.55,21.877,2.17E+05,254.37,2.52E+06,315.61,3.13E+06,TE,F
051419Abl_FA3,42,M,20317,116.03,222.01,32.854,64.408,1.31E+06,136.96,2.78E+06,293.25,5.96E+06,PRE,F
051419Abl_FA3,44,I,11266,472.28,307.38,30.485,22.435,2.53E+05,329.57,3.71E+06,333.08,3.75E+06,TE,F
051419Abl_FA3,45,I,7987,100.18,294.68,31.517,27.983,2.24E+05,214.84,1.72E+06,272.5,2.18E+06,EPI,F
051419Abl_FA3,46,M,10168,124.76,373.63,30.799,23.553,2.39E+05,120.21,1.22E+06,304.45,3.10E+06,EPI,F
051419Abl_FA3,47,I,13961,212.55,457.96,33.396,23.027,3.21E+05,402.35,5.62E+06,334.02,4.66E+06,TE,F
051419Abl_FA3,48,I,13046,125.54,143.53,34.986,56.93,7.43E+05,101.83,1.33E+06,299.09,3.90E+06,PRE,T
051419Abl_FA3,49,I,11099,393.87,87.916,35.771,21.576,2.39E+05,234.16,2.60E+06,378.95,4.21E+06,TE,F
051419Abl_FA3,50,I,14287,51.997,232.73,34.891,20.979,3.00E+05,146.45,2.09E+06,330.2,4.72E+06,EPI,F
051419Abl_FA3,51,I,7836,89.107,251.52,34.414,66.98,5.25E+05,147,1.15E+06,434.54,3.41E+06,PRE,T
051419Abl_FA3,52,I,8478,454.39,144.78,35.62,23.25,1.97E+05,466.22,3.95E+06,334.12,2.83E+06,TE,F
051419Abl_FA3,53,I,12095,80.819,175.7,38.975,22.016,2.66E+05,87.6,1.06E+06,347.65,4.20E+06,EPI,F
051419Abl_FA3,54,I,16590,48.849,193.19,44.741,20.629,3.42E+05,112.78,1.87E+06,306.65,5.09E+06,TE,F
051419Abl_FA3,55,I,11495,87.853,355.99,39.664,73.352,8.43E+05,161.58,1.86E+06,385.62,4.43E+06,PRE,F
