Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
070919Abl_FE5,1,I,18398,277.21,217.31,5.8638,21.761,4.00E+05,264.36,4.86E+06,331.06,6.09E+06,TE,F
070919Abl_FE5,2,I,16538,182.01,212.35,6.757,21.755,3.60E+05,287.99,4.76E+06,352.28,5.83E+06,TE,F
070919Abl_FE5,3,I,16722,215.19,321.25,6.045,22.278,3.73E+05,279.59,4.68E+06,410.83,6.87E+06,TE,F
070919Abl_FE5,4,I,13538,374.67,240.9,6.4136,22.101,2.99E+05,310.41,4.20E+06,363.68,4.92E+06,TE,F
070919Abl_FE5,5,I,15738,244.66,264.27,7.0133,21.965,3.46E+05,268.41,4.22E+06,359.57,5.66E+06,TE,F
070919Abl_FE5,6,I,24644,333.84,293.74,8.3848,22.691,5.59E+05,212.09,5.23E+06,288.12,7.10E+06,TE,F
070919Abl_FE5,7,I,22368,218.85,155.84,8.0686,21.478,4.80E+05,213.32,4.77E+06,342.24,7.66E+06,TE,F
070919Abl_FE5,8,I,18999,417.02,287.06,10.511,21.236,4.03E+05,226.89,4.31E+06,417.73,7.94E+06,TE,F
070919Abl_FE5,9,I,15628,170.02,283.59,12.126,33.727,5.27E+05,184.78,2.89E+06,324.37,5.07E+06,PRE,T
070919Abl_FE5,10,I,22065,120.98,245.52,14.221,21.719,4.79E+05,243.54,5.37E+06,359.84,7.94E+06,TE,F
070919Abl_FE5,11,I,17960,311.14,136.62,16.842,22.805,4.10E+05,303.26,5.45E+06,314.13,5.64E+06,TE,F
070919Abl_FE5,12,I,16967,157.11,335.09,17.207,21.837,3.71E+05,217.72,3.69E+06,343.02,5.82E+06,TE,F
070919Abl_FE5,13,I,26486,373.34,191.65,17.453,21.609,5.72E+05,183.22,4.85E+06,386.89,1.02E+07,TE,F
070919Abl_FE5,14,I,20805,279.09,343.92,17.149,21.286,4.43E+05,225.76,4.70E+06,359.37,7.48E+06,TE,F
070919Abl_FE5,15,I,9542,443.06,239.25,17.928,21.88,2.09E+05,300.15,2.86E+06,333.39,3.18E+06,TE,F
070919Abl_FE5,16,I,13349,211.6,235.25,17.997,34.907,4.66E+05,220.45,2.94E+06,336.65,4.49E+06,PRE,T
070919Abl_FE5,18,I,15122,179.65,174.47,20.083,21.475,3.25E+05,264.37,4.00E+06,397.18,6.01E+06,EPI,F
070919Abl_FE5,19,I,16367,221.71,299.23,20.721,26.51,4.34E+05,167.39,2.74E+06,364.62,5.97E+06,DP,F
070919Abl_FE5,20,I,25924,405.38,333.4,22.663,20.66,5.36E+05,152.98,3.97E+06,371.5,9.63E+06,TE,F
070919Abl_FE5,21,I,21120,216.34,124.17,21.775,20.853,4.40E+05,174.81,3.69E+06,320.18,6.76E+06,TE,F
070919Abl_FE5,22,I,10949,146.15,292.28,24.499,32.935,3.61E+05,203.47,2.23E+06,337.04,3.69E+06,PRE,F
070919Abl_FE5,23,I,12135,419.94,203.74,26.388,20.707,2.51E+05,147.43,1.79E+06,293.64,3.56E+06,TE,F
070919Abl_FE5,24,I,17679,141.45,239.65,25.705,33.1,5.85E+05,156.52,2.77E+06,327.9,5.80E+06,PRE,F
070919Abl_FE5,26,I,12228,177.55,330.32,25.701,29.364,3.59E+05,201.1,2.46E+06,301.2,3.68E+06,DP,F
070919Abl_FE5,28,I,17670,263.99,105.82,30.07,20.487,3.62E+05,184.14,3.25E+06,332.19,5.87E+06,TE,F
070919Abl_FE5,29,I,18174,441.62,272.06,30.204,20.779,3.78E+05,200.2,3.64E+06,286.13,5.20E+06,TE,F
070919Abl_FE5,30,I,13963,261.02,322.44,31.075,33.301,4.65E+05,116,1.62E+06,328.98,4.59E+06,PRE,F
070919Abl_FE5,31,I,11843,179.82,200.87,31.367,25.527,3.02E+05,144.25,1.71E+06,323.45,3.83E+06,DP,F
070919Abl_FE5,32,I,14531,201.82,248.76,31.609,30.625,4.45E+05,145.37,2.11E+06,317.75,4.62E+06,DP,F
070919Abl_FE5,33,I,23875,321.57,125.16,32.558,20.818,4.97E+05,148.31,3.54E+06,278.96,6.66E+06,TE,F
070919Abl_FE5,34,I,14808,119.97,172.96,33.778,20.592,3.05E+05,176.71,2.62E+06,354.24,5.25E+06,TE,F
070919Abl_FE5,35,I,14603,287.46,362.29,33.776,20.644,3.01E+05,143.47,2.10E+06,282.89,4.13E+06,TE,F
070919Abl_FE5,36,I,21493,202.26,169.16,35.654,29.309,6.30E+05,117.72,2.53E+06,366.77,7.88E+06,PRE,T
070919Abl_FE5,37,I,20852,386.05,167.78,34.412,20.17,4.21E+05,118.69,2.47E+06,285.25,5.95E+06,TE,F
070919Abl_FE5,38,I,13703,222.16,307.22,34.285,39.402,5.40E+05,127.93,1.75E+06,313.04,4.29E+06,PRE,T
070919Abl_FE5,39,I,16838,204.13,122.42,35.105,20.272,3.41E+05,160.76,2.71E+06,287.9,4.85E+06,TE,F
070919Abl_FE5,40,I,17928,108.87,292.7,36.538,20.414,3.66E+05,188.25,3.37E+06,298.01,5.34E+06,TE,F
070919Abl_FE5,41,I,15125,130.18,225.71,37.883,25.184,3.81E+05,136.23,2.06E+06,346.62,5.24E+06,DP,F
070919Abl_FE5,42,I,15441,175.13,299.57,38.75,28.6,4.42E+05,148.24,2.29E+06,317.19,4.90E+06,DP,F
070919Abl_FE5,43,I,17846,205.22,364.55,39.192,20.09,3.59E+05,108.15,1.93E+06,252.53,4.51E+06,TE,F
070919Abl_FE5,44,I,15701,414.38,224.1,38.92,20.171,3.17E+05,100.76,1.58E+06,272.79,4.28E+06,TE,F
070919Abl_FE5,45,I,17819,286.07,238.24,41.888,20.15,3.59E+05,52.928,9.43E+05,281.15,5.01E+06,EPI,F
070919Abl_FE5,46,I,22593,264.64,142.06,42.45,19.904,4.50E+05,109.83,2.48E+06,311.86,7.05E+06,TE,F
070919Abl_FE5,47,I,15921,230.04,240.49,39.483,21.916,3.49E+05,79.11,1.26E+06,345.84,5.51E+06,EPI,F
070919Abl_FE5,48,I,18082,284.12,306.77,42.738,21.194,3.83E+05,75.782,1.37E+06,349.77,6.32E+06,EPI,F
070919Abl_FE5,49,I,29213,410.59,320.08,42.122,19.803,5.79E+05,85.352,2.49E+06,341.5,9.98E+06,TE,F
070919Abl_FE5,50,I,19396,323.36,356.39,43.484,20.469,3.97E+05,92.813,1.80E+06,315.61,6.12E+06,TE,F
070919Abl_FE5,51,I,14364,156.52,270.23,45.74,28.302,4.07E+05,139.97,2.01E+06,312.11,4.48E+06,PRE,F
070919Abl_FE5,52,I,15491,178.97,214.44,45.456,28.06,4.35E+05,144.22,2.23E+06,272.29,4.22E+06,PRE,T
