Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
070919Abl_FF1,1,I,13391,206.64,274.56,5.0712,21.034,2.82E+05,174.62,2.34E+06,372.74,4.99E+06,F
070919Abl_FF1,2,I,14951,352.85,254.41,7.6509,20.667,3.09E+05,120.39,1.80E+06,290.22,4.34E+06,F
070919Abl_FF1,3,I,10471,216.46,206.93,6.3966,21.054,2.20E+05,160.2,1.68E+06,297.43,3.11E+06,F
070919Abl_FF1,4,I,15236,134.28,289.16,6.7871,21.197,3.23E+05,204.93,3.12E+06,270.4,4.12E+06,F
070919Abl_FF1,5,I,15096,85.208,300.39,7.8353,20.928,3.16E+05,162.23,2.45E+06,356.17,5.38E+06,F
070919Abl_FF1,6,I,26959,321.05,359.28,7.8005,20.851,5.62E+05,171.48,4.62E+06,380.99,1.03E+07,F
070919Abl_FF1,7,I,12629,162.48,234.51,7.7405,21.06,2.66E+05,162.18,2.05E+06,378.26,4.78E+06,F
070919Abl_FF1,8,I,12640,178.41,338.9,7.7222,21.047,2.66E+05,195.05,2.47E+06,431.68,5.46E+06,F
070919Abl_FF1,9,I,9692,222.82,399.74,6.8506,22.612,2.19E+05,38.642,3.75E+05,355.2,3.44E+06,F
070919Abl_FF1,10,I,9336,172.3,171.16,10.486,21.78,2.03E+05,336.8,3.14E+06,322.41,3.01E+06,F
070919Abl_FF1,11,I,17958,75.605,197.94,11.053,21.328,3.83E+05,227.05,4.08E+06,425.05,7.63E+06,F
070919Abl_FF1,12,I,16997,130.34,197.24,12.66,20.805,3.54E+05,168.63,2.87E+06,360.68,6.13E+06,F
070919Abl_FF1,13,I,12868,156.39,284,14.483,21.089,2.71E+05,219.26,2.82E+06,347.53,4.47E+06,F
070919Abl_FF1,14,I,9765,71.334,245.54,16.377,20.936,2.04E+05,194.24,1.90E+06,355.01,3.47E+06,F
070919Abl_FF1,15,I,11692,123.44,247.7,17.07,20.918,2.45E+05,191.63,2.24E+06,314.52,3.68E+06,F
070919Abl_FF1,16,I,6767,212.36,156.02,19.099,21.055,1.42E+05,199.74,1.35E+06,284.46,1.92E+06,F
070919Abl_FF1,17,I,7043,281.52,422.67,18.065,21.819,1.54E+05,314.42,2.21E+06,399.51,2.81E+06,F
070919Abl_FF1,18,I,10037,74.941,290.91,19.367,21.342,2.14E+05,200.59,2.01E+06,360.29,3.62E+06,F
070919Abl_FF1,19,I,12216,113.05,332.82,20.257,20.96,2.56E+05,177.55,2.17E+06,355,4.34E+06,F
070919Abl_FF1,20,I,6134,138.26,376.1,19.834,21.269,1.30E+05,244.69,1.50E+06,289.18,1.77E+06,F
070919Abl_FF1,21,I,9119,175.15,190.79,19.038,20.859,1.90E+05,184.73,1.68E+06,375.9,3.43E+06,F
070919Abl_FF1,22,I,6694,40.927,317.41,20.378,21.133,1.41E+05,192.91,1.29E+06,393.21,2.63E+06,F
070919Abl_FF1,23,I,11842,278.53,131.89,19.984,20.587,2.44E+05,144.05,1.71E+06,297.53,3.52E+06,F
070919Abl_FF1,24,I,17806,429.96,257.96,22.49,20.743,3.69E+05,198.24,3.53E+06,431.3,7.68E+06,F
070919Abl_FF1,25,I,15273,357.19,150.43,21.094,20.911,3.19E+05,149.69,2.29E+06,432.24,6.60E+06,F
070919Abl_FF1,26,I,5948,119.69,205.82,22.945,21.016,1.25E+05,197.69,1.18E+06,301.2,1.79E+06,F
070919Abl_FF1,27,I,7890,81.334,189.33,25.142,20.845,1.64E+05,202.85,1.60E+06,363.34,2.87E+06,F
070919Abl_FF1,28,I,7882,40.728,191.23,26.293,21.095,1.66E+05,225.16,1.77E+06,332.92,2.62E+06,F
070919Abl_FF1,29,I,15778,115.13,292.86,27.128,20.615,3.25E+05,141.06,2.23E+06,255.8,4.04E+06,F
070919Abl_FF1,30,I,10593,219.05,445.05,26.552,20.378,2.16E+05,165.86,1.76E+06,268.05,2.84E+06,F
070919Abl_FF1,31,I,10239,46.271,261.43,27.175,20.112,2.06E+05,114.53,1.17E+06,353.51,3.62E+06,F
070919Abl_FF1,32,I,18331,129.84,163.42,28.117,20.483,3.75E+05,145.16,2.66E+06,276.22,5.06E+06,F
070919Abl_FF1,33,I,14985,134.42,229.48,31.512,19.905,2.98E+05,91.115,1.37E+06,349.69,5.24E+06,F
070919Abl_FF1,34,I,12968,109.69,356.03,31.033,20.381,2.64E+05,129.38,1.68E+06,321.2,4.17E+06,F
070919Abl_FF1,35,I,8268,270.36,99.686,33.54,20.87,1.73E+05,199.1,1.65E+06,237.99,1.97E+06,F
070919Abl_FF1,36,I,8755,420.61,381.94,33.921,20.462,1.79E+05,151.91,1.33E+06,457.7,4.01E+06,F
070919Abl_FF1,37,I,8437,135.46,408.52,35.669,20.135,1.70E+05,134.72,1.14E+06,385.81,3.26E+06,F
070919Abl_FF1,38,M,27099,213.43,99.785,37.133,20.169,5.47E+05,85.455,2.32E+06,407.14,1.10E+07,F
070919Abl_FF1,39,I,7787,141.21,126.93,35.623,20.811,1.62E+05,275.33,2.14E+06,309.8,2.41E+06,F
070919Abl_FF1,40,I,13054,43.952,220.48,36.387,20.349,2.66E+05,134.35,1.75E+06,307.27,4.01E+06,F
070919Abl_FF1,41,I,17400,73.666,328.73,37.316,20.638,3.59E+05,140.61,2.45E+06,345.96,6.02E+06,F
070919Abl_FF1,42,I,17516,82.941,187.42,35.726,20.286,3.55E+05,129.58,2.27E+06,328.18,5.75E+06,F
070919Abl_FF1,43,I,8703,372.7,107.9,37.956,20.661,1.80E+05,175.06,1.52E+06,324.9,2.83E+06,F
