Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
121818Abl_EE8,1,I,21715,251.81,198.6,4.8128,18.641,4.05E+05,223.92,4.86E+06,171.43,3.72E+06,
121818Abl_EE8,2,I,10386,306.39,280.37,3.5835,18.648,1.94E+05,216.87,2.25E+06,193.7,2.01E+06,
121818Abl_EE8,4,I,10802,166.7,276.67,4.5667,18.677,2.02E+05,246.24,2.66E+06,129.36,1.40E+06,
121818Abl_EE8,6,I,13903,356.01,173.89,5.3355,18.207,2.53E+05,181.43,2.52E+06,186.89,2.60E+06,
121818Abl_EE8,7,I,20402,98.831,242.28,5.7445,18.158,3.70E+05,171.82,3.51E+06,214.36,4.37E+06,
121818Abl_EE8,8,I,15043,396.26,242.1,5.3221,18.212,2.74E+05,183.89,2.77E+06,195.94,2.95E+06,
121818Abl_EE8,9,I,15745,240.65,312.15,6.0014,18.772,2.96E+05,271.14,4.27E+06,192.22,3.03E+06,
121818Abl_EE8,10,I,15191,324.52,333.48,6.3698,18.144,2.76E+05,200.55,3.05E+06,201.4,3.06E+06,
121818Abl_EE8,11,I,26646,182.35,152.21,8.0214,18.161,4.84E+05,141.6,3.77E+06,199.28,5.31E+06,
121818Abl_EE8,12,I,15520,133.35,220,9.9657,20.177,3.13E+05,157.33,2.44E+06,217.32,3.37E+06,
121818Abl_EE8,13,M,10600,169.31,311.72,10.406,18.925,2.01E+05,178.93,1.90E+06,138.63,1.47E+06,
121818Abl_EE8,14,I,20504,113.68,338.91,8.7341,17.957,3.68E+05,144.02,2.95E+06,210.22,4.31E+06,
121818Abl_EE8,15,I,17602,187.04,357.07,10.967,18.828,3.31E+05,202.96,3.57E+06,141.11,2.48E+06,
121818Abl_EE8,16,I,15743,96.696,168.12,11.527,18.256,2.87E+05,198.5,3.13E+06,231.61,3.65E+06,
121818Abl_EE8,17,I,20798,434.37,189.98,10.248,18.594,3.87E+05,192.68,4.01E+06,169.91,3.53E+06,
121818Abl_EE8,18,M,4259,105.8,251.73,12.838,18.749,79853,221.01,9.41E+05,235.27,1.00E+06,
121818Abl_EE8,19,I,25427,387.95,351.26,10.656,17.829,4.53E+05,144.34,3.67E+06,195.74,4.98E+06,
121818Abl_EE8,20,I,7267,149.56,170.56,14.601,18.271,1.33E+05,172.8,1.26E+06,236.81,1.72E+06,
121818Abl_EE8,21,I,12245,452.37,266.4,14.206,18.418,2.26E+05,263.08,3.22E+06,209.03,2.56E+06,
121818Abl_EE8,22,I,16894,411.07,125.21,17.106,18.575,3.14E+05,265.83,4.49E+06,182.76,3.09E+06,
