Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity,targeted
082619Abl_FH4,1,I,14073,325.66,235.98,4.7063,21.606,3.04E+05,154.35,2.17E+06,361.46,5.09E+06,TE,F
082619Abl_FH4,2,I,14121,172.29,198.29,6.3772,21.251,3.00E+05,139.74,1.97E+06,341.14,4.82E+06,TE,F
082619Abl_FH4,3,I,13500,241.82,233.08,5.4926,21.348,2.88E+05,149.19,2.01E+06,326.07,4.40E+06,TE,F
082619Abl_FH4,4,I,15268,73.481,240.13,6.0266,22.446,3.43E+05,221.28,3.38E+06,367.61,5.61E+06,TE,F
082619Abl_FH4,5,I,17700,158.06,290.72,5.725,21.265,3.76E+05,146.71,2.60E+06,411.28,7.28E+06,TE,F
082619Abl_FH4,6,I,29751,269.15,307.62,6.974,21.266,6.33E+05,121.25,3.61E+06,326,9.70E+06,TE,F
082619Abl_FH4,7,I,17423,351.25,313.67,6.1831,21.619,3.77E+05,141.27,2.46E+06,343.88,5.99E+06,TE,F
082619Abl_FH4,8,I,14790,323.42,172.33,8.0178,21.509,3.18E+05,130.88,1.94E+06,354.15,5.24E+06,TE,F
082619Abl_FH4,9,I,12970,122.02,206.38,9.3025,32.534,4.22E+05,173.94,2.26E+06,323.31,4.19E+06,PRE,F
082619Abl_FH4,10,I,7832,123.71,253.81,9.267,35.616,2.79E+05,227.64,1.78E+06,298.05,2.33E+06,PRE,F
082619Abl_FH4,11,I,14345,389.45,228.84,7.6026,21.858,3.14E+05,143.62,2.06E+06,320.71,4.60E+06,TE,F
082619Abl_FH4,12,I,14854,196.43,252.82,8.6537,21.929,3.26E+05,147.38,2.19E+06,306.1,4.55E+06,EPI,T
082619Abl_FH4,13,I,19751,215.83,350.66,8.7193,21.047,4.16E+05,145.34,2.87E+06,265.35,5.24E+06,TE,F
082619Abl_FH4,14,I,17317,98.848,154.86,10.437,21.512,3.73E+05,152.17,2.64E+06,370.99,6.42E+06,EPI,T
082619Abl_FH4,15,I,12711,236.93,177.02,10.86,21.155,2.69E+05,125.5,1.60E+06,354.67,4.51E+06,TE,F
