Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021119Abl_EK8,1,I,15747,245.97,191.71,4.7123,19.039,3.00E+05,75.386,1.19E+06,465.55,7.33E+06,
021119Abl_EK8,2,I,9783,314.32,254.53,3.6211,18.291,1.79E+05,36.831,3.60E+05,452.79,4.43E+06,
021119Abl_EK8,3,I,3528,156.69,261.62,2.5505,18.603,65632,75.592,2.67E+05,440.28,1.55E+06,
021119Abl_EK8,4,I,10981,385.35,272.59,4.9223,18.589,2.04E+05,78.947,8.67E+05,536.61,5.89E+06,
021119Abl_EK8,5,I,9077,256.09,292.08,3.5123,18.738,1.70E+05,105.46,9.57E+05,477.18,4.33E+06,
021119Abl_EK8,6,I,19476,356.23,177.63,5.7449,18.503,3.60E+05,67.171,1.31E+06,504.21,9.82E+06,
021119Abl_EK8,7,I,12975,193.23,240.6,5.7295,18.763,2.43E+05,72.494,9.41E+05,446.83,5.80E+06,
021119Abl_EK8,8,I,13896,139.35,281.82,7.206,19.18,2.67E+05,80.951,1.12E+06,424.78,5.90E+06,
021119Abl_EK8,9,I,14495,172.13,189.62,8.6813,18.656,2.70E+05,68.492,9.93E+05,461.23,6.69E+06,
021119Abl_EK8,10,I,20731,113.75,235.45,9.7987,18.804,3.90E+05,55.038,1.14E+06,430.88,8.93E+06,
021119Abl_EK8,11,I,16823,178.64,305.12,10.668,18.687,3.14E+05,71.664,1.21E+06,442.85,7.45E+06,
021119Abl_EK8,12,I,30729,289.35,372.08,8.6759,18.433,5.66E+05,34.417,1.06E+06,476.98,1.47E+07,
021119Abl_EK8,13,I,4995,137.15,178.01,8.6462,18.283,91322,70.659,3.53E+05,487.24,2.43E+06,
021119Abl_EK8,14,I,14320,67.629,266.38,10,18.75,2.69E+05,50.568,7.24E+05,555.67,7.96E+06,
021119Abl_EK8,15,I,21794,390.57,334.83,10.902,18.533,4.04E+05,35.157,7.66E+05,481.38,1.05E+07,
021119Abl_EK8,16,I,20501,146.72,346.73,10.838,18.831,3.86E+05,67.04,1.37E+06,524.43,1.08E+07,
021119Abl_EK8,17,I,23613,307.15,122.79,12.806,18.601,4.39E+05,45.774,1.08E+06,525.24,1.24E+07,
021119Abl_EK8,18,I,12762,195.22,374.85,15.445,18.844,2.40E+05,84.826,1.08E+06,414.1,5.28E+06,
021119Abl_EK8,19,I,17119,143.72,222.18,19.512,18.978,3.25E+05,120.62,2.07E+06,438.67,7.51E+06,
021119Abl_EK8,20,I,22030,446.29,250.12,15.531,18.463,4.07E+05,35.624,7.85E+05,483.08,1.06E+07,
021119Abl_EK8,22,I,16073,98.867,312.65,18.403,18.823,3.03E+05,108.33,1.74E+06,431.82,6.94E+06,
021119Abl_EK8,23,I,5725,88.474,167.93,16.204,18.621,1.07E+05,77.763,4.45E+05,487.75,2.79E+06,
021119Abl_EK8,24,I,10782,99.343,211.94,19.843,19.391,2.09E+05,78.7,8.49E+05,433.28,4.67E+06,
021119Abl_EK8,25,I,10746,126.1,151.74,22.659,18.998,2.04E+05,164.26,1.77E+06,493.28,5.30E+06,
021119Abl_EK8,26,I,7401,103.17,258.02,21.421,18.744,1.39E+05,71.636,5.30E+05,452.23,3.35E+06,
021119Abl_EK8,27,I,5497,54.982,216.88,20.113,18.809,1.03E+05,86.777,4.77E+05,615.82,3.39E+06,
021119Abl_EK8,28,M,26250,56.29,271.41,22.8,19.517,5.12E+05,83.337,2.19E+06,550.86,1.45E+07,
021119Abl_EK8,29,I,12843,140.36,316.01,23.14,18.579,2.39E+05,86.078,1.11E+06,383.56,4.93E+06,
021119Abl_EK8,30,I,13261,131.07,362.29,27.834,18.627,2.47E+05,87.184,1.16E+06,574.93,7.62E+06,
021119Abl_EK8,31,I,12594,257.36,85.349,25.774,18.982,2.39E+05,120.16,1.51E+06,428.44,5.40E+06,
021119Abl_EK8,32,I,13644,166.51,126.75,26.171,18.745,2.56E+05,119.95,1.64E+06,510.23,6.96E+06,
021119Abl_EK8,32.2,I,13644,168,127,18,18.826,,61.233,,535.973,,
021119Abl_EK8,33,I,24922,407.72,124.19,29.516,18.498,4.61E+05,104.03,2.59E+06,563.55,1.40E+07,
021119Abl_EK8,34,I,10352,37.484,323.13,28.037,18.837,1.95E+05,73.678,7.63E+05,406.78,4.21E+06,
021119Abl_EK8,35,I,14978,40.497,219.96,28.882,19.247,2.88E+05,101.31,1.52E+06,528.72,7.92E+06,
021119Abl_EK8,35.2,I,14978,20,224,34,19.166,,64.166,,520.992,,
021119Abl_EK8,36,I,18433,379.21,417.91,30.545,18.471,3.40E+05,34.758,6.41E+05,514.77,9.49E+06,
021119Abl_EK8,37,I,10752,52.648,300.2,32.496,18.943,2.04E+05,81.559,8.77E+05,582.28,6.26E+06,
021119Abl_EK8,38,I,17804,82.614,338.79,35.293,18.514,3.30E+05,83.293,1.48E+06,507.34,9.03E+06,
021119Abl_EK8,39,I,21419,206.42,422.41,31.624,18.566,3.98E+05,36.332,7.78E+05,555.17,1.19E+07,
021119Abl_EK8,40,I,8711,110.81,292.39,33.469,18.406,1.60E+05,62.835,5.47E+05,407.94,3.55E+06,
