Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021919Abl_EO8,1,I,11517,285.25,245.09,4.9759,18.835,2.17E+05,133.87,1.54E+06,395.37,4.55E+06,
021919Abl_EO8,2,I,15594,259.17,334.67,4.8253,18.867,2.94E+05,113.34,1.77E+06,360.9,5.63E+06,
021919Abl_EO8,3,I,7893,207.38,177.64,4.6909,19.015,1.50E+05,155.18,1.22E+06,359.3,2.84E+06,
021919Abl_EO8,4,I,13882,179.61,216.88,5.6135,19.047,2.64E+05,165.68,2.30E+06,361.83,5.02E+06,
021919Abl_EO8,5,I,18456,193.17,301.17,8.0231,18.887,3.49E+05,136.03,2.51E+06,375.65,6.93E+06,
021919Abl_EO8,6,I,11757,115.72,264.36,8.619,19.125,2.25E+05,160.13,1.88E+06,377.65,4.44E+06,
021919Abl_EO8,7,I,6093,152.25,270.61,10.698,18.831,1.15E+05,129.36,7.88E+05,380.24,2.32E+06,
021919Abl_EO8,8,I,29773,179.87,365.13,8.8241,18.79,5.59E+05,100.51,2.99E+06,372.51,1.11E+07,
021919Abl_EO8,9,M,12135,278.83,150.44,7.6246,18.926,2.30E+05,106,1.29E+06,435.34,5.28E+06,
021919Abl_EO8,10,I,14555,76.283,217.13,9.5816,19.189,2.79E+05,217.42,3.16E+06,344.95,5.02E+06,
021919Abl_EO8,11,I,7366,156.95,230.37,11.35,19.079,1.41E+05,203.04,1.50E+06,350.3,2.58E+06,
021919Abl_EO8,12,M,14674,342.45,196.56,9.3035,18.625,2.73E+05,91.068,1.34E+06,435.79,6.39E+06,
021919Abl_EO8,13,I,4569,121.13,218.85,13.335,18.876,86245,151.27,6.91E+05,411.66,1.88E+06,
021919Abl_EO8,14,I,18939,182.57,117.21,10.74,18.903,3.58E+05,128.02,2.42E+06,430.8,8.16E+06,
021919Abl_EO8,15,I,10883,134.11,324.33,15.321,19.235,2.09E+05,200.45,2.18E+06,420.57,4.58E+06,
021919Abl_EO8,16,I,15127,128.91,175.63,16.985,19.035,2.88E+05,202.07,3.06E+06,357.17,5.40E+06,
021919Abl_EO8,17,I,26458,385.15,290.85,14.769,18.823,4.98E+05,120.17,3.18E+06,366.52,9.70E+06,
021919Abl_EO8,18,I,10849,64.227,250.97,16.899,19.359,2.10E+05,215.51,2.34E+06,348.28,3.78E+06,
021919Abl_EO8,19,I,6433,164.16,338.53,17.931,19.382,1.25E+05,245.13,1.58E+06,393.63,2.53E+06,
021919Abl_EO8,20,I,5499,103.02,279.85,19.048,18.873,1.04E+05,191.81,1.05E+06,333.03,1.83E+06,
021919Abl_EO8,21,I,11320,81.06,332.57,19.541,19.336,2.19E+05,200.37,2.27E+06,435.26,4.93E+06,
021919Abl_EO8,22,I,5943,129.07,128.6,20.408,19.229,1.14E+05,331.64,1.97E+06,410.74,2.44E+06,
021919Abl_EO8,23,I,7816,119.23,236.17,22.267,18.648,1.46E+05,214.7,1.68E+06,466.39,3.65E+06,
021919Abl_EO8,24,I,10470,89.446,315.41,24.138,18.871,1.98E+05,244.39,2.56E+06,357.64,3.74E+06,
021919Abl_EO8,25,I,7773,371.73,389.62,21.881,18.785,1.46E+05,163.67,1.27E+06,409.56,3.18E+06,
021919Abl_EO8,26,I,17529,172.74,389.15,20.143,18.749,3.29E+05,165,2.89E+06,369.6,6.48E+06,
021919Abl_EO8,27,I,5144,90.311,237.99,22.548,18.573,95538,216.24,1.11E+06,290.86,1.50E+06,
021919Abl_EO8,28,I,7018,84.921,197.98,25.728,18.506,1.30E+05,178.53,1.25E+06,306.19,2.15E+06,
021919Abl_EO8,29,I,10469,317.42,99.639,28.683,18.907,1.98E+05,160.95,1.69E+06,386.44,4.05E+06,
021919Abl_EO8,30,I,12703,54.848,196.32,28.217,19.025,2.42E+05,175.41,2.23E+06,427.57,5.43E+06,
021919Abl_EO8,31,I,3509,125.8,305.02,24.686,18.449,64738,138.6,4.86E+05,397.77,1.40E+06,
021919Abl_EO8,32,I,9830,111.72,363.16,27.97,19.036,1.87E+05,185.11,1.82E+06,344.77,3.39E+06,
021919Abl_EO8,33,I,19010,295,436.77,27.733,18.625,3.54E+05,126.28,2.40E+06,385.2,7.32E+06,
