Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum, 
021119Abl_EM3,1,I,10294,196.91,200.23,4.4398,21.694,2.23E+05,398.2,4.10E+06,488.24,5.03E+06,
021119Abl_EM3,2,I,18177,149.67,253.79,5.2626,22.155,4.03E+05,514.44,9.35E+06,474.95,8.63E+06,
021119Abl_EM3,3,I,12188,173.38,299.51,8.9085,22.489,2.74E+05,587.03,7.15E+06,519.95,6.34E+06,
021119Abl_EM3,4,I,12599,183.02,144.97,8.8665,21.548,2.71E+05,375.31,4.73E+06,471.02,5.93E+06,
021119Abl_EM3,5,I,15589,279.35,183.16,9.3112,22.441,3.50E+05,596,9.29E+06,445.36,6.94E+06,
021119Abl_EM3,6,I,13735,154.24,191.45,9.8576,22.316,3.07E+05,335.01,4.60E+06,496.03,6.81E+06,
021119Abl_EM3,7,I,8693,101.52,221.72,9.6719,21.508,1.87E+05,294.48,2.56E+06,458.69,3.99E+06,
021119Abl_EM3,8,I,12910,229.98,237.63,8.3603,22.483,2.90E+05,577.02,7.45E+06,385.57,4.98E+06,
021119Abl_EM3,9,I,13120,89.064,300.59,10.307,22.121,2.90E+05,393.27,5.16E+06,502.65,6.59E+06,
021119Abl_EM3,10,I,16783,70.383,184.4,11.899,22.76,3.82E+05,652.34,1.09E+07,448.88,7.53E+06,
021119Abl_EM3,11,I,15718,426.48,288.93,10.575,22.783,3.58E+05,616.29,9.69E+06,423.9,6.66E+06,
021119Abl_EM3,12,I,1023,347.87,178.03,11.346,22.195,22705,61.625,63042,270.6,2.77E+05,
021119Abl_EM3,13,I,7443,302.15,243.8,12.301,22.091,1.64E+05,419.28,3.12E+06,341.05,2.54E+06,
021119Abl_EM3,14,I,14930,172.82,243.02,14.972,22.604,3.37E+05,534.96,7.99E+06,490.99,7.33E+06,
021119Abl_EM3,15,I,9560,220.99,289.98,14.442,22.646,2.17E+05,615.19,5.88E+06,393.37,3.76E+06,
021119Abl_EM3,16,I,7233,355.42,241.02,14.557,21.842,1.58E+05,379.01,2.74E+06,639.74,4.63E+06,
021119Abl_EM3,17,I,11196,148.54,292.13,16.965,21.952,2.46E+05,384.2,4.30E+06,494.34,5.53E+06,
021119Abl_EM3,18,I,9550,472.29,260.5,17.924,23.133,2.21E+05,776.68,7.42E+06,517.61,4.94E+06,
021119Abl_EM3,19,M,28252,376.05,314.09,20.036,20.697,5.85E+05,184.03,5.20E+06,426.56,1.21E+07,
021119Abl_EM3,20,I,8779,110.77,169.93,18.5,22.278,1.96E+05,349.33,3.07E+06,429.26,3.77E+06,
021119Abl_EM3,21,I,11028,198.08,175.2,19.072,21.108,2.33E+05,335.92,3.70E+06,405.68,4.47E+06,
021119Abl_EM3,22,I,7823,262.47,289.94,18.082,21.969,1.72E+05,462.48,3.62E+06,391.16,3.06E+06,
021119Abl_EM3,23,I,12408,159.75,338.08,19.428,22.287,2.77E+05,511.91,6.35E+06,554.72,6.88E+06,
021119Abl_EM3,24,I,9314,135.07,245.53,19.422,21.329,1.99E+05,353.84,3.30E+06,422.19,3.93E+06,
021119Abl_EM3,25,I,7788,302.33,291.23,20.112,22.077,1.72E+05,445.23,3.47E+06,466.12,3.63E+06,
021119Abl_EM3,26,I,8599,444,314.76,19.1,22.15,1.90E+05,575.09,4.95E+06,573.13,4.93E+06,
021119Abl_EM3,27,I,9550,111.65,128.55,22.727,21.991,2.10E+05,357.55,3.41E+06,393.9,3.76E+06,
021119Abl_EM3,28,I,16797,312.82,136.01,22.245,21.361,3.59E+05,430.04,7.22E+06,485.48,8.15E+06,
021119Abl_EM3,29,I,9256,151.1,145.2,19.955,21.314,1.97E+05,315.08,2.92E+06,434.52,4.02E+06,
021119Abl_EM3,30,I,18372,88.664,246.86,22.768,21.001,3.86E+05,309.84,5.69E+06,428.26,7.87E+06,
021119Abl_EM3,31,I,12618,212.43,122.07,23.381,21.121,2.67E+05,385.99,4.87E+06,475.78,6.00E+06,
021119Abl_EM3,32,I,10412,227.63,163.56,24.243,20.491,2.13E+05,257.7,2.68E+06,511.07,5.32E+06,
021119Abl_EM3,33,I,10923,368.63,168.38,21.468,21.439,2.34E+05,311.2,3.40E+06,446.05,4.87E+06,
021119Abl_EM3,34,I,8378,341.84,276.16,22.785,21.474,1.80E+05,508.78,4.26E+06,450.3,3.77E+06,
021119Abl_EM3,35,I,15687,35.118,322.08,22.135,21.937,3.44E+05,447.48,7.02E+06,437.37,6.86E+06,
021119Abl_EM3,36,I,13172,407.4,185.24,23.437,21.479,2.83E+05,445.83,5.87E+06,470.3,6.19E+06,
021119Abl_EM3,37,I,8739,247.82,236.95,23.508,20.637,1.80E+05,262.71,2.30E+06,354.66,3.10E+06,
021119Abl_EM3,38,M,10777,98.181,317.83,22.99,20.75,2.24E+05,204.69,2.21E+06,416.12,4.48E+06,
021119Abl_EM3,39,I,11910,296.45,331.12,24.201,21.535,2.56E+05,355.49,4.23E+06,481.38,5.73E+06,
021119Abl_EM3,40,I,17323,110.91,199.4,26.647,20.933,3.63E+05,328.74,5.69E+06,459.13,7.95E+06,
021119Abl_EM3,41,I,12464,458.81,214.5,25.526,21.38,2.66E+05,409.98,5.11E+06,474.42,5.91E+06,
021119Abl_EM3,43,I,9864,39.128,247.75,24.47,20.705,2.04E+05,247.86,2.44E+06,422.82,4.17E+06,
021119Abl_EM3,44,I,9083,223.15,314.09,25.732,20.967,1.90E+05,322.01,2.92E+06,441.57,4.01E+06,
021119Abl_EM3,45,M,34271,411.21,361.44,30.32,20.84,7.14E+05,200.13,6.86E+06,465.55,1.60E+07,
021119Abl_EM3,46,I,14687,141.91,285.8,29.259,21.183,3.11E+05,368.28,5.41E+06,453.65,6.66E+06,
021119Abl_EM3,47,I,9385,116.36,366.83,28.572,21.488,2.02E+05,364.36,3.42E+06,448.68,4.21E+06,
021119Abl_EM3,48,I,11132,167.87,151.69,30.333,20.62,2.30E+05,237.82,2.65E+06,432.51,4.81E+06,
021119Abl_EM3,49,I,8941,62.978,167.69,27.819,20.768,1.86E+05,296.17,2.65E+06,411.51,3.68E+06,
021119Abl_EM3,50,I,8100,197.06,221.07,30.05,20.236,1.64E+05,247.97,2.01E+06,518.98,4.20E+06,
021119Abl_EM3,51,I,10379,18.314,232.54,31.125,20.619,2.14E+05,239.44,2.49E+06,468.07,4.86E+06,
021119Abl_EM3,52,I,9292,163.52,334.49,28.973,22.659,2.11E+05,569.1,5.29E+06,406.12,3.77E+06,
021119Abl_EM3,53,I,9872,201.78,356.76,31.53,21.079,2.08E+05,332.75,3.28E+06,500.54,4.94E+06,
021119Abl_EM3,54,I,10856,151.72,191.58,30.583,20.124,2.18E+05,211.12,2.29E+06,407.98,4.43E+06,
021119Abl_EM3,55,I,10521,66.466,205.06,31.516,20.812,2.19E+05,223.39,2.35E+06,452.21,4.76E+06,
021119Abl_EM3,56,I,10171,171.57,244.68,30.595,21.632,2.20E+05,420.66,4.28E+06,412.62,4.20E+06,
021119Abl_EM3,57,I,10688,242.73,268.49,30.86,20.055,2.14E+05,251.6,2.69E+06,405.87,4.34E+06,
021119Abl_EM3,58,I,8874,329.03,340.7,31.792,21.207,1.88E+05,458.21,4.07E+06,453.41,4.02E+06,
021119Abl_EM3,59,I,10647,378.27,159.3,31.444,20.82,2.22E+05,306.54,3.26E+06,426.13,4.54E+06,
021119Abl_EM3,60,I,12625,475.06,287.33,32.041,21.377,2.70E+05,342.88,4.33E+06,443.66,5.60E+06,
021119Abl_EM3,61,I,10183,58.046,299.81,32.255,20.515,2.09E+05,280.53,2.86E+06,429.91,4.38E+06,
021119Abl_EM3,62,I,7402,441.19,180.53,34.47,22.012,1.63E+05,805.39,5.96E+06,466.28,3.45E+06,
021119Abl_EM3,63,I,14353,274.18,343,34.47,20.791,2.98E+05,379.09,5.44E+06,472.8,6.79E+06,
021119Abl_EM3,64,I,7078,353.54,382.96,33.742,22.162,1.57E+05,719.8,5.09E+06,451.95,3.20E+06,
021119Abl_EM3,66,I,10809,475.29,232.45,36.864,21.07,2.28E+05,477.16,5.16E+06,424.35,4.59E+06,
021119Abl_EM3,67,I,12475,161.65,296.23,37.834,20.631,2.57E+05,373.9,4.66E+06,447.26,5.58E+06,
021119Abl_EM3,68,I,15266,135.3,150.74,37.964,19.824,3.03E+05,171.17,2.61E+06,428.39,6.54E+06,
021119Abl_EM3,69,I,20036,304.11,162.5,37.252,19.962,4.00E+05,192.11,3.85E+06,512.98,1.03E+07,
021119Abl_EM3,70,I,10665,362.75,199.04,38.524,20.444,2.18E+05,423.41,4.52E+06,311.66,3.32E+06,
021119Abl_EM3,71,I,14012,264.78,216.14,37.904,19.647,2.75E+05,126.49,1.77E+06,503.75,7.06E+06,
021119Abl_EM3,72,I,17560,97.752,247.94,38.122,20.152,3.54E+05,153.59,2.70E+06,419.05,7.36E+06,
