Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,Identity
012119Abl_EI6,1,I,18591,357.07,300.48,4.6559,20.089,3.73E+05,414.24,7.70E+06,395.5,7.35E+06,TE
012119Abl_EI6,2,I,11972,184.63,200.25,5.4163,26.588,3.18E+05,462.74,5.54E+06,321.4,3.85E+06,TE
012119Abl_EI6,3,I,12439,298.36,206.58,5.1843,21.062,2.62E+05,388.12,4.83E+06,389.79,4.85E+06,TE
012119Abl_EI6,4,I,18409,98.99,258.58,5.6599,21.367,3.93E+05,356.82,6.57E+06,414.91,7.64E+06,TE
012119Abl_EI6,5,I,18218,232.68,294.36,5.0682,20.374,3.71E+05,341.64,6.22E+06,405.84,7.39E+06,TE
012119Abl_EI6,6,I,24583,287.18,381.65,7.9973,19.976,4.91E+05,307.34,7.56E+06,425.72,1.05E+07,TE
012119Abl_EI6,7,I,26210,188.45,239.02,9.9344,83.819,2.20E+06,232.47,6.09E+06,429.68,1.13E+07,PRE
012119Abl_EI6,8,I,26166,137.69,349.22,7.9611,20.315,5.32E+05,281.5,7.37E+06,427.1,1.12E+07,TE
012119Abl_EI6,9,I,25168,222.98,153.22,11.099,21.061,5.30E+05,346.21,8.71E+06,398.44,1.00E+07,TE
012119Abl_EI6,10,I,19597,122.74,186.97,9.8628,128.97,2.53E+06,326.94,6.41E+06,527.13,1.03E+07,PRE
012119Abl_EI6,11,I,13258,416.82,281.65,8.8491,20.961,2.78E+05,334.92,4.44E+06,418.3,5.55E+06,TE
012119Abl_EI6,12,I,12998,396.23,367.07,9.844,21.087,2.74E+05,330.33,4.29E+06,428.22,5.57E+06,TE
012119Abl_EI6,13,I,23694,51.925,211.11,12.569,23.409,5.55E+05,425.91,1.01E+07,440.66,1.04E+07,TE
012119Abl_EI6,14,I,17439,68.071,284.97,12.081,27.904,4.87E+05,245.34,4.28E+06,371.84,6.48E+06,EPI
012119Abl_EI6,15,I,18790,150.96,305.92,13.479,35.801,6.73E+05,326.77,6.14E+06,311.29,5.85E+06,DP
012119Abl_EI6,16,I,9283,347.54,158.34,15.192,21.826,2.03E+05,421.59,3.91E+06,333.58,3.10E+06,TE
012119Abl_EI6,17,I,11650,423.11,200.15,17.363,21.775,2.54E+05,450.85,5.25E+06,419.52,4.89E+06,TE
012119Abl_EI6,18,I,6533,110.25,304.68,16.995,25.901,1.69E+05,298.71,1.95E+06,453.66,2.96E+06,EPI
012119Abl_EI6,19,I,18160,192.07,173.44,18.634,50.527,9.18E+05,399.17,7.25E+06,328.04,5.96E+06,DP
012119Abl_EI6,20,I,12375,99.22,231.55,18.572,60.859,7.53E+05,379.5,4.70E+06,430.26,5.32E+06,DP
012119Abl_EI6,21,I,10141,177.94,381.63,20.078,20.238,2.05E+05,403.53,4.09E+06,370.58,3.76E+06,TE
012119Abl_EI6,22,I,18630,97.737,132.71,22.295,21.823,4.07E+05,375.23,6.99E+06,464.37,8.65E+06,TE
012119Abl_EI6,23,I,17086,83.758,345.09,19.722,91.97,1.57E+06,479.32,8.19E+06,445.34,7.61E+06,PRE
012119Abl_EI6,24,I,15092,255.51,426.35,22.354,19.986,3.02E+05,309.38,4.67E+06,397.46,6.00E+06,TE
012119Abl_EI6,25,I,17120,28.019,323.83,23.648,21.75,3.72E+05,456.38,7.81E+06,400.23,6.85E+06,TE
012119Abl_EI6,26,I,22447,123.98,173.32,23.651,36.378,8.17E+05,270.02,6.06E+06,487.4,1.09E+07,DP
012119Abl_EI6,27,I,14719,119.69,267.27,23.142,31.887,4.69E+05,265.71,3.91E+06,434.61,6.40E+06,DP
012119Abl_EI6,28,I,22286,479.49,322.09,24.184,20.585,4.59E+05,316.47,7.05E+06,408.73,9.11E+06,TE
012119Abl_EI6,29,I,17740,166.8,234.71,24.28,99.177,1.76E+06,226.74,4.02E+06,325.83,5.78E+06,PRE
