Embryo_ID,Cell_ID,Cell_cycle,Size,X,Y,Z,CH1-Avg,CH1-Sum,CH2-Avg,CH2-Sum,CH3-Avg,CH3-Sum,targeted
100719Abl_FL8,1,I,33569,324.35,218.01,5.4021,22.893,7.69E+05,324.77,1.09E+07,368.99,1.24E+07,F
100719Abl_FL8,2,I,22288,178.22,282.17,6.1427,23.298,5.19E+05,343.07,7.65E+06,305.36,6.81E+06,F
100719Abl_FL8,3,I,26297,123.94,174.74,7.558,23.734,6.24E+05,404.06,1.06E+07,423.92,1.11E+07,F
100719Abl_FL8,4,I,21268,359.49,311.11,7.4243,22.864,4.86E+05,306.45,6.52E+06,365.95,7.78E+06,F
100719Abl_FL8,5,M,15902,220.23,150.96,8.1827,22.044,3.51E+05,175.18,2.79E+06,338.5,5.38E+06,F
100719Abl_FL8,6,I,30374,223.6,372.12,9.2822,23.4,7.11E+05,367.12,1.12E+07,293.1,8.90E+06,F
100719Abl_FL8,7,I,14982,162.44,207.14,13.054,23.461,3.51E+05,356.84,5.35E+06,380.58,5.70E+06,T
100719Abl_FL8,8,I,21797,98.949,249.14,16.734,23.342,5.09E+05,306.14,6.67E+06,406,8.85E+06,T
100719Abl_FL8,9,I,13187,172.36,240.27,20.638,22.967,3.03E+05,292.34,3.86E+06,233.66,3.08E+06,F
100719Abl_FL8,10,I,26269,155.06,307.3,20.717,22.529,5.92E+05,245.61,6.45E+06,322.78,8.48E+06,F
100719Abl_FL8,11,I,17740,138.99,374.81,24.43,23.355,4.14E+05,369.92,6.56E+06,396.46,7.03E+06,F
100719Abl_FL8,12,I,18169,78.572,321.53,24.929,23.006,4.18E+05,377.1,6.85E+06,369.9,6.72E+06,F
100719Abl_FL8,14,M,22527,160.05,92.932,28.652,21.702,4.89E+05,155.97,3.51E+06,428.77,9.66E+06,F
100719Abl_FL8,15,I,25215,237.04,70.261,29.486,23.173,5.84E+05,462.61,1.17E+07,398.53,1.00E+07,F
100719Abl_FL8,17,I,20937,95.611,191.12,30.434,22.028,4.61E+05,216.72,4.54E+06,355.25,7.44E+06,T
100719Abl_FL8,18,I,19900,116.44,260.05,30.005,22.336,4.45E+05,209,4.16E+06,408.55,8.13E+06,T
100719Abl_FL8,19,I,19889,158.27,154.99,31.243,22.086,4.39E+05,275.78,5.48E+06,317.97,6.32E+06,T
100719Abl_FL8,21,I,25586,369.09,427.92,33.909,22.505,5.76E+05,339.83,8.69E+06,483.4,1.24E+07,F
100719Abl_FL8,23,I,21374,53.352,235.47,37.864,22.122,4.73E+05,292.11,6.24E+06,341.48,7.30E+06,F
100719Abl_FL8,24,I,27389,166.17,364.92,39.407,22.013,6.03E+05,162.3,4.45E+06,404.4,1.11E+07,F
100719Abl_FL8,25,I,20366,140.76,288.74,39.463,21.523,4.38E+05,172.73,3.52E+06,379.66,7.73E+06,T
100719Abl_FL8,26,I,24367,136.49,202.76,43.658,21.35,5.20E+05,179.31,4.37E+06,342.79,8.35E+06,T
100719Abl_FL8,27,I,24518,412.09,109.41,47.989,21.631,5.30E+05,236.55,5.80E+06,332.27,8.15E+06,F
100719Abl_FL8,28,I,24376,101.17,168.5,47.465,21.359,5.21E+05,198.66,4.84E+06,327.6,7.99E+06,T
100719Abl_FL8,29,I,25714,104.13,261.21,50.137,21.258,5.47E+05,170.4,4.38E+06,407.82,1.05E+07,F
100719Abl_FL8,30,I,23014,479.5,299.21,51.922,21.604,4.97E+05,220.25,5.07E+06,307.3,7.07E+06,F
100719Abl_FL8,31,I,33306,178.94,106.76,51.767,20.881,6.95E+05,138.05,4.60E+06,349.63,1.16E+07,F
100719Abl_FL8,32,I,28506,149.9,345.03,53.8,21.033,6.00E+05,129.8,3.70E+06,318.62,9.08E+06,F
100719Abl_FL8,33,I,30215,186.37,166.3,64.214,20.617,6.23E+05,97.02,2.93E+06,254.88,7.70E+06,F
100719Abl_FL8,34,I,31745,141.55,247.97,63.956,20.868,6.62E+05,115.01,3.65E+06,288.69,9.16E+06,F
100719Abl_FL8,35,I,25926,325.69,138.5,76.404,20.679,5.36E+05,117.15,3.04E+06,542.81,1.41E+07,F
100719Abl_FL8,36,I,36475,234.93,304.49,77.392,20.547,7.49E+05,92.993,3.39E+06,408.87,1.49E+07,F
100719Abl_FL8,37,I,24634,363.5,268.25,78.52,20.696,5.10E+05,122.59,3.02E+06,412.14,1.02E+07,F
