
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
22147.2,-1611.79,81.4509,um,Spot,Position,1,DP,1000001669,1669,
22120.6,-1558.93,120.717,um,Spot,Position,1,DP,1000001715,1715,
22127.3,-1585.69,120.305,um,Spot,Position,1,DP,1000001750,1750,
22146.1,-1595.87,68.2842,um,Spot,Position,1,DP,1000001770,1770,
22141.6,-1593.6,75.8109,um,Spot,Position,1,PRE,1000000000,0,
22150.5,-1603.84,73.7858,um,Spot,Position,1,PRE,1000000068,68,
22138.8,-1603.56,88.1576,um,Spot,Position,1,PRE,1000000136,136,
22121,-1556.51,97.6956,um,Spot,Position,1,PRE,1000000144,144,
22121.5,-1576.72,87.6298,um,Spot,Position,1,PRE,1000000219,219,
22123.2,-1588.76,85.9914,um,Spot,Position,1,PRE,1000000234,234,
22146.4,-1618.7,103.586,um,Spot,Position,1,PRE,1000000239,239,
22132,-1598.4,109.972,um,Spot,Position,1,PRE,1000000315,315,
22115.7,-1573.06,109.212,um,Spot,Position,1,PRE,1000000388,388,
22138.7,-1609.03,122.776,um,Spot,Position,1,PRE,1000000507,507,
22137.6,-1600.18,122.863,um,Spot,Position,1,PRE,1000000575,575,
22129.5,-1580,130.789,um,Spot,Position,1,PRE,1000000610,610,
22133.1,-1585.14,141.803,um,Spot,Position,1,PRE,1000001307,1307,
22143.1,-1595.11,147.378,um,Spot,Position,1,PRE,1000001308,1308,
22144.4,-1609.86,140.844,um,Spot,Position,1,PRE,1000001309,1309,
22137.4,-1616.43,118.042,um,Spot,Position,1,PRE,1000001310,1310,
22128.4,-1604.48,100.042,um,Spot,Position,1,PRE,1000001311,1311,
22146.4,-1611.13,131.519,um,Spot,Position,1,PRE,1000001312,1312,
22147.8,-1614.52,81.0857,um,Spot,Position,2,DP,1000001669,1670,
22119,-1562.45,119.718,um,Spot,Position,2,DP,1000001715,1716,
22124.5,-1587.83,115.726,um,Spot,Position,2,DP,1000001750,1751,
