
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
15097,-21.3659,-200.989,um,Spot,Position,1,PRE,1000000000,0,
15082.4,-6.14433,-194.853,um,Spot,Position,1,PRE,1000000001,1,
15091.5,-5.86758,-190.964,um,Spot,Position,1,PRE,1000000002,2,
15082.2,-28.6427,-173.132,um,Spot,Position,1,PRE,1000000003,3,
15100.8,-28.6692,-177.109,um,Spot,Position,1,PRE,1000000004,4,
15111.6,-18.6975,-180.395,um,Spot,Position,1,PRE,1000000005,5,
15114,0.742699,-180.677,um,Spot,Position,1,PRE,1000000006,6,
15080.6,-6.08873,-195.016,um,Spot,Position,2,PRE,1000000001,7,
15089.1,-5.14137,-192.593,um,Spot,Position,2,PRE,1000000002,71,
15110.2,-19.7674,-180.527,um,Spot,Position,2,PRE,1000000005,293,
15100.2,-27.6652,-173.725,um,Spot,Position,2,PRE,1000000004,371,
15081.3,-29.115,-171.303,um,Spot,Position,2,PRE,1000000003,487,
15095.8,-22.924,-201.29,um,Spot,Position,2,PRE,1000000000,1042,
15104.4,6.85543,-183.896,um,Spot,Position,2,Apoptosis;PRE,1000000006,292,
15080.3,-3.75918,-195.171,um,Spot,Position,3,PRE,1000000001,488,
15090,-4.47645,-192.001,um,Spot,Position,3,PRE,1000000002,489,
15109.6,-16.8913,-180.741,um,Spot,Position,3,PRE,1000000005,491,
15099.1,-26.2258,-172.959,um,Spot,Position,3,PRE,1000000004,492,
15079,-26.6242,-170.382,um,Spot,Position,3,PRE,1000000003,493,
15095.8,-22.8536,-200.466,um,Spot,Position,3,PRE,1000000000,1043,
15081.1,-3.97061,-195.143,um,Spot,Position,4,PRE,1000000001,494,
15092.5,-5.30074,-190.559,um,Spot,Position,4,PRE,1000000002,495,
15094.7,-23.0924,-198.53,um,Spot,Position,4,PRE,1000000000,496,
15110.7,-20.8037,-183.354,um,Spot,Position,4,PRE,1000000005,497,
15099.7,-28.1748,-172.494,um,Spot,Position,4,PRE,1000000004,498,
15078.9,-27.4545,-169.784,um,Spot,Position,4,PRE,1000000003,499,
15081.4,-5.27889,-194.394,um,Spot,Position,5,PRE,1000000001,500,
15092.2,-7.79904,-191.066,um,Spot,Position,5,PRE,1000000002,501,
15110.7,-23.1295,-182.437,um,Spot,Position,5,PRE,1000000005,503,
15099.4,-30.3833,-171.258,um,Spot,Position,5,PRE,1000000004,504,
15082.2,-29.6685,-169.479,um,Spot,Position,5,PRE,1000000003,505,
