Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
072316_mzFGF4_J7,57,1,TE,17415,341.59,243.87,5.2958,1388.9,2.42E+07,964.34,1.68E+07,403.91,7.03E+06,1221.3,2.13E+07,1010.3,1.76E+07,
072316_mzFGF4_J7,57,2,DP,10549,253.01,259.07,6.6556,1239.4,1.31E+07,527.6,5.57E+06,1017.9,1.07E+07,1173,1.24E+07,1396.1,1.47E+07,
072316_mzFGF4_J7,57,3,DP,13370,249.41,200.79,10.166,1341.8,1.79E+07,119.39,1.60E+06,1164.4,1.56E+07,1183.2,1.58E+07,1392.3,1.86E+07,
072316_mzFGF4_J7,57,4,DP,5517,215.31,250.94,9.1878,2086.4,1.15E+07,91.403,5.04E+05,1055,5.82E+06,1272.6,7.02E+06,1180,6.51E+06,
072316_mzFGF4_J7,57,5,TE,9554,277.64,314.72,10.781,1462,1.40E+07,857.75,8.20E+06,977.84,9.34E+06,1261.7,1.21E+07,732.92,7.00E+06,
072316_mzFGF4_J7,57,6,TE,9983,335.58,160.79,12.266,1404.7,1.40E+07,959.92,9.58E+06,793.94,7.93E+06,1218.4,1.22E+07,806.68,8.05E+06,
072316_mzFGF4_J7,57,7,TE,11038,212.33,296.71,14.738,1308,1.44E+07,814.53,8.99E+06,703.71,7.77E+06,1244.5,1.37E+07,692.89,7.65E+06,
072316_mzFGF4_J7,57,8,DP,9919,232.62,165.58,17.658,1125,1.12E+07,434.49,4.31E+06,951.61,9.44E+06,1167.6,1.16E+07,1080.8,1.07E+07,
072316_mzFGF4_J7,57,9,DP,16636,215.07,229.9,21.913,798.12,1.33E+07,60.649,1.01E+06,616.59,1.03E+07,1225.1,2.04E+07,958.12,1.59E+07,
072316_mzFGF4_J7,57,10,TE,13298,310.45,123.97,25.71,1225.3,1.63E+07,1041.9,1.39E+07,239.8,3.19E+06,1235,1.64E+07,463.38,6.16E+06,
072316_mzFGF4_J7,57,11,TE,8998,179.24,165.82,24.113,1402.2,1.26E+07,976.21,8.78E+06,782.75,7.04E+06,1290.6,1.16E+07,575.36,5.18E+06,
072316_mzFGF4_J7,57,12,TE,9256,418.66,242.74,24.777,1240,1.15E+07,726.31,6.72E+06,500.21,4.63E+06,1145.3,1.06E+07,630.58,5.84E+06,
072316_mzFGF4_J7,57,13,DP,9742,165.83,296.8,25.186,1207.6,1.18E+07,552.36,5.38E+06,930.65,9.07E+06,1271.8,1.24E+07,751.44,7.32E+06,
072316_mzFGF4_J7,57,14,TE,12561,230.27,342.8,25.294,1243.8,1.56E+07,618.47,7.77E+06,130.56,1.64E+06,1221.8,1.53E+07,780.71,9.81E+06,
072316_mzFGF4_J7,57,15,TE,13343,332.54,361.3,25.928,1299.4,1.73E+07,729.44,9.73E+06,447.09,5.97E+06,1197,1.60E+07,668.11,8.91E+06,
072316_mzFGF4_J7,57,16,TE,12275,139.65,222.12,28.32,1394.9,1.71E+07,593.21,7.28E+06,299.31,3.67E+06,1339.9,1.64E+07,568.2,6.97E+06,
072316_mzFGF4_J7,57,17,DP,4627,156.22,249.98,24.583,1918,8.87E+06,97.73,4.52E+05,1041.3,4.82E+06,1228.1,5.68E+06,1014.5,4.69E+06,
072316_mzFGF4_J7,57,18,EPI,8345,207.8,277.11,24.693,890.64,7.43E+06,71.009,5.93E+05,1820.9,1.52E+07,1213.7,1.01E+07,445.43,3.72E+06,
072316_mzFGF4_J7,57,19,EPI,12803,180.35,208.21,27.925,858.95,1.10E+07,43.764,5.60E+05,1872,2.40E+07,1289.2,1.65E+07,411.22,5.26E+06,
072316_mzFGF4_J7,57,20,EPI,10735,210.86,183.68,31.521,753.13,8.08E+06,44.574,4.79E+05,1782.4,1.91E+07,1152.6,1.24E+07,271.65,2.92E+06,
072316_mzFGF4_J7,57,21,TE,12033,179.13,329.49,33.893,1060.7,1.28E+07,506.75,6.10E+06,238.23,2.87E+06,1249.5,1.50E+07,485.04,5.84E+06,
072316_mzFGF4_J7,57,22,TE,12868,390.9,161.88,33.544,903.04,1.16E+07,647.86,8.34E+06,161.71,2.08E+06,1176.1,1.51E+07,446.71,5.75E+06,
072316_mzFGF4_J7,57,23,DP,9842,164.61,262.12,34.526,835.13,8.22E+06,42.93,4.23E+05,1603.9,1.58E+07,1244.8,1.23E+07,529.17,5.21E+06,
072316_mzFGF4_J7,57,24,TE,12807,213.28,139.64,37.998,953.55,1.22E+07,590.29,7.56E+06,192.21,2.46E+06,1244,1.59E+07,334.45,4.28E+06,
072316_mzFGF4_J7,57,25,EPI,11270,199.63,240.17,37.068,582.43,6.56E+06,36.823,4.15E+05,1451.5,1.64E+07,1282.8,1.45E+07,333.32,3.76E+06,
072316_mzFGF4_J7,57,26,TE,22627,420.79,308.62,46.182,749.89,1.70E+07,402.29,9.10E+06,191.83,4.34E+06,1219.4,2.76E+07,525.86,1.19E+07,
072316_mzFGF4_J7,57,27,TE,13667,265.57,108.06,43.522,742.17,1.01E+07,553.93,7.57E+06,461.81,6.31E+06,1199.1,1.64E+07,390.9,5.34E+06,
072316_mzFGF4_J7,57,28,TE,14035,430.05,210.89,44.185,817.61,1.15E+07,516.52,7.25E+06,391.88,5.50E+06,1226.3,1.72E+07,348.72,4.89E+06,
072316_mzFGF4_J7,57,29,DP,3936,200.47,303.22,42.507,964.02,3.79E+06,38.564,1.52E+05,576.49,2.27E+06,1298.2,5.11E+06,221.79,8.73E+05,
072316_mzFGF4_J7,57,30,TE,11951,240.17,382.58,46.338,699.04,8.35E+06,319.52,3.82E+06,375.26,4.48E+06,1214.8,1.45E+07,431,5.15E+06,
072316_mzFGF4_J7,57,31,TE,14341,130.07,228.11,43.883,725.18,1.04E+07,575.97,8.26E+06,456.29,6.54E+06,1165.8,1.67E+07,390.47,5.60E+06,
072316_mzFGF4_J7,57,32,EPI,9800,167.9,211.99,45.759,497.54,4.88E+06,36.7,3.60E+05,1411,1.38E+07,1200.4,1.18E+07,196.32,1.92E+06,
072316_mzFGF4_J7,57,33,EPI,8250,171.12,278.6,46.986,639.54,5.28E+06,35.735,2.95E+05,1726.3,1.42E+07,1243.2,1.03E+07,297.79,2.46E+06,
072316_mzFGF4_J7,57,34,DP,4479,188.77,328.51,49.048,1014.1,4.54E+06,55.264,2.48E+05,565.14,2.53E+06,1178.4,5.28E+06,238.49,1.07E+06,
072316_mzFGF4_J7,57,35,EPI,7589,206.97,256.65,51.753,472.85,3.59E+06,25.429,1.93E+05,971.5,7.37E+06,1066.5,8.09E+06,104.71,7.95E+05,
072316_mzFGF4_J7,57,36,EPI,16317,190.96,187.5,55.784,301.24,4.92E+06,31.406,5.12E+05,837.82,1.37E+07,1137.7,1.86E+07,161.98,2.64E+06,
072316_mzFGF4_J7,57,37,EPI,11573,148.48,259.11,56.489,402.21,4.65E+06,37.757,4.37E+05,933.03,1.08E+07,1139.9,1.32E+07,244.17,2.83E+06,
072316_mzFGF4_J7,57,38,TE,11292,194.21,343.39,59.155,404.93,4.57E+06,288.97,3.26E+06,536.6,6.06E+06,1142.1,1.29E+07,385.16,4.35E+06,
072316_mzFGF4_J7,57,39,TE,10321,407.38,173.26,60.37,557.97,5.76E+06,362.81,3.74E+06,382.47,3.95E+06,1110.5,1.15E+07,260.33,2.69E+06,
072316_mzFGF4_J7,57,40,TE,12504,367.08,372.73,59.951,520.79,6.51E+06,257.71,3.22E+06,289.79,3.62E+06,968.8,1.21E+07,401.4,5.02E+06,
